Table Names,CL_ID,Latitude,Longitude,Location,Time Period,NO3_μM_SUNA_SA,Cond_μScm_TSG_SA,DOsat_EXO_SA,DO_mg_L_EXO_SA,fDOM_QSU_EXO_SA,Salinity_PSU_TSG_SA,Sp_Cond_μS_cm_EXO_SA,Temp_˚C_TSG_SA,Temp_˚C_EXO_SA,Turb_FNU_EXO_SA,fCHL_μg_L_EXO_SA,fCHL_μg_L_WS_SA,estDOC_mg_L_SA,estDON_μM_SA,pH_SA,fDOM_QSU_WS_SA
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2207,38.292666,-121.661392,Toe Drain Canal,08/23/2018 - Map1,0.619816,161.4032,88.45773,8.10139,34.06136,0.102039,177.9933,19.64543,19.62312,13.02736,0.524639,3.096915,2.875791,13.24865,8.059292,37.18667
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2288,38.29303,-121.667139,Liberty Cut,08/23/2018 - Map1,0.275574,172.3086,93.5834,8.456464,40.74128,0.103026,188.6588,20.21778,20.27324,12.13367,0.671209,3.411207,3.308611,15.09817,8.139397,43.48623
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2372,38.294025,-121.692782,Shag Slough,08/23/2018 - Map1,1.299,198.7502,86.99398,7.685163,55.80736,0.108384,221.9879,21.05287,21.44354,3.018172,1.345434,5.443736,4.284893,19.26999,7.781631,57.89598
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2205,38.295509,-121.660634,Toe Drain Canal,08/23/2018 - Map1,0.665883,163.2911,88.38918,8.084894,34.36419,0.101582,178.8199,19.76696,19.68402,13.6698,0.539076,3.162038,2.895421,13.33253,8.093181,37.59407
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2286,38.295918,-121.667135,Liberty Cut,08/23/2018 - Map1,0.312529,173.9635,93.85825,8.474853,41.09544,0.103037,189.4056,20.26997,20.31882,12.5673,0.684076,3.44587,3.331278,15.19501,8.115232,43.93246
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2370,38.296923,-121.692783,Shag Slough,08/23/2018 - Map1,1.263324,200.64,85.93556,7.588896,56.29943,0.10872,223.0027,21.11503,21.46106,3.152946,1.377872,5.49742,4.316775,19.40624,7.751985,58.50739
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2203,38.29837,-121.659977,Toe Drain Canal,08/23/2018 - Map1,0.671152,164.8534,88.65646,8.098081,34.90382,0.101459,179.7667,19.85844,19.75658,13.83539,0.554439,3.204504,2.930383,13.48192,8.108194,38.14967
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2284,38.298824,-121.667137,Liberty Cut,08/23/2018 - Map1,0.332364,174.9113,92.30096,8.331578,40.92894,0.103,189.0648,20.29526,20.34279,11.86393,0.695843,3.493595,3.320454,15.14875,8.053713,43.59966
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2368,38.299828,-121.692788,Shag Slough,08/23/2018 - Map1,1.183724,204.3477,84.2039,7.433818,56.84016,0.109318,224.3113,21.23152,21.47455,3.310306,1.43129,5.611581,4.351809,19.55597,7.704352,59.25742
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2201,38.301193,-121.659305,Toe Drain Canal,08/23/2018 - Map1,0.679889,166.1247,88.81065,8.100897,35.38491,0.101308,180.5906,19.93617,19.82561,13.90352,0.565669,3.243217,2.961552,13.61509,8.117972,38.64944
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2282,38.301754,-121.667149,Liberty Cut,08/23/2018 - Map1,0.345608,175.9895,88.50308,7.978503,40.68832,0.102838,188.2898,20.35867,20.40974,9.673684,0.723621,3.572594,3.304896,15.0823,7.914802,42.91392
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2366,38.302718,-121.6928,Shag Slough,08/23/2018 - Map1,1.145899,206.1083,83.52056,7.372901,56.98814,0.109568,224.7521,21.28396,21.47763,3.414741,1.44867,5.674315,4.361396,19.59694,7.684989,59.50072
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2199,38.304064,-121.65861,Toe Drain Canal,08/23/2018 - Map1,0.743469,166.0729,88.73418,8.082813,35.66466,0.100526,181.0805,19.98645,19.89577,14.30818,0.578175,3.275456,2.979704,13.69263,8.150357,39.05067
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2280,38.304632,-121.667155,Liberty Cut,08/23/2018 - Map1,0.344497,176.2514,86.72972,7.815462,40.90319,0.10271,188.5823,20.38788,20.4309,8.547329,0.726176,3.578794,3.31902,15.14287,7.857147,42.9958
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2364,38.305631,-121.692805,Shag Slough,08/23/2018 - Map1,1.09257,209.1165,82.18217,7.25386,56.74164,0.109929,225.2441,21.36602,21.48095,3.837461,1.455314,5.743195,4.34542,19.52869,7.637511,59.7077
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2197,38.306919,-121.657957,Toe Drain Canal,08/23/2018 - Map1,0.772924,166.7899,88.66891,8.066748,36.04686,0.100269,181.6203,20.04193,19.95683,14.19262,0.586401,3.29137,3.004454,13.79842,8.154449,39.43231
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2278,38.307532,-121.667171,Liberty Cut,08/23/2018 - Map1,0.332582,176.9437,84.42451,7.599401,42.6128,0.102358,192.3255,20.43982,20.47755,7.862022,0.706775,3.546106,3.42865,15.61641,7.773,44.72742
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2362,38.308535,-121.692809,Shag Slough,08/23/2018 - Map1,1.033584,210.0735,81.55053,7.197866,56.41874,0.110009,225.2971,21.38532,21.48104,4.071289,1.456476,5.738726,4.324496,19.43929,7.609321,59.66073
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2195,38.309767,-121.657243,Toe Drain Canal,08/23/2018 - Map1,0.787057,167.8778,88.39402,8.023411,36.79141,0.099674,182.6785,20.13392,20.06864,13.79165,0.602387,3.317299,3.052648,14.00455,8.155837,40.12902
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2276,38.310432,-121.667177,Liberty Cut,08/23/2018 - Map1,0.33162,177.8472,83.04664,7.468081,43.30571,0.102133,194.202,20.47767,20.52836,7.611318,0.736401,3.670699,3.473303,15.80795,7.733832,45.39568
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2360,38.311425,-121.692806,Shag Slough,08/23/2018 - Map1,0.867674,210.827,80.27883,7.088837,55.65635,0.1099,225.0191,21.37571,21.45602,4.299112,1.468902,5.730536,4.275094,19.22819,7.554801,59.33006
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2193,38.312597,-121.65659,Toe Drain Canal,08/23/2018 - Map1,0.810167,166.1517,89.03406,8.078881,36.59858,0.098896,182.1503,20.09802,20.08222,14.04145,0.594585,3.294906,3.04023,13.95117,8.197113,39.99371
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2274,38.313327,-121.667186,Liberty Cut,08/23/2018 - Map1,0.3121,179.1507,81.63434,7.333178,43.75121,0.101878,195.7455,20.52571,20.58614,7.362861,0.787176,3.834153,3.502155,15.93125,7.698392,45.81683
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2358,38.314349,-121.692955,Shag Slough,08/23/2018 - Map1,0.806953,210.744,79.58188,7.031646,55.43074,0.109714,224.7023,21.35085,21.42585,4.293491,1.471544,5.742293,4.260478,19.16573,7.536347,59.11058
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2191,38.315466,-121.655907,Toe Drain Canal,08/23/2018 - Map1,0.761131,166.2052,89.49952,8.106961,37.13807,0.098112,182.9184,20.14362,20.17022,13.56217,0.609088,3.319969,3.075153,14.10054,8.205423,40.44632
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2272,38.316233,-121.667195,Liberty Cut,08/23/2018 - Map1,0.301123,181.9621,80.50526,7.218145,44.20678,0.101278,197.5811,20.62562,20.68968,7.15261,0.881488,4.13598,3.532864,16.05745,7.686544,46.24934
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2189,38.318316,-121.655234,Toe Drain Canal,08/23/2018 - Map1,0.766772,166.1933,89.82462,8.128852,37.33157,0.097686,183.1768,20.16081,20.21832,13.33723,0.614442,3.334651,3.087691,14.15412,8.212544,40.5871
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2270,38.319136,-121.667205,Liberty Cut,08/23/2018 - Map1,0.310269,182.9728,80.61432,7.224164,44.27209,0.100939,198.3182,20.65895,20.71664,7.194761,0.925102,4.259476,3.537357,16.07586,7.697498,46.32468
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2187,38.321158,-121.654586,Toe Drain Canal,08/23/2018 - Map1,0.827415,164.2477,90.6548,8.196918,37.14587,0.096776,182.5674,20.13313,20.25829,13.30443,0.588615,3.290428,3.075687,14.1027,8.247711,40.39535
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2268,38.322036,-121.667223,Liberty Cut,08/23/2018 - Map1,0.337354,184.3972,81.3243,7.284382,44.32759,0.100195,199.6664,20.69393,20.74362,7.456981,1.056665,4.616912,3.541037,16.09131,7.735461,46.49388
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2185,38.324022,-121.653895,Toe Drain Canal,08/23/2018 - Map1,0.872907,165.3378,90.79527,8.192398,37.32459,0.095823,182.7481,20.25015,20.36549,12.95522,0.618185,3.336124,3.087269,14.15218,8.250038,40.46955
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2266,38.324904,-121.667235,Liberty Cut,08/23/2018 - Map1,0.349006,185.0031,81.95963,7.341563,44.22051,0.099798,200.1886,20.69789,20.74017,7.60228,1.135493,4.807577,3.534101,16.06166,7.760525,46.59247
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2183,38.326868,-121.653204,Toe Drain Canal,08/23/2018 - Map1,0.898908,166.1799,90.82994,8.187225,37.38367,0.095333,182.8689,20.31894,20.41482,12.98202,0.636848,3.365982,3.091093,14.16854,8.252813,40.52348
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2264,38.327829,-121.667247,Liberty Cut,08/23/2018 - Map1,0.40818,185.9463,83.99571,7.534308,44.57645,0.098976,201.5995,20.65002,20.65736,8.331718,1.240828,5.058339,3.557162,16.16022,7.820677,47.96088
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2181,38.329716,-121.652525,Toe Drain Canal,08/23/2018 - Map1,0.948674,166.667,91.06218,8.19624,37.20273,0.093891,182.4331,20.40271,20.48916,13.30188,0.64196,3.366661,3.079339,14.11844,8.277314,40.37679
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2262,38.330783,-121.667262,Liberty Cut,08/23/2018 - Map1,0.505656,186.4344,86.47422,7.761583,45.04165,0.09856,202.4175,20.60498,20.62016,8.986433,1.241812,5.058155,3.587304,16.28904,7.887607,49.17532
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2179,38.332568,-121.651845,Toe Drain Canal,08/23/2018 - Map1,0.953846,168.5633,91.11957,8.194212,37.4333,0.093398,183.0432,20.49318,20.53191,13.5533,0.662847,3.423276,3.094278,14.18228,8.276895,40.68304
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2260,38.333623,-121.667281,Liberty Cut,08/23/2018 - Map1,0.887515,187.6064,95.10552,8.516876,46.13668,0.097747,203.4298,20.63551,20.72703,11.65919,1.133386,4.771833,3.658258,16.59225,8.127132,51.93202
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2177,38.335419,-121.651149,Toe Drain Canal,08/23/2018 - Map1,0.938297,172.0083,90.43628,8.116665,37.66222,0.092441,184.0359,20.68866,20.63578,14.25228,0.712765,3.535917,3.109112,14.24567,8.246296,40.969
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2236,38.336208,-121.667406,Prospect Slough,08/23/2018 - Map1,1.074623,187.8168,99.26894,8.872349,46.1781,0.097362,203.2727,20.70234,20.84122,13.41257,1.045736,4.530066,3.660942,16.60372,8.245258,52.71276
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2238,38.336141,-121.670996,Prospect Slough,08/23/2018 - Map1,0.86948,188.078,93.56042,8.391493,46.33555,0.098751,204.0678,20.52293,20.67829,11.67974,1.06457,4.584177,3.671144,16.64731,8.106557,52.39261
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2240,38.336183,-121.67461,Prospect Slough,08/23/2018 - Map1,0.774199,188.6163,90.61405,8.137155,46.37897,0.099443,204.6723,20.49184,20.63167,10.69388,1.086428,4.636411,3.673957,16.65934,8.031818,52.21222
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2175,38.338276,-121.650283,Toe Drain Canal,08/23/2018 - Map1,0.967874,170.1531,90.24191,8.093742,37.38131,0.09164,183.3292,20.67213,20.67223,13.4756,0.705023,3.507609,3.090908,14.16788,8.255765,40.64939
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2173,38.341098,-121.6492,Toe Drain Canal,08/23/2018 - Map1,1.003138,170.6806,90.5396,8.107869,37.45419,0.091291,183.9452,20.73526,20.75169,13.96935,0.730843,3.58634,3.095631,14.18807,8.220945,40.79586
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2171,38.343822,-121.647959,Toe Drain Canal,08/23/2018 - Map1,1.15939,171.2458,96.31323,8.58791,37.04897,0.090884,184.977,20.89027,20.96704,15.01189,0.739157,3.752813,3.069373,14.07586,8.172949,41.59232
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2169,38.34657,-121.646715,Toe Drain Canal,08/23/2018 - Map1,1.275668,171.9388,98.28537,8.743729,36.42953,0.090912,185.3411,20.99985,21.09056,15.64108,0.732839,3.846781,3.029233,13.90434,8.158881,42.06736
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2167,38.349105,-121.6453,Toe Drain Canal,08/23/2018 - Map1,1.351121,172.744,98.30151,8.727102,36.21246,0.091033,185.6356,21.1122,21.20399,16.51448,0.758681,3.925531,3.015167,13.84423,8.142669,42.08869
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2215,38.350091,-121.647545,Prospect Slough,08/23/2018 - Map1,1.330546,173.4311,95.49376,8.461286,36.68759,0.091133,185.8577,21.21346,21.29953,17.69019,0.817444,3.98319,3.045956,13.97579,8.125128,41.56208
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2217,38.350141,-121.651191,Prospect Slough,08/23/2018 - Map1,1.200887,173.8795,92.31973,8.182992,37.3266,0.091343,186.2719,21.19704,21.28008,19.47532,0.863195,3.977736,3.087364,14.15274,8.091885,41.14193
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2219,38.350181,-121.654883,Prospect Slough,08/23/2018 - Map1,1.04632,174.7164,89.3001,7.931059,37.6987,0.092088,187.5573,21.10385,21.18078,21.26882,0.904868,4.055164,3.111475,14.25577,8.048301,41.40014
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2328,38.239136,-121.682376,Prospect Slough,08/23/2018 - Map1,1.72311,158.4186,92.63065,8.427473,29.43202,0.098737,165.7967,19.56797,19.9594,8.338441,0.44348,2.84942,2.575795,11.96673,8.08998,30.8588
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2385,38.275184,-121.696694,Shag Slough,08/23/2018 - Map1,2.318099,182.0499,96.76276,8.710443,33.6871,0.104856,175.0897,20.43234,20.4882,1.729721,0.561526,3.351244,2.851536,13.14501,8.280995,34.20148
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2295,38.282757,-121.664367,Prospect Slough,08/23/2018 - Map1,0.259146,162.5346,88.20737,8.078992,35.04782,0.102126,179.1171,19.68231,19.61541,12.55395,0.573037,3.152764,2.939702,13.52175,8.018858,38.03518
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2289,38.291745,-121.665903,Liberty Cut,08/23/2018 - Map1,0.386445,168.5602,92.00488,8.352692,38.34311,0.102681,184.7731,20.02738,20.04636,12.45137,0.610511,3.281197,3.153229,14.43419,8.118344,41.22124
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2481,38.23535,-121.68131,Cache Slough,08/23/2018 - Map1,1.578611,157.39,92.69852,8.437216,29.40829,0.098405,165.7403,19.53252,19.93793,8.652231,0.450519,2.860761,2.574257,11.96016,8.093758,30.87796
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2477,38.240437,-121.685558,Cache Slough,08/23/2018 - Map1,3.837485,159.7615,92.99903,8.42357,28.53309,0.09912,164.0151,19.61354,20.18386,6.226094,0.402155,2.801725,2.517545,11.71782,8.057026,29.60369
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2326,38.240874,-121.679422,Prospect Slough,08/23/2018 - Map1,1.123176,158.6527,92.50344,8.424812,29.90215,0.098833,166.6248,19.57702,19.9006,8.719817,0.431531,2.83193,2.606259,12.09691,8.101974,31.34141
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2475,38.242534,-121.687963,Cache Slough,08/23/2018 - Map1,4.7303,160.8478,93.13596,8.418003,28.26292,0.09943,163.397,19.65101,20.28989,5.007582,0.37889,2.753962,2.500038,11.64301,8.046272,29.1056
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2584,38.244079,-121.69217,Lindsey Slough,08/23/2018 - Map1,5.363977,162.491,93.28328,8.414057,27.98247,0.099878,162.8575,19.70731,20.39447,3.625875,0.364164,2.69828,2.481861,11.56533,8.046201,28.6174
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2471,38.245296,-121.687924,Cache Slough,08/23/2018 - Map1,4.837069,161.5739,93.0705,8.408062,28.28918,0.099644,163.4406,19.67694,20.31276,4.444503,0.369538,2.730695,2.501739,11.65028,8.049588,29.05931
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2461,38.257164,-121.692749,Cache Slough,08/23/2018 - Map1,5.034531,168.135,94.12674,8.471709,27.83254,0.101438,163.0262,19.91464,20.49792,1.595614,0.33527,2.679767,2.472148,11.52383,8.134046,28.27402
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2458,38.261084,-121.695316,Cache Slough,08/23/2018 - Map1,4.292768,171.7901,95.46546,8.590812,28.47278,0.102354,163.9878,20.04493,20.49616,1.51012,0.346942,2.716698,2.513635,11.70111,8.193871,28.8625
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2479,38.237533,-121.68396,Cache Slough,08/23/2018 - Map1,2.651525,158.7724,92.80269,8.42766,28.96363,0.098831,164.9162,19.57963,20.05455,7.519464,0.432372,2.840723,2.545443,11.83703,8.074103,30.27156
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2327,38.239696,-121.680265,Prospect Slough,08/23/2018 - Map1,1.123176,158.6527,92.50344,8.424812,29.90215,0.098833,166.6248,19.57702,19.9006,8.719817,0.431531,2.83193,2.606259,12.09691,8.101974,31.34141
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2476,38.241338,-121.687009,Cache Slough,08/23/2018 - Map1,4.621639,160.1684,93.15555,8.423503,28.22203,0.099227,163.3623,19.62704,20.26927,5.399065,0.387977,2.776625,2.497388,11.63168,8.046145,29.13771
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2325,38.241663,-121.678119,Prospect Slough,08/23/2018 - Map1,0.899274,158.9212,92.31702,8.411732,30.23646,0.098942,167.2514,19.58763,19.87379,8.923432,0.412297,2.820426,2.627923,12.18948,8.10443,31.66478
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2585,38.244262,-121.690223,Lindsey Slough,08/23/2018 - Map1,5.212613,162.0286,93.17655,8.409251,28.09265,0.09976,163.0566,19.69196,20.36439,3.905075,0.365062,2.712379,2.489003,11.59585,8.045614,28.77708
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2323,38.244437,-121.676313,Prospect Slough,08/23/2018 - Map1,0.715085,159.221,91.9397,8.381275,30.5103,0.099065,167.8384,19.59969,19.84769,9.124966,0.408818,2.843157,2.645667,12.2653,8.095229,31.98939
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2473,38.244183,-121.684241,Cache Slough,08/23/2018 - Map1,3.312468,160.7058,92.79839,8.412042,29.05428,0.099426,164.9365,19.64838,20.13661,6.28733,0.390863,2.770374,2.551319,11.86214,8.072668,30.08809
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2321,38.246918,-121.674893,Prospect Slough,08/23/2018 - Map1,0.804955,159.872,91.66763,8.354198,30.59413,0.099272,168.0494,19.62373,19.85873,9.047877,0.410263,2.853037,2.651099,12.28851,8.084996,32.07424
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2469,38.248229,-121.686924,Cache Slough,08/23/2018 - Map1,5.270043,163.1696,92.95688,8.386273,28.20828,0.100108,163.2832,19.73489,20.38516,3.256159,0.375276,2.707174,2.496499,11.62788,8.059921,28.85199
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2319,38.24941,-121.673636,Prospect Slough,08/23/2018 - Map1,0.629402,160.9,90.87788,8.282593,31.09299,0.099628,169.1902,19.66409,19.8492,9.300633,0.427262,2.8866,2.683426,12.42665,8.050648,32.66052
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2467,38.250954,-121.687699,Cache Slough,08/23/2018 - Map1,5.457259,164.0403,92.94899,8.378712,28.10648,0.100356,163.1033,19.76705,20.42352,2.676994,0.374303,2.694599,2.489904,11.5997,8.069644,28.68713
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2317,38.25199,-121.672449,Prospect Slough,08/23/2018 - Map1,0.313831,161.2391,90.19335,8.228098,31.71495,0.099773,170.6332,19.67878,19.80378,9.851339,0.446536,2.932992,2.723726,12.59886,8.025949,33.43893
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2465,38.253886,-121.68771,Cache Slough,08/23/2018 - Map1,5.170198,165.9281,93.13155,8.392041,28.05665,0.100884,163.1586,19.83796,20.43264,2.254545,0.376742,2.700273,2.486692,11.58598,8.099802,28.59405
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2315,38.254805,-121.671259,Prospect Slough,08/23/2018 - Map1,0.274369,161.9477,89.75058,8.189531,32.13407,0.099996,171.605,19.70649,19.79293,10.06194,0.472666,2.960577,2.750886,12.71492,8.010891,33.91208
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2463,38.25628,-121.68943,Cache Slough,08/23/2018 - Map1,5.019199,167.5383,93.76355,8.44381,27.90168,0.1013,163.0678,19.89562,20.46584,1.780442,0.352287,2.691969,2.476651,11.54307,8.127478,28.37899
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2313,38.257569,-121.671315,Prospect Slough,08/23/2018 - Map1,0.209091,163.4217,88.83522,8.110731,33.10527,0.100452,173.8622,19.76527,19.76624,10.52471,0.524797,3.015974,2.813828,12.98387,7.991939,35.0014
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2397,38.258618,-121.691978,Shag Slough,08/23/2018 - Map1,4.724066,169.2656,94.61893,8.517974,27.98819,0.101738,163.2731,19.95741,20.48322,1.609404,0.341723,2.698275,2.482254,11.56701,8.159653,28.43361
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2459,38.259737,-121.694576,Cache Slough,08/23/2018 - Map1,4.402219,171.1185,95.32972,8.580711,28.28091,0.1022,163.6881,20.02357,20.48595,1.530867,0.348415,2.713461,2.501241,11.64815,8.188496,28.69747
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2311,38.260351,-121.67035,Prospect Slough,08/23/2018 - Map1,0.069216,163.6453,88.35514,8.071312,33.78583,0.100582,175.3715,19.77595,19.73944,10.88731,0.534625,3.027349,2.857919,13.17227,7.984268,35.77152
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2395,38.261502,-121.692077,Shag Slough,08/23/2018 - Map1,4.273641,171.6925,95.19742,8.576162,28.42945,0.102369,163.981,20.05016,20.44997,1.649177,0.357527,2.734913,2.510927,11.68954,8.196993,28.87167
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2309,38.263394,-121.669378,Prospect Slough,08/23/2018 - Map1,0.125857,165.0656,88.18354,8.055209,34.36524,0.101029,176.7146,19.83397,19.73924,10.86883,0.535403,3.032279,2.895471,13.33273,7.986778,36.41344
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2393,38.263878,-121.692414,Shag Slough,08/23/2018 - Map1,3.988477,172.9861,95.19235,8.58152,28.77761,0.102698,164.6275,20.10002,20.4235,1.675818,0.361374,2.764192,2.5335,11.78599,8.208348,29.23242
Toe Pulse 20180823 Map1 Spatially Aligned.xlsx/Sheet1,A2307,38.265928,-121.669791,Prospect Slough,08/23/2018 - Map1,0.135344,165.7771,88.15147,8.053969,34.6124,0.101252,177.2973,19.86337,19.73093,11.10059,0.55213,3.050967,2.911491,13.40119,7.990208,36.74015
