CL ID,"Time Period (Month, Year)","Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",Grouping,NH4 (μM) DIFF,NO3 (μM) DIFF,PO4 (μM) DIFF,DIN (μM) DIFF,TDN (μM) DIFF
5285,May-October,38.553698,-121.51415,Sacramento River,-0.82,-3.32,-0.05,-4.14,-7.07
5286,May-October,38.552295,-121.513686,Sacramento River,-0.83,-3.41,-0.05,-4.24,-7.11
5287,May-October,38.55089,-121.513232,Sacramento River,-0.83,-3.41,-0.05,-4.24,-7.11
5288,May-October,38.549488,-121.512761,Sacramento River,-0.83,-3.43,-0.05,-4.26,-7.11
5289,May-October,38.548091,-121.512262,Sacramento River,-0.83,-3.39,-0.05,-4.21,-7.08
5290,May-October,38.546717,-121.511679,Sacramento River,-0.84,-3.39,-0.05,-4.22,-7.12
5291,May-October,38.54531,-121.511242,Sacramento River,-0.84,-3.27,-0.05,-4.11,-7.07
5292,May-October,38.543866,-121.511201,Sacramento River,-0.84,-3.15,-0.05,-3.99,-6.99
5293,May-October,38.542516,-121.511803,Sacramento River,-0.81,-3.2,-0.05,-4.01,-6.95
5294,May-October,38.541231,-121.512651,Sacramento River,-0.8,-3.17,-0.05,-3.96,-6.87
5295,May-October,38.539989,-121.513604,Sacramento River,-0.79,-3.19,-0.05,-3.98,-6.87
5296,May-October,38.538741,-121.514542,Sacramento River,-0.74,-3.27,-0.05,-4.01,-6.86
5297,May-October,38.537767,-121.515909,Sacramento River,-0.78,-3.38,-0.05,-4.15,-7
5298,May-October,38.536792,-121.517276,Sacramento River,-0.78,-3.38,-0.05,-4.15,-7
5299,May-October,38.535757,-121.518565,Sacramento River,-0.88,-3.41,-0.05,-4.29,-7.14
5300,May-October,38.534876,-121.52003,Sacramento River,-0.94,-3.41,-0.06,-4.35,-7.21
5301,May-October,38.534259,-121.521698,Sacramento River,-0.97,-3.43,-0.05,-4.4,-7.27
5302,May-October,38.533588,-121.523334,Sacramento River,-0.99,-3.42,-0.06,-4.41,-7.3
5303,May-October,38.533027,-121.525036,Sacramento River,-0.96,-3.41,-0.06,-4.38,-7.29
5304,May-October,38.532409,-121.526706,Sacramento River,-0.92,-3.41,-0.06,-4.34,-7.26
5305,May-October,38.531736,-121.528342,Sacramento River,-0.86,-3.41,-0.06,-4.27,-7.18
5306,May-October,38.531025,-121.529942,Sacramento River,-0.83,-3.38,-0.06,-4.21,-7.08
5307,May-October,38.529805,-121.530907,Sacramento River,-0.81,-3.36,-0.05,-4.18,-7.06
5308,May-October,38.528416,-121.530915,Sacramento River,-0.81,-3.36,-0.05,-4.18,-7.06
5309,May-October,38.527094,-121.530181,Sacramento River,-0.8,-3.36,-0.04,-4.16,-7.08
5310,May-October,38.52594,-121.529064,Sacramento River,-0.82,-3.48,-0.02,-4.29,-7.25
5311,May-October,38.524861,-121.527839,Sacramento River,-0.82,-3.48,-0.02,-4.29,-7.25
5312,May-October,38.523826,-121.526547,Sacramento River,-0.83,-3.54,-0.01,-4.37,-7.35
5313,May-October,38.522796,-121.525255,Sacramento River,-0.84,-3.58,-0.01,-4.42,-7.41
5314,May-October,38.521591,-121.524247,Sacramento River,-0.85,-3.53,0,-4.38,-7.36
5315,May-October,38.520196,-121.524259,Sacramento River,-0.86,-3.46,0,-4.32,-7.31
5316,May-October,38.519077,-121.525362,Sacramento River,-0.86,-3.46,0,-4.32,-7.31
5317,May-October,38.518312,-121.526911,Sacramento River,-0.88,-3.47,0.02,-4.36,-7.4
5318,May-October,38.517787,-121.528626,Sacramento River,-0.9,-3.53,0.02,-4.42,-7.51
5319,May-October,38.517465,-121.530421,Sacramento River,-0.91,-3.56,0.03,-4.47,-7.59
5320,May-October,38.517265,-121.532248,Sacramento River,-0.93,-3.57,0.04,-4.51,-7.61
5321,May-October,38.517136,-121.534086,Sacramento River,-0.95,-3.6,0.05,-4.55,-7.62
5322,May-October,38.517016,-121.535926,Sacramento River,-0.98,-3.65,0.06,-4.63,-7.66
5323,May-October,38.516911,-121.537767,Sacramento River,-0.99,-3.69,0.07,-4.68,-7.69
5324,May-October,38.516769,-121.539603,Sacramento River,-0.99,-3.69,0.07,-4.68,-7.69
5325,May-October,38.516591,-121.541435,Sacramento River,-1.01,-3.68,0.08,-4.69,-7.72
5326,May-October,38.51625,-121.543226,Sacramento River,-1.02,-3.53,0.08,-4.55,-7.63
5327,May-October,38.515855,-121.545001,Sacramento River,-1.03,-3.42,0.08,-4.45,-7.58
5328,May-October,38.515363,-121.546737,Sacramento River,-1.05,-3.29,0.08,-4.34,-7.48
5329,May-October,38.514871,-121.548473,Sacramento River,-1.07,-3.19,0.07,-4.25,-7.38
5330,May-October,38.514379,-121.550209,Sacramento River,-1.05,-3.06,0.06,-4.11,-7.17
5331,May-October,38.513707,-121.551831,Sacramento River,-1.04,-2.94,0.05,-3.98,-7.01
5332,May-October,38.512749,-121.55317,Sacramento River,-1.04,-2.94,0.05,-3.98,-7.01
5333,May-October,38.511514,-121.554133,Sacramento River,-1.01,-2.89,0.03,-3.9,-6.94
5334,May-October,38.510238,-121.555008,Sacramento River,-0.98,-2.91,0.02,-3.89,-6.94
5335,May-October,38.508913,-121.555759,Sacramento River,-0.94,-2.91,0.01,-3.86,-6.92
5336,May-October,38.507565,-121.556438,Sacramento River,-0.91,-2.91,0,-3.81,-6.88
5337,May-October,38.506209,-121.55709,Sacramento River,-0.91,-2.79,-0.01,-3.69,-6.75
5338,May-October,38.504873,-121.557809,Sacramento River,-0.85,-2.74,-0.01,-3.58,-6.62
5339,May-October,38.503511,-121.558438,Sacramento River,-0.87,-2.52,-0.02,-3.39,-6.44
5340,May-October,38.502098,-121.558819,Sacramento River,-0.93,-2.32,-0.03,-3.25,-6.27
5341,May-October,38.500662,-121.559074,Sacramento River,-0.93,-2.32,-0.03,-3.25,-6.27
5342,May-October,38.499217,-121.559172,Sacramento River,-1.01,-2.2,-0.04,-3.21,-6.18
5343,May-October,38.497784,-121.558947,Sacramento River,-1.04,-2.18,-0.04,-3.22,-6.19
5344,May-October,38.496413,-121.558349,Sacramento River,-1.04,-2.18,-0.04,-3.22,-6.19
5345,May-October,38.495088,-121.557603,Sacramento River,-1.05,-2.23,-0.05,-3.28,-6.23
5346,May-October,38.493824,-121.556697,Sacramento River,-1.06,-2.18,-0.05,-3.24,-6.16
5347,May-October,38.492561,-121.555791,Sacramento River,-1.06,-2.18,-0.05,-3.24,-6.16
5348,May-October,38.491298,-121.554886,Sacramento River,-1.04,-2.13,-0.05,-3.17,-6.11
5349,May-October,38.490034,-121.55398,Sacramento River,-1.05,-2.12,-0.04,-3.16,-6.05
5350,May-October,38.488771,-121.553075,Sacramento River,-1.04,-2.15,-0.03,-3.19,-6.13
5351,May-October,38.487507,-121.552169,Sacramento River,-1.05,-2.17,-0.03,-3.23,-6.13
5352,May-October,38.486244,-121.551264,Sacramento River,-1.05,-2.25,0,-3.3,-6.19
5353,May-October,38.484981,-121.550358,Sacramento River,-1.05,-2.25,0,-3.3,-6.19
5354,May-October,38.483717,-121.549453,Sacramento River,-1.02,-2.25,0.03,-3.27,-6.16
5355,May-October,38.482454,-121.548547,Sacramento River,-1.02,-2.25,0.03,-3.27,-6.16
5356,May-October,38.481247,-121.547531,Sacramento River,-1.04,-2.31,0.06,-3.35,-6.24
5357,May-October,38.480059,-121.546478,Sacramento River,-1.06,-2.35,0.07,-3.41,-6.26
5358,May-October,38.478842,-121.545476,Sacramento River,-1.15,-2.41,0.08,-3.56,-6.45
5359,May-October,38.477679,-121.544378,Sacramento River,-1.21,-2.47,0.09,-3.68,-6.55
5360,May-October,38.476594,-121.543154,Sacramento River,-1.26,-2.52,0.1,-3.78,-6.67
5361,May-October,38.475767,-121.541639,Sacramento River,-1.27,-2.55,0.1,-3.82,-6.7
5362,May-October,38.475091,-121.540019,Sacramento River,-1.27,-2.55,0.1,-3.82,-6.7
5363,May-October,38.474548,-121.538309,Sacramento River,-1.22,-2.54,0.09,-3.76,-6.61
5364,May-October,38.474045,-121.536579,Sacramento River,-1.17,-2.58,0.05,-3.76,-6.57
5365,May-October,38.473861,-121.534766,Sacramento River,-1.14,-2.67,0.01,-3.81,-6.57
5366,May-October,38.473804,-121.532923,Sacramento River,-1.13,-2.77,-0.06,-3.9,-6.62
5367,May-October,38.473755,-121.53108,Sacramento River,-1.15,-2.88,-0.15,-4.02,-6.72
5368,May-October,38.473829,-121.529238,Sacramento River,-1.18,-2.94,-0.25,-4.12,-6.78
5369,May-October,38.473909,-121.527396,Sacramento River,-1.24,-2.95,-0.37,-4.19,-6.83
5370,May-October,38.474097,-121.525567,Sacramento River,-1.29,-2.97,-0.49,-4.25,-6.89
5371,May-October,38.474285,-121.523738,Sacramento River,-1.32,-2.98,-0.62,-4.31,-6.94
5372,May-October,38.474395,-121.521899,Sacramento River,-1.15,-2.97,-0.59,-4.13,-6.8
5373,May-October,38.474498,-121.520059,Sacramento River,-1.11,-3,-0.71,-4.11,-6.79
5374,May-October,38.474475,-121.518219,Sacramento River,-1.05,-3.06,-0.84,-4.1,-6.78
5375,May-October,38.47438,-121.516378,Sacramento River,-1.36,-3.17,-0.9,-4.53,-7.16
5376,May-October,38.474202,-121.514548,Sacramento River,-1.37,-3.22,-0.9,-4.59,-7.24
5377,May-October,38.473921,-121.512749,Sacramento River,-1.35,-3.22,-0.9,-4.58,-7.26
5378,May-October,38.473414,-121.51102,Sacramento River,-1.24,-3.19,-0.9,-4.43,-7.12
5379,May-October,38.472802,-121.509351,Sacramento River,-0.98,-3.13,-0.9,-4.11,-6.79
5380,May-October,38.472085,-121.50775,Sacramento River,-0.72,-3.09,-0.9,-3.81,-6.43
5381,May-October,38.471252,-121.506258,Sacramento River,-0.72,-3.09,-0.9,-3.81,-6.43
5382,May-October,38.470053,-121.505238,Sacramento River,0,-3.09,-0.9,-3.09,-5.68
5383,May-October,38.468648,-121.504853,Sacramento River,0,-3.09,-0.9,-3.09,-5.68
5384,May-October,38.467212,-121.504592,Sacramento River,0,-3.13,-0.87,-3.13,-5.74
5385,May-October,38.465776,-121.504339,Sacramento River,0,-3.18,-0.63,-3.18,-5.78
5386,May-October,38.464337,-121.504111,Sacramento River,-0.49,-3.23,-0.27,-3.73,-6.29
5387,May-October,38.462899,-121.503871,Sacramento River,-0.49,-3.23,-0.27,-3.73,-6.29
5388,May-October,38.461471,-121.503551,Sacramento River,-2.26,-3.31,0.49,-5.57,-8.12
5389,May-October,38.460045,-121.50322,Sacramento River,-13.25,-3.46,1.13,-16.71,-19.29
5390,May-October,38.458619,-121.502886,Sacramento River,-13.25,-3.46,1.13,-16.71,-19.29
5391,May-October,38.457193,-121.502552,Sacramento River,-30.63,-3.8,1.84,-34.43,-37.21
5392,May-October,38.455781,-121.502135,Sacramento River,-49.01,-4.33,2.55,-53.34,-56.47
5393,May-October,38.454377,-121.501678,Sacramento River,-68.22,-4.89,3.45,-73.11,-76.57
5394,May-October,38.452941,-121.501421,Sacramento River,-68.22,-4.89,3.45,-73.11,-76.57
5395,May-October,38.451495,-121.501311,Sacramento River,-80.27,-5.19,3.89,-85.46,-89.01
5396,May-October,38.450046,-121.501304,Sacramento River,-86.03,-5.21,4.17,-91.24,-94.72
5397,May-October,38.448598,-121.501401,Sacramento River,-86.03,-5.21,4.17,-91.24,-94.72
5398,May-October,38.447149,-121.501458,Sacramento River,-84.2,-5.04,4.28,-89.24,-92.68
5399,May-October,38.44571,-121.501662,Sacramento River,-79.41,-4.93,4.28,-84.34,-87.88
5400,May-October,38.444273,-121.501902,Sacramento River,-64.35,-4.61,3.89,-68.96,-72.54
5401,May-October,38.442854,-121.502279,Sacramento River,-64.35,-4.61,3.89,-68.96,-72.54
5402,May-October,38.441493,-121.502868,Sacramento River,-52.09,-4.32,3.75,-56.41,-59.84
5403,May-October,38.440234,-121.503781,Sacramento River,-27.93,-3.73,3.18,-31.65,-34.37
5404,May-October,38.439062,-121.504848,Sacramento River,-27.93,-3.73,3.18,-31.65,-34.37
5405,May-October,38.438088,-121.506212,Sacramento River,-9.2,-3.26,2.56,-12.46,-14.44
5406,May-October,38.437238,-121.507704,Sacramento River,-9.2,-3.26,2.56,-12.46,-14.44
5407,May-October,38.436539,-121.509319,Sacramento River,-3.8,-3.21,2.1,-7.01,-8.72
5408,May-October,38.435836,-121.510932,Sacramento River,2.52,-3.15,1.49,-0.63,-2.07
5409,May-October,38.435291,-121.512635,Sacramento River,4.75,-3.21,1.05,1.54,0.16
5410,May-October,38.434933,-121.514419,Sacramento River,7.16,-3.21,0.65,3.95,2.68
5411,May-October,38.434802,-121.516251,Sacramento River,10.12,-3.18,0.31,6.94,5.92
5412,May-October,38.434828,-121.518093,Sacramento River,12.93,-3.12,0.06,9.81,9.1
5413,May-October,38.434801,-121.519937,Sacramento River,15.65,-3.03,-0.1,12.62,12.14
5414,May-October,38.434873,-121.521777,Sacramento River,18.05,-2.93,-0.17,15.12,14.69
5415,May-October,38.434957,-121.523618,Sacramento River,18.05,-2.93,-0.17,15.12,14.69
5416,May-October,38.435022,-121.52546,Sacramento River,19.12,-2.83,-0.2,16.28,15.73
5417,May-October,38.434961,-121.527299,Sacramento River,18.53,-2.8,-0.18,15.74,14.95
5418,May-October,38.434564,-121.529063,Sacramento River,16.58,-2.83,-0.15,13.74,12.68
5419,May-October,38.433846,-121.530659,Sacramento River,17.64,-2.82,0.01,14.82,13.82
5420,May-October,38.432827,-121.531855,Sacramento River,16.59,-2.88,0.04,13.71,12.48
5421,May-October,38.431434,-121.532334,Sacramento River,20.55,-2.75,0.17,17.8,16.92
5422,May-October,38.429991,-121.532317,Sacramento River,23.92,-2.61,0.31,21.31,20.76
5423,May-October,38.428615,-121.531751,Sacramento River,23.56,-2.58,0.31,20.98,20.61
5424,May-October,38.427318,-121.530925,Sacramento River,24.25,-2.54,0.47,21.71,21.47
5425,May-October,38.426036,-121.530067,Sacramento River,23.07,-2.6,0.63,20.47,20.16
5426,May-October,38.424803,-121.529097,Sacramento River,21.63,-2.61,0.65,19.02,18.69
5427,May-October,38.42357,-121.528128,Sacramento River,19.95,-2.68,0.8,17.27,16.77
5428,May-October,38.422358,-121.527115,Sacramento River,17.84,-2.69,0.95,15.15,14.52
5429,May-October,38.421145,-121.526107,Sacramento River,17.84,-2.69,0.95,15.15,14.52
5430,May-October,38.419875,-121.525219,Sacramento River,17.83,-2.57,1.06,15.27,14.67
5431,May-October,38.418604,-121.52433,Sacramento River,17.83,-2.57,1.06,15.27,14.67
5432,May-October,38.417333,-121.523442,Sacramento River,19.61,-2.42,1.11,17.19,16.69
5433,May-October,38.416063,-121.522554,Sacramento River,20.96,-2.39,1.16,18.57,18.1
5434,May-October,38.414792,-121.521666,Sacramento River,21.99,-2.34,1.13,19.64,19.25
5435,May-October,38.413529,-121.520761,Sacramento River,23.06,-2.31,1.14,20.75,20.4
5436,May-October,38.412323,-121.519738,Sacramento River,24.07,-2.29,1.1,21.78,21.6
5437,May-October,38.411084,-121.518782,Sacramento River,24.07,-2.29,1.1,21.78,21.6
5438,May-October,38.409798,-121.517932,Sacramento River,24.05,-2.32,1.07,21.73,21.61
5439,May-October,38.408496,-121.517121,Sacramento River,23.82,-2.33,1.04,21.48,21.43
5440,May-October,38.407176,-121.516357,Sacramento River,23.22,-2.36,1,20.86,20.76
5441,May-October,38.405855,-121.515598,Sacramento River,21.93,-2.46,0.93,19.46,19.24
5442,May-October,38.404486,-121.514996,Sacramento River,21.93,-2.46,0.93,19.46,19.24
5443,May-October,38.403113,-121.514403,Sacramento River,20.88,-2.53,0.87,18.34,17.99
5444,May-October,38.401722,-121.513882,Sacramento River,19.76,-2.6,0.81,17.17,16.7
5445,May-October,38.400315,-121.513441,Sacramento River,18.53,-2.58,0.74,15.95,15.53
5446,May-October,38.398868,-121.51335,Sacramento River,18.53,-2.58,0.74,15.95,15.53
5447,May-October,38.397419,-121.513284,Sacramento River,17.98,-2.48,0.69,15.5,15.19
5448,May-October,38.39597,-121.513242,Sacramento River,17.86,-2.39,0.62,15.46,15.28
5449,May-October,38.394521,-121.513323,Sacramento River,17.86,-2.39,0.62,15.46,15.28
5450,May-October,38.393077,-121.513459,Sacramento River,18.13,-2.27,0.56,15.86,15.79
5451,May-October,38.391643,-121.513732,Sacramento River,18.64,-2.12,0.5,16.51,16.49
5452,May-October,38.390217,-121.514058,Sacramento River,19.33,-1.98,0.4,17.35,17.33
5453,May-October,38.388804,-121.514473,Sacramento River,19.33,-1.98,0.4,17.35,17.33
5454,May-October,38.387384,-121.514835,Sacramento River,19.58,-1.88,0.34,17.69,17.66
5455,May-October,38.386072,-121.515618,Sacramento River,19.55,-1.84,0.27,17.71,17.69
5456,May-October,38.385056,-121.516928,Sacramento River,19.66,-1.84,0.24,17.82,17.91
5457,May-October,38.384027,-121.518226,Sacramento River,19.48,-1.95,0.14,17.53,17.8
5458,May-October,38.383124,-121.519653,Sacramento River,19.48,-1.95,0.14,17.53,17.8
5459,May-October,38.382318,-121.521184,Sacramento River,19.19,-2.13,0.05,17.06,17.38
5460,May-October,38.381397,-121.522606,Sacramento River,19.49,-2.11,0.03,17.38,17.73
5461,May-October,38.380207,-121.523622,Sacramento River,18.4,-2.3,-0.03,16.1,16.29
5462,May-October,38.378848,-121.524258,Sacramento River,18.39,-2.27,-0.05,16.12,16.27
5463,May-October,38.377429,-121.5246,Sacramento River,16.59,-2.53,-0.1,14.07,14.01
5464,May-October,38.375994,-121.524374,Sacramento River,14.15,-2.8,-0.14,11.36,11.07
5465,May-October,38.374624,-121.523772,Sacramento River,14.15,-2.8,-0.14,11.36,11.07
5466,May-October,38.373263,-121.523134,Sacramento River,11.45,-2.99,-0.17,8.45,7.95
5467,May-October,38.371874,-121.522605,Sacramento River,8.09,-3.07,-0.21,5.02,4.35
5468,May-October,38.370468,-121.522163,Sacramento River,8.09,-3.07,-0.21,5.02,4.35
5469,May-October,38.369053,-121.521755,Sacramento River,3.93,-3.11,-0.24,0.82,-0.01
5470,May-October,38.367622,-121.521461,Sacramento River,-1.54,-3.27,-0.26,-4.82,-5.9
5471,May-October,38.366186,-121.521221,Sacramento River,-6.07,-3.38,-0.27,-9.45,-10.76
5472,May-October,38.364737,-121.52118,Sacramento River,-6.07,-3.38,-0.27,-9.45,-10.76
5473,May-October,38.363289,-121.521163,Sacramento River,-9.64,-3.43,-0.28,-13.07,-14.57
5474,May-October,38.361863,-121.521501,Sacramento River,-11.89,-3.39,-0.28,-15.29,-16.92
5475,May-October,38.360619,-121.522404,Sacramento River,-11.98,-3.23,-0.28,-15.21,-16.83
5476,May-October,38.359668,-121.523785,Sacramento River,-12.76,-2.95,-0.27,-15.71,-17.28
5477,May-October,38.358755,-121.525215,Sacramento River,-12.76,-2.95,-0.27,-15.71,-17.28
5478,May-October,38.35781,-121.526612,Sacramento River,-13.4,-2.81,-0.26,-16.21,-17.64
5479,May-October,38.35673,-121.527833,Sacramento River,-13.76,-2.81,-0.24,-16.57,-17.86
5480,May-October,38.355625,-121.529025,Sacramento River,-14.91,-2.84,-0.23,-17.75,-19.02
5481,May-October,38.354495,-121.530178,Sacramento River,-15.84,-2.88,-0.22,-18.72,-19.89
5482,May-October,38.353353,-121.531313,Sacramento River,-17.08,-2.92,-0.21,-20,-21.2
5483,May-October,38.352261,-121.532523,Sacramento River,-19.22,-2.95,-0.18,-22.18,-23.41
5484,May-October,38.351187,-121.533761,Sacramento River,-19.95,-2.96,-0.16,-22.91,-24.16
5485,May-October,38.350113,-121.534998,Sacramento River,-20.53,-2.92,-0.15,-23.45,-24.8
5486,May-October,38.34904,-121.536236,Sacramento River,-20.94,-2.95,-0.13,-23.89,-25.27
5487,May-October,38.348181,-121.537699,Sacramento River,-21.43,-2.93,-0.13,-24.35,-25.82
5488,May-October,38.347504,-121.539326,Sacramento River,-21.36,-2.97,-0.11,-24.34,-25.81
5489,May-October,38.346987,-121.541044,Sacramento River,-20.81,-3.03,-0.11,-23.84,-25.28
5490,May-October,38.346653,-121.54283,Sacramento River,-19.85,-3.06,-0.11,-22.91,-24.28
5491,May-October,38.346485,-121.544659,Sacramento River,-18.37,-3.04,-0.12,-21.4,-22.71
5492,May-October,38.346294,-121.546484,Sacramento River,-16.26,-2.97,-0.16,-19.23,-20.56
5493,May-October,38.346054,-121.548297,Sacramento River,-14.38,-2.9,-0.19,-17.28,-18.62
5494,May-October,38.345677,-121.550075,Sacramento River,-12.56,-2.83,-0.22,-15.39,-16.7
5495,May-October,38.345263,-121.55184,Sacramento River,-11.1,-2.75,-0.26,-13.85,-15.07
5496,May-October,38.344855,-121.553607,Sacramento River,-11.1,-2.75,-0.26,-13.85,-15.07
5497,May-October,38.344466,-121.55538,Sacramento River,-9.96,-2.67,-0.3,-12.63,-13.76
5498,May-October,38.34408,-121.557154,Sacramento River,-8.92,-2.61,-0.38,-11.53,-12.64
5499,May-October,38.343456,-121.558811,Sacramento River,-8.58,-2.58,-0.43,-11.16,-12.3
5500,May-October,38.342527,-121.560218,Sacramento River,-8.5,-2.56,-0.49,-11.06,-12.29
5501,May-October,38.34134,-121.56127,Sacramento River,-8.52,-2.54,-0.53,-11.06,-12.34
5502,May-October,38.340186,-121.562385,Sacramento River,-9.09,-2.5,-0.64,-11.59,-12.89
5503,May-October,38.33908,-121.563575,Sacramento River,-9.09,-2.5,-0.64,-11.59,-12.89
5504,May-October,38.337991,-121.56479,Sacramento River,-10.16,-2.49,-0.75,-12.66,-13.88
5505,May-October,38.336898,-121.566,Sacramento River,-10.94,-2.5,-0.81,-13.44,-14.63
5506,May-October,38.335768,-121.567153,Sacramento River,-11.79,-2.58,-0.86,-14.37,-15.57
5507,May-October,38.33469,-121.568384,Sacramento River,-13.29,-2.67,-0.91,-15.95,-17.19
5508,May-October,38.333611,-121.569615,Sacramento River,-14.71,-2.76,-0.94,-17.47,-18.77
5509,May-October,38.332539,-121.570854,Sacramento River,-16.45,-2.83,-0.98,-19.28,-20.65
5510,May-October,38.331425,-121.572028,Sacramento River,-21.22,-3.04,-1.02,-24.27,-25.81
5511,May-October,38.330246,-121.573099,Sacramento River,-24.12,-3.13,-1.02,-27.25,-28.91
5512,May-October,38.32902,-121.574083,Sacramento River,-27.06,-3.33,-1.02,-30.39,-32.15
5513,May-October,38.327782,-121.575041,Sacramento River,-30.05,-3.42,-0.98,-33.47,-35.35
5936,May-October,38.085988,-121.644844,San Joaquin River,-1.66,-1.13,0.47,-2.79,3.96
5937,May-October,38.08706,-121.644734,San Joaquin River,-1.88,-1.16,0.48,-3.04,3.71
5938,May-October,37.865557,-121.573196,Old River,0.93,7.35,1.18,8.28,16.02
5939,May-October,37.952045,-121.337236,San Joaquin River,1.35,-125.05,-4.75,-123.7,-127.81
5940,May-October,37.922657,-121.555132,Old River,0.68,8.72,0.76,9.4,19.9
5941,May-October,37.921358,-121.554957,Old River,0.78,8.86,0.74,9.65,20.35
5942,May-October,37.920597,-121.556476,Old River,0.83,9.24,0.77,10.07,20.78
5943,May-October,37.920444,-121.558269,Old River,0.88,9.58,0.8,10.46,21.07
5944,May-October,37.920108,-121.56004,Old River,1.05,10.64,0.81,11.7,22.28
5945,May-October,37.919744,-121.56181,Old River,0.97,10.99,0.84,11.96,22.06
5946,May-October,37.919373,-121.563577,Old River,0.97,10.99,0.84,11.96,22.06
5947,May-October,37.918567,-121.565052,Old River,0.73,11.34,0.86,12.07,21.4
5948,May-October,37.917216,-121.565619,Old River,0.94,11.85,0.85,12.79,22.52
5949,May-October,37.939948,-121.560638,Old River,0.5,7.95,0.79,8.45,19.02
5950,May-October,37.938935,-121.561717,Old River,0.5,7.95,0.79,8.45,19.02
5951,May-October,37.937492,-121.561708,Old River,0.56,8.12,0.81,8.68,19.03
5952,May-October,37.936058,-121.561615,Old River,0.58,8.35,0.82,8.94,19.08
5953,May-October,37.93477,-121.560794,Old River,0.58,8.35,0.82,8.94,19.08
5954,May-October,37.933741,-121.55951,Old River,0.49,8.18,0.8,8.67,18.82
5955,May-October,37.93274,-121.558188,Old River,0.49,8.18,0.8,8.67,18.82
5956,May-October,37.931525,-121.557231,Old River,0.4,8.47,0.79,8.87,18.99
5957,May-October,37.930147,-121.557574,Old River,0.42,8.76,0.8,9.17,19.17
5958,May-October,37.928847,-121.558381,Old River,0.41,8.96,0.82,9.37,19.15
5959,May-October,37.92747,-121.558932,Old River,0.47,9.1,0.82,9.57,19.36
5960,May-October,37.926042,-121.558702,Old River,0.59,9.15,0.82,9.74,19.74
