CL ID,"Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",Location,Subregions,"Time Period (Month, Year)",NH4 (?M) (Tline) SA,NO3 (?M) (SUNA) SA,DIN (µM) SA,estDON (?M) SA,TDN (µM) SA,estDOC (mg/L) SA,fDOM (QSU) (WS) SA,fCHL (?g/L) (WS) SA, Temp (?C) (TSG) SA, Cond (?S/cm) (TSG) SA, Salinity (PSU) (TSG) SA, Temp (?C) (EXO) SA,Sp Cond (?S/cm) (EXO) SA,pH (EXO) SA,DO (mg/L) (EXO) SA,DO (%) (EXO) SA,Turb (FNU) (EXO) SA,fDOM (QSU) (EXO) SA,fCHL (?g/L) (EXO) SA,Bluegreen (?g/L) (EXO) SA,Green Algae (?g/L) (FP) SA,Bluegreen (?g/L) (FP) SA,Diatoms (?g/L) (FP) SA,Cryptophyta (?g/L) (FP) SA,Total Conc (?g/L) (FP) SA,? (days) (Picarro) SA
A684,38.146499,-121.688278,Sacramento River,Western Delta Tidal Zone,May 2018,17.64915,17.07837,34.20128,9.308354,43.51613,1.922094,21.82992,3.069274,20.71511,133.7316,0.071846,20.69205,145.6345,7.542362,8.786394,97.99226,5.706602,20.87739,0.438909,0.040417,1.298991,0.663588,0.676807,0,2.620658,1.100142
A682,38.149323,-121.687423,Sacramento River,Western Delta Tidal Zone,May 2018,17.64369,17.08664,34.19504,9.311391,43.51206,1.922685,21.83836,3.064587,20.71399,133.7749,0.07187,20.69032,145.6901,7.542297,8.758297,97.67094,5.738908,20.89174,0.436906,0.03886,1.289842,0.6545,0.673743,0,2.602026,1.175187
A680,38.152093,-121.686369,Sacramento River,Western Delta Tidal Zone,May 2018,17.64097,17.19279,34.21582,9.313175,43.5337,1.923033,21.84332,3.062203,20.71929,133.8761,0.071916,20.69494,145.7589,7.542495,8.822887,98.3946,5.872925,20.87191,0.43795,0.035646,1.278977,0.62109,0.669956,0,2.563774,1.436272
A678,38.154962,-121.685628,Sacramento River,Western Delta Tidal Zone,May 2018,17.65193,17.10483,34.21073,9.319886,43.53308,1.92434,21.86199,3.048306,20.71085,133.9134,0.071945,20.68496,145.8542,7.542392,8.644223,96.38511,5.841269,20.94559,0.431385,0.034042,1.266296,0.629753,0.664919,0,2.556052,1.389854
A676,38.157555,-121.683731,Sacramento River,Western Delta Tidal Zone,May 2018,17.68517,16.89541,34.19931,9.332226,43.53292,1.926742,21.89631,3.023697,20.69166,133.9161,0.07197,20.66499,145.9882,7.541627,8.404139,93.68189,5.666521,21.0666,0.418748,0.035651,1.257002,0.674362,0.659663,0,2.577793,1.10569
A674,38.159559,-121.680992,Sacramento River,Western Delta Tidal Zone,May 2018,17.68188,16.60922,34.12296,9.349674,43.47302,1.93014,21.94485,2.987932,20.66364,133.9013,0.071995,20.63662,146.1713,7.540686,8.105126,90.30295,5.407666,21.21303,0.403353,0.039589,1.253107,0.738922,0.644523,0,2.615504,0.801816
A672,38.161903,-121.678815,Sacramento River,Western Delta Tidal Zone,May 2018,17.64724,16.35504,34.00198,9.370085,43.37148,1.934114,22.00163,2.943255,20.63399,133.9154,0.072039,20.60651,146.4431,7.539923,7.861744,87.5346,5.193199,21.31643,0.393235,0.044903,1.258599,0.796835,0.612207,0,2.646687,0.6389
A670,38.164247,-121.676545,Sacramento River,Western Delta Tidal Zone,May 2018,17.56721,16.28681,33.85398,9.402942,43.25716,1.940512,22.09302,2.865266,20.59995,134.1297,0.072198,20.57349,147.0364,7.539045,7.901968,87.91178,5.120868,21.33973,0.374704,0.049895,1.24549,0.824697,0.557016,0,2.640117,1.155138
A668,38.16706,-121.675362,Sacramento River,Western Delta Tidal Zone,May 2018,17.58063,16.27354,33.85658,9.426016,43.28288,1.945005,22.15721,2.818614,20.58216,134.3641,0.072343,20.5542,147.4845,7.536814,7.888187,87.72614,5.116867,21.39008,0.361066,0.049965,1.230006,0.823075,0.526496,0,2.599303,1.431359
A666,38.169569,-121.673563,Sacramento River,Western Delta Tidal Zone,May 2018,17.59315,16.28798,33.88113,9.456124,43.33791,1.950867,22.24096,2.773723,20.56627,134.6675,0.072514,20.53455,148.036,7.534292,7.879052,87.59605,5.111323,21.5024,0.340439,0.047396,1.17834,0.771356,0.516917,0,2.474808,1.687828
A664,38.171934,-121.671539,Sacramento River,Western Delta Tidal Zone,May 2018,17.60313,16.30601,33.90858,9.497031,43.40664,1.958832,22.35475,2.711762,20.54733,135.0329,0.072725,20.51109,148.6527,7.534069,7.865848,87.41584,5.098143,21.63181,0.315628,0.044259,1.114322,0.701684,0.506611,0,2.313685,1.763799
A662,38.173881,-121.668833,Sacramento River,Western Delta Tidal Zone,May 2018,17.63757,16.30733,33.94547,9.550007,43.49713,1.969147,22.50211,2.645438,20.52509,135.4926,0.072993,20.48673,149.1624,7.537874,7.848839,87.18933,5.125828,21.81904,0.2882,0.041536,1.03147,0.656146,0.494075,0,2.173018,1.728494
A659,38.178146,-121.667403,Sacramento River,Western Delta Tidal Zone,May 2018,17.75023,16.2522,33.99228,9.647716,43.63984,1.988173,22.7739,2.571054,20.48549,136.5446,0.073581,20.45671,149.5474,7.541184,7.854406,87.19897,5.537607,22.09365,0.283143,0.042566,0.903025,0.677768,0.470939,0,2.058396,1.602796
A2522,38.18426,-121.662277,Cache Slough,Western Delta Tidal Zone,May 2018,17.68342,15.3119,32.98041,9.557115,42.53952,1.970531,22.52188,2.63815,20.48701,135.9132,0.073263,20.45925,149.0768,7.543959,7.931059,88.0503,5.782408,21.78907,0.306315,0.043756,0.939685,0.708716,0.495553,0,2.153553,1.360764
A2520,38.186798,-121.660554,Cache Slough,Western Delta Tidal Zone,May 2018,17.5277,15.12307,32.65111,9.549909,42.20576,1.969128,22.50183,2.670857,20.47875,135.9035,0.073252,20.44954,149.4086,7.548244,7.938783,88.1171,5.965233,21.79809,0.302751,0.046559,0.967684,0.741188,0.502623,0,2.210437,1.198681
A2518,38.189525,-121.659164,Cache Slough,Western Delta Tidal Zone,May 2018,17.41232,15.15637,32.57179,9.577501,42.15362,1.974501,22.57858,2.680236,20.46662,136.1732,0.073396,20.43794,149.904,7.551431,7.933527,88.0437,6.145361,21.92079,0.283731,0.053341,0.978926,0.77509,0.496108,0,2.241539,1.073256
A2516,38.192144,-121.657581,Cache Slough,Western Delta Tidal Zone,May 2018,17.32727,15.28497,32.60979,9.646131,42.25653,1.987864,22.76949,2.651722,20.45321,136.9023,0.073778,20.42654,150.4068,7.554268,7.931374,88.01328,6.173215,22.15741,0.290779,0.04971,0.988668,0.824902,0.465871,0,2.272394,1.161982
A2514,38.194945,-121.6568,Cache Slough,Western Delta Tidal Zone,May 2018,17.27798,15.28679,32.56277,9.659946,42.22274,1.990554,22.80792,2.635454,20.45151,137.0018,0.073838,20.42135,150.6553,7.556184,7.94318,88.13724,6.216926,22.15587,0.318058,0.046059,0.965361,0.814561,0.469675,0,2.249767,1.338617
A2512,38.197816,-121.657129,Cache Slough,Western Delta Tidal Zone,May 2018,17.22118,15.3087,32.52946,9.688648,42.21807,1.996143,22.88776,2.616089,20.44568,137.2805,0.073992,20.41233,151.0116,7.558299,7.957867,88.28393,6.348756,22.20503,0.337406,0.04546,0.936352,0.793806,0.470364,0,2.206129,1.514017
A2510,38.200742,-121.657218,Cache Slough,Western Delta Tidal Zone,May 2018,17.18214,15.32048,32.50161,9.760628,42.26242,2.010159,23.08798,2.593117,20.42931,138.168,0.074473,20.39346,151.724,7.562854,7.983793,88.54016,6.823575,22.39735,0.351339,0.049806,0.871889,0.73129,0.48587,0,2.093655,1.798681
A2508,38.203528,-121.657584,Cache Slough,Western Delta Tidal Zone,May 2018,17.19102,15.28202,32.46833,9.783478,42.25164,2.014608,23.15154,2.589021,20.42376,138.5761,0.074686,20.38982,151.8459,7.563939,7.997243,88.68297,7.007173,22.48216,0.338485,0.051348,0.873386,0.718575,0.484253,0,2.07406,1.86192
A2506,38.206251,-121.658567,Cache Slough,Western Delta Tidal Zone,May 2018,17.19122,15.13282,32.31518,9.788292,42.10251,2.015545,23.16493,2.568096,20.41524,138.6361,0.074719,20.38431,151.7867,7.561143,8.081173,89.59624,7.177368,22.25874,0.303518,0.043526,0.882547,0.71277,0.485407,0,2.079413,2.083543
A2504,38.208268,-121.660959,Cache Slough,Western Delta Tidal Zone,May 2018,17.12397,15.23735,32.34903,9.852756,42.20147,2.028097,23.34424,2.507102,20.36945,138.3158,0.074608,20.3493,151.7264,7.532757,8.252591,91.42365,8.683141,21.02165,0.275689,0.039914,0.790777,0.77269,0.456805,0,2.027314,3.351174
A2502,38.210161,-121.663743,Cache Slough,Western Delta Tidal Zone,May 2018,16.99888,15.62299,32.54686,10.03783,42.56787,2.064133,23.85905,2.384186,20.26473,137.7601,0.074476,20.27393,151.43,7.46715,8.706652,96.30642,13.15111,18.50236,0.247253,0.039467,0.563175,0.916273,0.39845,0,1.887997,6.265669
A2500,38.212207,-121.66637,Cache Slough,Western Delta Tidal Zone,May 2018,16.81304,15.95578,32.45778,10.19595,42.56695,2.094923,24.29889,2.281366,20.17894,137.4009,0.074433,20.21089,151.2375,7.422016,9.333441,103.1329,15.43595,17.4485,0.215333,0.048298,0.349843,1.026593,0.345629,0,1.723764,8.671502
A2498,38.214506,-121.668684,Cache Slough,Western Delta Tidal Zone,May 2018,16.66324,15.68558,32.02725,10.13903,42.07057,2.08384,24.14057,2.321199,20.1955,137.986,0.074708,20.21733,151.8453,7.444981,9.302476,102.8076,12.50617,19.03386,0.213945,0.050175,0.38924,0.976708,0.374029,0,1.737878,7.820058
A2496,38.216962,-121.670663,Cache Slough,Western Delta Tidal Zone,May 2018,16.41644,15.32868,31.55705,10.04608,41.54361,2.065739,23.88199,2.392685,20.21567,138.8637,0.075112,20.22413,152.9098,7.472383,8.865042,97.92288,8.21693,21.20174,0.217255,0.050567,0.469917,0.918197,0.408926,0,1.794773,6.65401
A2494,38.219574,-121.672372,Cache Slough,Western Delta Tidal Zone,May 2018,16.07944,15.22057,31.26659,10.05136,41.30835,2.066769,23.8967,2.419601,20.19114,139.4138,0.075419,20.20066,153.8963,7.468356,8.439796,93.15865,6.860811,22.18211,0.22656,0.048617,0.474582,0.935638,0.417363,0,1.828358,6.682286
A2492,38.222361,-121.673463,Cache Slough,Western Delta Tidal Zone,May 2018,16.19137,15.24328,31.37477,10.08698,41.46135,2.073704,23.99576,2.396888,20.14023,139.3251,0.075439,20.1563,154.2902,7.442084,8.192556,90.4129,7.249894,22.32654,0.216898,0.044933,0.414572,1.000367,0.407017,0,1.827907,7.021566
A2490,38.22521,-121.674359,Cache Slough,Western Delta Tidal Zone,May 2018,15.72067,15.28773,30.94036,10.14203,41.08304,2.084422,24.14889,2.429009,20.13048,140.1223,0.07586,20.14757,155.3795,7.451284,8.073346,89.10069,7.419709,22.65097,0.242595,0.045148,0.429061,1.032689,0.405259,0,1.871144,6.985468
A2488,38.228135,-121.674614,Cache Slough,Western Delta Tidal Zone,May 2018,15.85166,15.33011,31.10775,10.21216,41.32898,2.098079,24.34399,2.441006,20.09571,140.9821,0.07635,20.11861,156.2787,7.461166,8.13495,89.69431,8.145339,22.55391,0.248458,0.052606,0.382342,1.113101,0.416099,0,1.906042,6.695685
A2072,38.230677,-121.673394,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,18.69756,14.6935,33.3448,10.0867,43.4786,2.07365,23.995,2.314322,20.05552,139.0825,0.075457,20.08487,154.0594,7.406499,8.422094,92.8002,8.714818,21.14823,0.21274,0.062961,0.259987,1.185606,0.432076,0,1.873805,6.905982
A2485,38.232118,-121.675732,Cache Slough,Cache Slough Complex,May 2018,16.12892,14.56503,30.68027,10.34487,41.05917,2.123919,24.71312,2.492878,20.14604,144.8119,0.078282,20.15274,159.5021,7.564204,8.591105,94.79323,9.361795,21.44906,0.271526,0.071012,0.463334,1.239458,0.437252,0,2.1273,7.004148
A2070,38.234032,-121.674063,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,15.49859,14.16196,29.59359,10.46557,40.10109,2.147422,25.04888,2.590528,20.20022,147.719,0.0797,20.19568,162.5967,7.649091,8.651302,95.53594,10.1592,21.65539,0.300034,0.074743,0.577987,1.292075,0.457168,0,2.315241,7.001049
A2816,38.23442,-121.666742,Miner Slough,North Delta Tidal Transition Zone,May 2018,26.4089,11.08313,37.46752,9.616488,47.0831,1.982097,22.6871,2.31599,20.06202,133.7112,0.072711,20.08286,147.6537,7.345108,8.515285,93.84133,11.17319,19.56143,0.214897,0.060396,0.189008,1.151511,0.589381,0,1.925213,4.438699
A2818,38.233398,-121.670213,Miner Slough,North Delta Tidal Transition Zone,May 2018,21.50814,13.47146,34.93715,10.01034,44.98027,2.058781,23.78259,2.289546,20.05676,138.5381,0.075191,20.08,152.9212,7.397484,8.606394,94.82779,9.945846,20.10055,0.20081,0.069045,0.215932,1.23809,0.480289,0,1.929782,6.443689
A2482,38.234828,-121.679782,Cache Slough,Cache Slough Complex,May 2018,12.71778,14.50134,27.27924,10.70452,37.97004,2.193949,25.71355,2.664701,20.21411,150.5124,0.081122,20.19981,166.7457,7.768215,9.079027,100.2497,10.4915,21.5425,0.335594,0.078471,0.658303,1.328983,0.447042,0,2.417349,7.690491
A2068,38.236723,-121.672989,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,17.43887,12.93584,30.48369,10.39742,40.90815,2.134153,24.85933,2.63797,20.22505,147.2222,0.079385,20.22017,162.6046,7.655098,8.512826,94.05834,11.34966,21.78865,0.306923,0.072366,0.586052,1.316332,0.521779,0,2.419514,6.771341
A2814,38.23704,-121.665631,Miner Slough,North Delta Tidal Transition Zone,May 2018,27.54352,10.23213,37.78466,9.497342,47.27811,1.958909,22.35584,2.391124,20.02328,132.3467,0.072066,20.0547,146.2797,7.323057,8.249415,90.86344,11.06833,20.18667,0.238266,0.053296,0.165438,1.126484,0.616633,0,1.91389,4.018397
A2480,38.23681,-121.681742,Cache Slough,Cache Slough Complex,May 2018,9.788937,13.1158,22.95885,11.46347,34.42429,2.341727,27.82467,2.858571,20.23761,158.8363,0.08537,20.22897,176.5285,7.988315,9.42786,104.1813,16.12354,22.08339,0.434385,0.101219,0.473311,1.679296,0.560223,0,2.708514,11.36481
A2478,38.239062,-121.684637,Cache Slough,Cache Slough Complex,May 2018,9.019387,12.72166,21.9098,11.68784,33.59695,2.385415,28.44879,2.877285,20.22852,161.4198,0.086686,20.20849,178.8881,8.031544,9.669708,106.8118,18.44597,21.80481,0.469822,0.118806,0.385902,1.798884,0.593404,0,2.801218,11.49267
A2812,38.239784,-121.66556,Miner Slough,North Delta Tidal Transition Zone,May 2018,27.33365,10.10508,37.45404,9.522182,46.97836,1.963744,22.42491,2.464684,20.00641,132.8927,0.072351,20.04244,147.0408,7.32445,8.105826,89.25562,10.86855,20.7288,0.248601,0.051372,0.176076,1.13101,0.618857,0,1.936106,4.245816
A2810,38.241797,-121.662959,Miner Slough,North Delta Tidal Transition Zone,May 2018,27.95213,9.960073,37.89029,9.493022,47.39023,1.95807,22.34386,2.479815,19.97012,132.2099,0.072031,20.00855,146.3725,7.289729,8.003403,88.06383,10.68149,20.8503,0.25972,0.051737,0.133954,1.117628,0.619577,0,1.883257,4.579736
A2808,38.243309,-121.659859,Miner Slough,North Delta Tidal Transition Zone,May 2018,28.70413,9.849182,38.44275,9.500793,47.96318,1.959644,22.36634,2.456787,19.95442,131.9015,0.071885,19.98273,146.0371,7.266566,7.964955,87.59541,10.84956,20.84859,0.262749,0.052941,0.107234,1.118723,0.617326,0,1.857899,4.724977
A2324,38.242741,-121.676563,Prospect Slough,Cache Slough Complex,May 2018,6.215432,9.337289,16.08165,12.62316,28.62047,2.567534,31.05049,3.293236,20.3361,172.3487,0.092091,20.3545,191.9362,8.315692,8.157633,90.40652,24.85116,27.59661,0.635217,0.126089,0.316266,2.218576,0.824091,0,3.371053,17.31834
A2474,38.242598,-121.6849,Cache Slough,Cache Slough Complex,May 2018,9.615086,12.80904,22.24583,11.55026,33.89233,2.358627,28.06609,2.707375,20.02534,158.125,0.085254,20.00434,174.0763,8.011318,9.893041,108.8216,16.74444,21.38389,0.418698,0.122651,0.348026,1.741421,0.563743,0,2.684354,12.4409
A2472,38.244255,-121.688731,Cache Slough,Cache Slough Complex,May 2018,12.55086,15.35314,27.86195,10.76119,38.67967,2.204979,25.87114,2.416924,20.0376,150.8031,0.081481,20.00687,164.9015,7.729041,9.427696,103.688,8.502665,20.04232,0.269594,0.100234,0.625481,1.197696,0.322977,0,2.15538,8.303686
A2806,38.24585,-121.658992,Miner Slough,North Delta Tidal Transition Zone,May 2018,30.04317,9.753242,39.57229,9.476683,49.09715,1.955363,22.30518,2.405178,19.93113,131.1873,0.071542,19.95223,145.1695,7.237,7.955092,87.43441,10.38958,20.79473,0.240487,0.048522,0.089013,1.095679,0.598855,0,1.803287,4.551428
A2322,38.245732,-121.675616,Prospect Slough,Cache Slough Complex,May 2018,6.537762,8.572238,15.88484,12.68563,28.43621,2.579652,31.2236,3.37352,20.34014,173.0182,0.092406,20.36162,192.9846,8.296568,8.00491,88.729,25.84676,27.96206,0.656441,0.136226,0.296451,2.317088,0.866494,0,3.497992,17.54907
A2470,38.246695,-121.687069,Cache Slough,Cache Slough Complex,May 2018,11.48966,14.66654,25.96552,10.92478,37.02697,2.236844,26.32634,2.4293,19.95611,151.6626,0.082018,19.92547,166.7118,7.802382,9.610749,105.5354,9.757772,20.45312,0.289059,0.09658,0.534726,1.386068,0.386157,0,2.320801,9.465114
A2804,38.248176,-121.657549,Miner Slough,North Delta Tidal Transition Zone,May 2018,31.96637,9.598496,41.25825,9.476663,50.84923,1.957008,22.32869,2.372655,19.87996,130.4448,0.07122,19.8968,144.381,7.205611,8.0539,88.4214,10.01708,20.79102,0.216132,0.045654,0.051474,1.074569,0.580233,0,1.740873,4.405663
A2320,38.248112,-121.674218,Prospect Slough,Cache Slough Complex,May 2018,3.46036,8.023542,11.73722,13.15903,24.84224,2.671803,32.54005,3.577649,20.36831,179.0731,0.095523,20.35838,199.5459,8.405336,8.121532,89.9959,29.91113,28.44477,0.757782,0.165903,0.289458,2.652333,0.964505,0,3.917938,20.03643
A2468,38.24954,-121.68753,Cache Slough,Cache Slough Complex,May 2018,10.67659,14.52407,24.98742,11.04411,36.16932,2.26009,26.65842,2.476665,20.0401,154.1981,0.083204,20.00569,169.4458,7.817887,9.295419,102.2375,10.10007,21.34411,0.315638,0.08559,0.552884,1.409,0.389032,0,2.356835,9.807742
A2318,38.250636,-121.672971,Prospect Slough,Cache Slough Complex,May 2018,4.19385,7.583711,11.85231,13.05606,24.89207,2.651465,32.2495,3.685532,20.36652,176.9397,0.094435,20.38723,199.7421,8.376853,8.060349,89.38033,31.09724,28.124,0.783574,0.172827,0.358352,2.731758,1.012386,0,4.125133,19.95836
A2802,38.250899,-121.656649,Miner Slough,North Delta Tidal Transition Zone,May 2018,32.20693,9.495661,41.44429,9.531825,51.10061,1.967933,22.48475,2.38954,19.86148,130.673,0.071361,19.87892,144.7351,7.2079,8.169518,89.66077,10.19345,20.83617,0.211304,0.046536,0.043858,1.080512,0.575742,0,1.739487,4.533836
A2466,38.252413,-121.687613,Cache Slough,Cache Slough Complex,May 2018,9.400895,14.00282,23.26376,11.29066,34.62167,2.308175,27.34536,2.580046,20.15715,159.0708,0.085544,20.12073,174.8295,7.877254,8.853854,97.61689,11.25006,22.26284,0.366664,0.085789,0.607318,1.448473,0.391928,0,2.444096,10.80773
A2316,38.25335,-121.671988,Prospect Slough,Cache Slough Complex,May 2018,3.09694,7.052625,10.13624,13.30034,23.42588,2.699092,32.92989,3.73674,20.42155,179.6944,0.095767,20.44506,203.2312,8.4366,8.046801,89.33042,32.8589,28.50929,0.81509,0.182027,0.357011,2.838413,1.030637,0,4.249398,20.8995
A2800,38.253719,-121.655996,Miner Slough,North Delta Tidal Transition Zone,May 2018,31.71724,9.332865,40.83617,9.65675,50.63551,1.993474,22.84963,2.408786,19.85799,131.8235,0.071955,19.87606,146.1036,7.220761,8.347246,91.60658,11.06352,20.98895,0.217334,0.052011,0.028327,1.100533,0.575514,0,1.744777,5.059409
A2798,38.25479,-121.653121,Miner Slough,North Delta Tidal Transition Zone,May 2018,31.45659,9.287895,40.54848,9.528694,50.45536,2.008373,23.06243,2.383048,19.84611,132.4114,0.07227,19.86471,146.8903,7.167082,8.695786,95.40683,13.39693,20.95491,0.23099,0.060218,0,1.047722,0.57253,0,1.647158,5.692875
A2464,38.255343,-121.687939,Cache Slough,Cache Slough Complex,May 2018,9.706069,14.3799,24.09515,11.2105,35.30942,2.292543,27.12204,2.556781,20.17821,158.9522,0.085472,20.14514,174.7537,7.851929,8.699903,95.98427,9.907913,22.14927,0.347221,0.081317,0.679062,1.339844,0.342853,0,2.357284,10.44579
A2314,38.256153,-121.671668,Prospect Slough,Cache Slough Complex,May 2018,3.442307,5.553385,8.990168,13.75648,22.7374,2.787681,34.19544,3.522792,20.54819,185.2083,0.098359,20.56989,207.4104,8.460212,7.91959,88.1343,32.86794,29.61553,0.750767,0.16797,0.17353,2.651491,0.928003,0,3.770863,21.61191
A2462,38.256835,-121.691001,Cache Slough,Cache Slough Complex,May 2018,9.374397,14.44308,23.92721,11.23554,35.1485,2.297394,27.19135,2.556091,20.16777,159.6741,0.08588,20.13708,175.4599,7.852753,8.626705,95.17021,9.258285,22.16095,0.338979,0.078562,0.70583,1.311839,0.322387,0,2.337473,10.80479
A2460,38.258353,-121.693986,Cache Slough,Cache Slough Complex,May 2018,7.804776,14.07678,22.07026,11.32309,33.37212,2.314388,27.43413,2.691884,20.1983,160.8521,0.086431,20.17197,178.1239,7.94816,8.506824,93.89479,10.06088,23.80207,0.382251,0.086625,0.735521,1.384619,0.399363,0,2.520334,10.30322
A2312,38.258947,-121.670739,Prospect Slough,Cache Slough Complex,May 2018,2.576465,5.039746,7.608984,14.08577,21.69247,2.852072,35.11531,3.414393,20.61399,189.8609,0.100637,20.62107,210.8344,8.497806,7.895505,87.95385,32.43781,30.39355,0.727144,0.160469,0.086184,2.544132,0.873439,0,3.516521,22.48816
A2396,38.260071,-121.692022,Shag Slough,Cache Slough Complex,May 2018,7.58049,13.66366,21.28249,11.57324,32.85727,2.363159,28.13085,2.605541,20.09687,164.1171,0.088305,20.07711,178.8007,7.893324,8.694936,95.81557,8.324769,21.92417,0.352156,0.07777,0.710235,1.33777,0.313966,0,2.367482,12.72004
A2310,38.261803,-121.669811,Prospect Slough,Cache Slough Complex,May 2018,3.864144,4.802694,8.670084,14.14892,22.81505,2.86413,35.28755,3.270406,20.62925,190.8372,0.101086,20.62339,209.8776,8.446671,7.897543,87.97467,30.66581,30.7271,0.676089,0.150811,0.011747,2.321774,0.825437,0,3.173679,22.52522
A2457,38.262404,-121.69607,Cache Slough,Cache Slough Complex,May 2018,5.974929,13.27654,19.27293,11.62525,30.89311,2.373227,28.27468,2.894847,20.19671,164.4099,0.088279,20.17012,182.101,8.03503,8.654272,95.23193,9.825394,25.06823,0.480059,0.092278,0.842337,1.511756,0.526173,0,2.8784,10.79869
A2394,38.262785,-121.691562,Shag Slough,Cache Slough Complex,May 2018,6.917278,12.83238,19.7167,11.93288,31.65596,2.433511,29.13585,2.568521,20.01499,168.4894,0.090707,20.00518,181.0742,7.878473,8.808727,96.85099,7.425914,20.59959,0.341222,0.073,0.684613,1.314259,0.252979,0,2.253201,15.46237
A2308,38.264747,-121.669771,Prospect Slough,Cache Slough Complex,May 2018,2.332784,4.144266,6.481987,14.51366,20.98463,2.93409,36.28697,3.345265,20.68701,195.4516,0.103369,20.67451,214.1026,8.511879,7.921435,88.32779,31.52506,31.42075,0.733706,0.160794,0,2.334462,0.893613,0,3.227727,24.74441
A2392,38.26524,-121.692884,Shag Slough,Cache Slough Complex,May 2018,5.805012,12.42635,18.21817,12.06661,30.28517,2.45938,29.50536,2.646925,19.99515,170.2679,0.091656,19.98808,183.238,7.932406,8.889623,97.95892,6.789298,21.14596,0.35833,0.075324,0.742128,1.345033,0.294049,0,2.37648,15.69593
A2455,38.265377,-121.696866,Cache Slough,Cache Slough Complex,May 2018,5.294936,13.01621,18.30655,11.78465,30.0907,2.404262,28.71804,2.924423,20.1521,166.7737,0.089581,20.12679,183.8071,8.035305,8.856606,98.24799,8.612123,24.51107,0.494041,0.091457,0.902578,1.519286,0.523655,0,2.938649,11.97501
A2306,38.266924,-121.6686,Prospect Slough,Cache Slough Complex,May 2018,1.864483,3.847576,5.716092,14.62541,20.32925,2.955278,36.58967,3.435545,20.70259,196.6454,0.103948,20.69088,215.5964,8.53272,7.942236,88.58698,32.80022,31.50697,0.766104,0.163812,0,2.361207,0.957126,0,3.314839,25.66405
A2390,38.268331,-121.693697,Shag Slough,Cache Slough Complex,May 2018,4.146689,11.14123,15.27676,12.50507,27.78923,2.545024,30.72789,2.72747,19.92431,176.2784,0.094898,19.92858,190.7628,8.037551,9.459117,103.9724,6.33314,20.28359,0.383245,0.077653,0.792876,1.354616,0.307939,0,2.443933,18.48372
A2453,38.267889,-121.698876,Cache Slough,Cache Slough Complex,May 2018,4.298909,12.96541,17.2087,11.79963,29.03415,2.407178,28.75969,3.061129,20.17758,167.9871,0.090175,20.15178,187.2484,8.091237,9.247114,102.6255,7.995714,24.81034,0.556687,0.101311,1.074097,1.567831,0.589649,0,3.22453,11.6178
A2304,38.269711,-121.667373,Prospect Slough,Cache Slough Complex,May 2018,2.584377,3.733372,6.325782,14.67059,20.93665,2.95563,36.59467,3.501922,20.70719,196.0102,0.103588,20.69715,215.6382,8.493826,7.965928,88.85619,34.46408,31.57051,0.787384,0.160395,0,2.324303,1.030509,0,3.349003,25.89364
A2388,38.271085,-121.695114,Shag Slough,Cache Slough Complex,May 2018,3.011404,10.80857,13.7886,12.73093,26.53554,2.588728,31.35164,2.860943,19.95916,181.4936,0.097572,19.95711,197.8365,8.116771,10.25268,113.8302,5.829125,19.58419,0.428162,0.082537,0.891474,1.413156,0.37365,0,2.673595,19.09496
A2451,38.270193,-121.701013,Cache Slough,Cache Slough Complex,May 2018,3.150464,12.72474,15.85824,11.94316,27.8146,2.43512,29.15893,3.043251,20.21954,173.1497,0.092775,20.22551,193.3506,8.11978,9.686634,107.9629,5.690487,24.39347,0.518973,0.09145,1.27361,1.560745,0.521229,0,3.356642,13.31747
A2302,38.272397,-121.665955,Prospect Slough,Cache Slough Complex,May 2018,1.649633,3.539454,5.189383,14.98561,20.12422,3.018806,37.4972,3.542729,20.75203,199.614,0.10537,20.74065,220.5902,8.503406,7.999426,89.31185,35.49069,32.09609,0.823721,0.156951,0.000415,2.277824,1.066546,0,3.355403,27.05025
A2386,38.273941,-121.695789,Shag Slough,Cache Slough Complex,May 2018,2.170093,9.868712,12.02156,13.1291,25.15289,2.666329,32.45737,2.89542,19.94131,188.3394,0.101176,19.93903,204.4457,8.184333,10.79885,118.9928,5.500247,18.30574,0.421121,0.080942,0.887492,1.42245,0.385537,0,2.69173,21.6898
A2449,38.272546,-121.703026,Cache Slough,Cache Slough Complex,May 2018,2.94655,13.07019,16.01801,11.83467,27.85636,2.413999,28.85797,3.020232,20.34931,173.8305,0.092888,20.36225,193.767,8.109095,9.515326,105.4873,4.762771,25.30895,0.509903,0.090386,1.391517,1.594904,0.501356,0,3.48103,13.07702
A2300,38.275324,-121.665291,Prospect Slough,Cache Slough Complex,May 2018,2.25092,3.842698,6.083947,15.07309,21.02374,3.018545,37.49343,3.439622,20.75357,200.0458,0.105592,20.74104,221.1746,8.414342,8.004042,89.3661,34.30815,32.54626,0.779162,0.153448,0,2.136333,1.009084,0,3.143469,26.86407
