CL ID,"Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",Location,Subregions,"Time Period (Month, Year)",NH4 (?M) (Tline) SA,NO3 (?M) (SUNA) SA,DIN (µM) SA,estDON (?M) SA,TDN (µM) SA,estDOC (mg/L) SA,fDOM (QSU) (WS) SA,fCHL (?g/L) (WS) SA, Temp (?C) (TSG) SA, Cond (?S/cm) (TSG) SA, Salinity (PSU) (TSG) SA, Temp (?C) (EXO) SA,Sp Cond (?S/cm) (EXO) SA,pH (EXO) SA,DO (mg/L) (EXO) SA,DO (%) (EXO) SA,Turb (FNU) (EXO) SA,fDOM (QSU) (EXO) SA,fCHL (?g/L) (EXO) SA,Bluegreen (?g/L) (EXO) SA,Green Algae (?g/L) (FP) SA,Bluegreen (?g/L) (FP) SA,Diatoms (?g/L) (FP) SA,Cryptophyta (?g/L) (FP) SA,Total Conc (?g/L) (FP) SA,? (days) (Picarro) SA
A2061,38.246601,-121.670154,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,14.08681,18.26763,32.35519,9.104961,41.4607,1.88249,21.26415,1.506087,17.32401,131.7603,0.075392,17.31587,153.4165,7.785314,8.594427,89.56094,3.47845,19.30253,0.193256,0.150821,0.023907,0.4843,0.092191,0,0.610399,4.074184
A2059,38.249415,-121.669202,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,12.71616,18.2105,30.92011,9.158922,40.08055,1.892997,21.41425,1.526295,17.31678,132.662,0.0759,17.30789,155.2228,7.793978,8.582286,89.4173,3.404633,19.42244,0.188305,0.154257,0.028841,0.49025,0.094155,0,0.629723,4.202167
A2057,38.252278,-121.668519,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,11.0698,18.13483,29.20011,9.354591,38.55501,1.931097,21.95853,1.594107,17.30746,135.3082,0.077356,17.29876,157.4465,7.825211,8.633893,89.92865,3.50724,19.86498,0.20047,0.154271,0.057861,0.513752,0.089268,0,0.694883,4.501483
A2055,38.255107,-121.667698,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,10.49792,18.03378,28.51887,9.454446,37.97213,1.95054,22.23629,1.632721,17.31039,136.7825,0.078163,17.30117,159.6949,7.854291,8.722956,90.86425,3.684746,20.094,0.201015,0.156018,0.081813,0.529192,0.110607,0,0.755698,4.736571
A2053,38.257932,-121.666857,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,10.24842,17.90947,28.1471,9.526395,37.67118,1.96455,22.43642,1.667008,17.30974,137.9586,0.078806,17.30136,161.0843,7.878397,8.772626,91.38565,3.789445,20.2725,0.203191,0.155047,0.099442,0.541636,0.12138,0,0.801125,4.858264
A2051,38.260751,-121.66602,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,9.993366,17.69048,27.67032,9.597344,37.26379,1.978365,22.63378,1.704348,17.30387,138.9326,0.079347,17.29677,162.856,7.914634,8.809338,91.75638,3.93164,20.47241,0.193929,0.158913,0.094123,0.563181,0.123327,0,0.811984,5.032485
A2049,38.263576,-121.665181,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,9.793799,17.59617,27.34376,9.634043,36.97781,1.98551,22.73586,1.707974,17.28828,139.1866,0.079509,17.28118,163.1088,7.925224,8.715378,90.73621,3.809645,20.60766,0.22897,0.157437,0.073085,0.574541,0.107558,0,0.775821,5.152229
A2047,38.266402,-121.664344,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,9.447588,17.52332,26.89949,9.677423,36.57677,1.993957,22.85653,1.704297,17.2828,139.7334,0.079827,17.27388,162.9792,7.938123,8.714739,90.71076,3.962246,20.72009,0.278998,0.153513,0.06185,0.588383,0.094174,0,0.768593,5.539863
A2044,38.270613,-121.662961,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,8.995697,17.29618,26.23473,9.72185,35.95207,2.002608,22.98011,1.727818,17.28285,141.488,0.080793,17.27416,165.9465,7.953428,8.726514,90.84017,4.177704,20.83516,0.329606,0.15086,0.063738,0.610618,0.103968,0,0.798193,5.900211
A2042,38.273437,-121.662127,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,8.79589,17.18882,25.94065,9.737388,35.67371,2.005633,23.02333,1.741383,17.28435,142.2867,0.081228,17.27619,167.3396,7.959635,8.737016,90.95203,4.271592,20.87849,0.342382,0.151759,0.06631,0.616357,0.115542,0,0.813731,5.962452
A2040,38.276247,-121.661158,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,8.31237,16.99741,25.2278,9.751877,34.9901,2.008454,23.06363,1.769438,17.28546,143.481,0.081881,17.27823,168.701,7.968702,8.742539,91.01365,4.346267,20.93005,0.346624,0.15319,0.078706,0.617447,0.139244,0,0.849663,6.106419
A2038,38.279089,-121.660611,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,8.112941,16.93493,24.946,9.752489,34.71675,2.008574,23.06534,1.779054,17.28732,143.7565,0.082029,17.27943,168.9421,7.970169,8.742458,91.01189,4.314221,20.92043,0.339177,0.152802,0.087585,0.610028,0.145321,0,0.860027,6.246964
A2036,38.281935,-121.659805,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,7.821948,16.81878,24.53361,9.752059,34.31151,2.00849,23.06414,1.802299,17.28673,144.6283,0.082511,17.28039,169.6244,7.973354,8.740273,90.98799,4.334824,20.93755,0.337437,0.15284,0.100763,0.612324,0.139117,0,0.886075,6.477279
A2034,38.284784,-121.659116,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,7.402484,16.57977,23.93079,9.765722,33.71185,2.01115,23.10215,1.840091,17.29007,146.6058,0.083595,17.27993,172.8412,7.979637,8.737998,90.97157,4.556527,20.98934,0.347907,0.158652,0.115986,0.619332,0.139089,0,0.917422,6.711048
A2032,38.287617,-121.658342,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,7.157206,16.4698,23.60504,9.762979,33.37512,2.010616,23.09452,1.856905,17.30286,148.4306,0.084577,17.28918,174.0313,7.983129,8.734292,90.9554,4.729738,21.00704,0.354135,0.165546,0.132209,0.628733,0.139993,0,0.943392,6.837902
A2030,38.290474,-121.657744,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,6.533981,16.49914,23.02483,9.720866,32.74551,2.002416,22.97738,1.895013,17.38382,154.1088,0.08757,17.36272,179.5775,7.983812,8.712469,90.87126,5.09816,20.95116,0.393424,0.177396,0.192407,0.650028,0.177825,0,1.069417,7.23455
A2028,38.293324,-121.657058,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,6.270992,16.59922,22.86509,9.699244,32.56382,1.998206,22.91723,1.919817,17.43888,157.4827,0.08933,17.41533,182.3494,7.982194,8.697451,90.80775,5.26181,20.91034,0.411764,0.181926,0.228109,0.662069,0.198442,0,1.13509,7.436419
A2026,38.296171,-121.656364,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,5.734769,16.912,22.64126,9.681564,32.32307,1.994764,22.86805,1.998691,17.54932,164.139,0.092804,17.52895,190.8552,7.979386,8.659883,90.62753,5.714497,20.89117,0.456545,0.181026,0.308296,0.692942,0.227481,0,1.264954,8.103217
A2024,38.299019,-121.655667,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,5.382023,17.07538,22.44724,9.692928,32.14045,1.996976,22.89966,2.073533,17.59804,168.0101,0.094849,17.58199,194.8266,7.979949,8.639718,90.5221,6.021143,20.92944,0.496914,0.182666,0.355802,0.708782,0.243874,0,1.328083,8.61447
A2022,38.301867,-121.654969,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,5.102437,17.20547,22.30019,9.708151,32.00865,1.99994,22.94201,2.152857,17.63573,171.8452,0.096894,17.62199,199.0629,7.979737,8.622779,90.42064,6.294641,20.96546,0.543882,0.182269,0.407822,0.715045,0.248113,0,1.38755,9.125495
A2020,38.304715,-121.654271,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,4.605863,17.33668,21.9412,9.739326,31.68076,2.006011,23.02872,2.295279,17.69938,180.297,0.101428,17.68703,209.7886,7.980068,8.592355,90.22456,6.877069,21.02518,0.624642,0.18362,0.475881,0.732601,0.26811,0,1.492388,10.09829
A2018,38.307562,-121.653571,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,4.389691,17.35295,21.74152,9.752688,31.49593,2.008613,23.06589,2.337944,17.74903,186.9452,0.104985,17.73379,218.3174,7.980651,8.572439,90.10014,7.325988,21.04842,0.649899,0.184579,0.530059,0.746963,0.273865,0,1.553353,10.74374
A2016,38.310409,-121.652871,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,4.206179,17.35856,21.56344,9.766688,31.33301,2.011338,23.10484,2.347633,17.81651,193.9565,0.108708,17.80646,226.1564,7.984126,8.536697,89.86395,8.076672,21.04193,0.634842,0.188474,0.54095,0.762194,0.278023,0,1.599734,11.58389
A2014,38.313273,-121.652199,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,4.147165,17.36634,21.51045,9.769526,31.28319,2.011891,23.11273,2.344069,17.84084,195.531,0.109525,17.83335,225.958,7.986412,8.520062,89.73936,8.366985,21.02435,0.631996,0.189718,0.536561,0.76764,0.2832,0,1.610614,11.81735
A2012,38.316121,-121.651574,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.98713,17.37425,21.35816,9.769954,31.13435,2.011974,23.11392,2.353144,17.88366,197.9093,0.110744,17.8776,229.3726,7.989597,8.49236,89.53864,8.830114,20.9851,0.645433,0.192779,0.542318,0.796672,0.297918,0,1.668537,12.22892
A2010,38.318971,-121.650898,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.950142,17.3598,21.32633,9.77066,31.10303,2.012112,23.11588,2.368392,17.90928,199.7391,0.111694,17.90224,230.6649,7.990173,8.484906,89.50962,9.000411,20.97046,0.654761,0.19344,0.568969,0.809505,0.312341,0,1.725498,12.32731
A2008,38.321823,-121.65023,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.922667,17.32861,21.30004,9.777667,31.07817,2.013476,23.13537,2.397442,17.9409,202.7889,0.113304,17.93472,233.6627,7.990835,8.477794,89.49757,9.298591,20.96517,0.672677,0.196891,0.605641,0.822746,0.335578,0,1.797166,12.40774
A2006,38.324677,-121.649564,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.848094,17.21653,21.22887,9.811136,31.01297,2.019993,23.22847,2.508666,18.01344,211.4031,0.117894,18.0086,243.8048,7.996108,8.458971,89.43587,10.24449,20.98083,0.738624,0.205079,0.690276,0.856666,0.406742,0,1.972537,12.89926
A2004,38.32753,-121.648913,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.834888,17.15769,21.21872,9.836667,31.00331,2.024964,23.29949,2.57304,18.03442,215.0782,0.119874,18.03098,247.3024,8.000087,8.449766,89.37683,10.83273,20.99339,0.773983,0.210204,0.723386,0.870019,0.43404,0,2.041511,13.23929
A2002,38.330378,-121.648221,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.814085,17.06225,21.20567,9.876334,30.99034,2.032688,23.40983,2.687944,18.06511,221.3765,0.123258,18.06152,255.629,8.007518,8.436137,89.28497,11.77878,21.00749,0.843871,0.211974,0.785255,0.903584,0.451086,0,2.155139,14.29364
A2000,38.333225,-121.647523,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.774673,17.01833,21.1719,9.893543,30.95879,2.036039,23.4577,2.743849,18.08262,224.9105,0.125179,18.07841,261.3214,8.012372,8.41861,89.13918,12.12918,21.01769,0.881355,0.214841,0.81616,0.91434,0.461757,0,2.213289,15.02298
A1998,38.33606,-121.646785,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.757851,16.92825,21.16146,9.923577,30.94792,2.041887,23.54124,2.834762,18.11123,230.9737,0.128459,18.10662,268.3596,8.02037,8.409308,89.09872,12.76326,21.0416,0.940423,0.218702,0.856665,0.940728,0.498799,0,2.31742,15.95173
A1996,38.338832,-121.645889,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.749661,16.86462,21.1558,9.942676,30.94211,2.045606,23.59437,2.885906,18.12916,234.4432,0.130332,18.1241,271.7828,8.025827,8.442387,89.48516,13.1963,21.03368,0.965899,0.222507,0.882514,0.958589,0.529981,0,2.391435,16.33489
A1994,38.341587,-121.644754,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.714632,16.76261,21.12318,9.973278,30.91163,2.051565,23.67949,2.957753,18.16435,239.5219,0.133063,18.15783,276.7471,8.033235,8.586411,91.07355,13.99891,20.95861,0.9645,0.226034,0.940775,0.997052,0.570406,0,2.529591,16.96568
A1992,38.344318,-121.643532,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.673329,16.62521,21.08437,10.0087,30.87512,2.058463,23.77804,3.040905,18.2289,246.3599,0.136691,18.21584,284.2,8.0453,8.917547,94.69276,15.11813,20.76115,0.907292,0.231546,1.040384,1.052125,0.62566,0,2.755052,17.86788
A2067,38.23815,-121.672668,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,16.46998,18.49276,34.97044,9.088408,44.05925,1.879267,21.2181,1.517598,17.33016,131.2971,0.075118,17.325,152.7359,7.78639,8.60447,89.67062,3.720974,19.29844,0.332167,0.160213,0.055529,0.500906,0.04111,0,0.594484,3.987071
A2065,38.240988,-121.671765,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,16.09663,18.42006,34.51852,9.087673,43.60694,1.879124,21.21606,1.513625,17.32803,131.276,0.07512,17.32201,152.7124,7.784171,8.597441,89.59574,3.637141,19.29127,0.292529,0.156656,0.046751,0.497054,0.058431,0,0.597486,4.022762
A2063,38.243813,-121.671049,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,15.65871,18.36225,34.0218,9.087462,43.10986,1.879083,21.21547,1.508098,17.32735,131.3178,0.075149,17.32003,153.4438,7.783256,8.593734,89.56116,3.566569,19.28463,0.253531,0.152805,0.038676,0.491662,0.070058,0,0.596023,4.037087
A2060,38.248035,-121.669669,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,12.71616,18.2105,30.92011,9.158922,40.08055,1.892997,21.41425,1.526295,17.31678,132.662,0.0759,17.30789,155.2228,7.793978,8.582286,89.4173,3.404633,19.42244,0.188305,0.154257,0.028841,0.49025,0.094155,0,0.629723,4.202167
A2058,38.250858,-121.668884,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,11.79378,18.17679,29.96476,9.249624,39.21568,1.910658,21.66655,1.557824,17.31025,133.8927,0.076578,17.30186,155.8632,7.806577,8.593092,89.51094,3.425332,19.62705,0.19386,0.154641,0.039083,0.500922,0.088864,0,0.65643,4.330608
A2056,38.253695,-121.668128,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,11.0698,18.13483,29.20011,9.354591,38.55501,1.931097,21.95853,1.594107,17.30746,135.3082,0.077356,17.29876,157.4465,7.825211,8.633893,89.92865,3.50724,19.86498,0.20047,0.154271,0.057861,0.513752,0.089268,0,0.694883,4.501483
A2054,38.256519,-121.667277,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,10.24842,17.90947,28.1471,9.526395,37.67118,1.96455,22.43642,1.667008,17.30974,137.9586,0.078806,17.30136,161.0843,7.878397,8.772626,91.38565,3.789445,20.2725,0.203191,0.155047,0.099442,0.541636,0.12138,0,0.801125,4.858264
A2052,38.259341,-121.666433,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,10.11017,17.78748,27.88843,9.568781,37.45365,1.972803,22.55433,1.690704,17.30828,138.6108,0.079165,17.3005,162.2224,7.899223,8.806088,91.73392,3.882921,20.38686,0.197743,0.157671,0.102275,0.553255,0.126473,0,0.818133,4.965927
A2050,38.262164,-121.665601,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,9.793799,17.59617,27.34376,9.634043,36.97781,1.98551,22.73586,1.707974,17.28828,139.1866,0.079509,17.28118,163.1088,7.925224,8.715378,90.73621,3.809645,20.60766,0.22897,0.157437,0.073085,0.574541,0.107558,0,0.775821,5.152229
A2048,38.264988,-121.664763,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,9.629058,17.5656,27.13291,9.657503,36.79095,1.990078,22.80112,1.704882,17.28422,139.3331,0.079602,17.27623,162.7361,7.932119,8.709831,90.66341,3.876939,20.67207,0.253306,0.156167,0.064639,0.580638,0.096606,0,0.764204,5.334253
A2046,38.267821,-121.663952,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,9.447588,17.52332,26.89949,9.677423,36.57677,1.993957,22.85653,1.704297,17.2828,139.7334,0.079827,17.27388,162.9792,7.938123,8.714739,90.71076,3.962246,20.72009,0.278998,0.153513,0.06185,0.588383,0.094174,0,0.768593,5.539863
A2043,38.272025,-121.662545,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,8.79589,17.18882,25.94065,9.737388,35.67371,2.005633,23.02333,1.741383,17.28435,142.2867,0.081228,17.27619,167.3396,7.959635,8.737016,90.95203,4.271592,20.87849,0.342382,0.151759,0.06631,0.616357,0.115542,0,0.813731,5.962452
A2041,38.2748,-121.661593,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,8.513935,17.06633,25.51613,9.748596,35.26733,2.007816,23.05451,1.758594,17.285,143.0983,0.081672,17.27868,168.9384,7.96582,8.73986,90.98331,4.341213,20.91987,0.35804,0.152942,0.068857,0.62088,0.134411,0,0.831779,6.044038
A2039,38.277667,-121.660871,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,8.31237,16.99741,25.2278,9.751877,34.9901,2.008454,23.06363,1.769438,17.28546,143.481,0.081881,17.27823,168.701,7.968702,8.742539,91.01365,4.346267,20.93005,0.346624,0.15319,0.078706,0.617447,0.139244,0,0.849663,6.106419
A2037,38.280507,-121.660161,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,7.915745,16.85198,24.66604,9.754655,34.44311,2.008996,23.07136,1.793842,17.28748,144.2973,0.082325,17.27879,169.2429,7.971908,8.740821,90.99203,4.316813,20.92335,0.328744,0.153961,0.097329,0.606114,0.136717,0,0.871568,6.375739
A2035,38.28336,-121.659461,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,7.62667,16.70118,24.24447,9.760597,34.0274,2.010152,23.08789,1.821844,17.28632,145.4142,0.082946,17.27833,170.8401,7.975848,8.739426,90.97926,4.42741,20.96529,0.337762,0.15458,0.107916,0.612593,0.136294,0,0.89839,6.584012
A2033,38.286213,-121.658761,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,7.157206,16.4698,23.60504,9.762979,33.37512,2.010616,23.09452,1.856905,17.30286,148.4306,0.084577,17.28918,174.0313,7.983129,8.734292,90.9554,4.729738,21.00704,0.354135,0.165546,0.132209,0.628733,0.139993,0,0.943392,6.837902
A2031,38.289026,-121.658004,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,6.899568,16.42846,23.31886,9.749763,33.06969,2.008043,23.05776,1.870876,17.3304,150.6603,0.085759,17.31263,175.8917,7.984226,8.726631,90.92291,4.89451,20.994,0.366819,0.171165,0.155495,0.635543,0.155968,0,0.984919,7.008017
A2029,38.291899,-121.657398,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,6.533981,16.49914,23.02483,9.720866,32.74551,2.002416,22.97738,1.895013,17.38382,154.1088,0.08757,17.36272,179.5775,7.983812,8.712469,90.87126,5.09816,20.95116,0.393424,0.177396,0.192407,0.650028,0.177825,0,1.069417,7.23455
A2027,38.294747,-121.656714,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,6.005281,16.74961,22.7506,9.685565,32.436,1.995543,22.87918,1.954312,17.49617,160.8549,0.091088,17.47335,186.524,7.980193,8.678985,90.72263,5.475312,20.88904,0.432676,0.181463,0.267596,0.676995,0.215048,0,1.202852,7.730353
A2025,38.297595,-121.656016,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,5.734769,16.912,22.64126,9.681564,32.32307,1.994764,22.86805,1.998691,17.54932,164.139,0.092804,17.52895,190.8552,7.979386,8.659883,90.62753,5.714497,20.89117,0.456545,0.181026,0.308296,0.692942,0.227481,0,1.264954,8.103217
A2023,38.300443,-121.655318,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,5.102437,17.20547,22.30019,9.708151,32.00865,1.99994,22.94201,2.152857,17.63573,171.8452,0.096894,17.62199,199.0629,7.979737,8.622779,90.42064,6.294641,20.96546,0.543882,0.182269,0.407822,0.715045,0.248113,0,1.38755,9.125495
A2021,38.303291,-121.654621,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,4.837228,17.29001,22.12265,9.724145,31.84702,2.003055,22.9865,2.229868,17.66905,176.0149,0.099129,17.65639,205.0524,7.979965,8.607333,90.32408,6.583919,20.99922,0.589354,0.184055,0.445562,0.72276,0.260268,0,1.440695,9.573937
A2019,38.306138,-121.653921,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,4.439618,17.35297,21.79228,9.750943,31.54337,2.008273,23.06104,2.335599,17.73384,185.0123,0.103953,17.72075,214.2675,7.980365,8.576873,90.12299,7.233274,21.0441,0.64701,0.184622,0.501227,0.743491,0.277479,0,1.539277,10.55407
A2017,38.308986,-121.653221,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,4.283089,17.35439,21.63663,9.7613,31.4001,2.010289,23.08985,2.348537,17.78659,191.2324,0.107271,17.77323,223.7286,7.981987,8.555161,89.99408,7.721981,21.05239,0.643195,0.187317,0.541525,0.756339,0.276115,0,1.582792,11.18813
A2015,38.311833,-121.652521,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,4.206179,17.35856,21.56344,9.766688,31.33301,2.011338,23.10484,2.347633,17.81651,193.9565,0.108708,17.80646,226.1564,7.984126,8.536697,89.86395,8.076672,21.04193,0.634842,0.188474,0.54095,0.762194,0.278023,0,1.599734,11.58389
A2013,38.314695,-121.65191,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,4.085848,17.36759,21.44762,9.770289,31.22083,2.01204,23.11485,2.342429,17.85805,196.2225,0.109872,17.85282,226.2036,7.988523,8.505313,89.62191,8.612284,21.00355,0.636884,0.191707,0.526798,0.779759,0.286335,0,1.623167,12.02028
A2011,38.317547,-121.651234,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.98713,17.37425,21.35816,9.769954,31.13435,2.011974,23.11392,2.353144,17.88366,197.9093,0.110744,17.8776,229.3726,7.989597,8.49236,89.53864,8.830114,20.9851,0.645433,0.192779,0.542318,0.796672,0.297918,0,1.668537,12.22892
A2009,38.320397,-121.650564,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.922667,17.32861,21.30004,9.777667,31.07817,2.013476,23.13537,2.397442,17.9409,202.7889,0.113304,17.93472,233.6627,7.990835,8.477794,89.49757,9.298591,20.96517,0.672677,0.196891,0.605641,0.822746,0.335578,0,1.797166,12.40774
A2007,38.323249,-121.649896,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.901796,17.28457,21.27967,9.790262,31.0593,2.015929,23.17041,2.439371,17.97486,206.4624,0.115253,17.96968,237.6461,7.992409,8.470805,89.4899,9.689661,20.9668,0.698205,0.20077,0.648736,0.834969,0.364996,0,1.876306,12.52647
A2005,38.326106,-121.649245,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.834888,17.15769,21.21872,9.836667,31.00331,2.024964,23.29949,2.57304,18.03442,215.0782,0.119874,18.03098,247.3024,8.000087,8.449766,89.37683,10.83273,20.99339,0.773983,0.210204,0.723386,0.870019,0.43404,0,2.041511,13.23929
A2003,38.328954,-121.648569,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.823813,17.10639,21.21136,9.858718,30.99611,2.029258,23.36083,2.633864,18.05124,218.4088,0.12166,18.04776,251.6554,8.004015,8.441591,89.31798,11.35215,21.00331,0.809571,0.211765,0.755163,0.888219,0.445995,0,2.102337,13.73508
A2001,38.331797,-121.647851,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.814085,17.06225,21.20567,9.876334,30.99034,2.032688,23.40983,2.687944,18.06511,221.3765,0.123258,18.06152,255.629,8.007518,8.436137,89.28497,11.77878,21.00749,0.843871,0.211974,0.785255,0.903584,0.451086,0,2.155139,14.29364
A1999,38.334648,-121.647195,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.766125,16.97742,21.16676,9.90851,30.95342,2.038953,23.49933,2.787978,18.09712,227.8796,0.126779,18.09262,265.197,8.015694,8.41226,89.09827,12.44889,21.02988,0.908046,0.214923,0.837221,0.929617,0.472977,0,2.261708,15.53537
A1997,38.337456,-121.646383,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.757851,16.92825,21.16146,9.923577,30.94792,2.041887,23.54124,2.834762,18.11123,230.9737,0.128459,18.10662,268.3596,8.02037,8.409308,89.09872,12.76326,21.0416,0.940423,0.218702,0.856665,0.940728,0.498799,0,2.31742,15.95173
A1995,38.340194,-121.645315,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.714632,16.76261,21.12318,9.973278,30.91163,2.051565,23.67949,2.957753,18.16435,239.5219,0.133063,18.15783,276.7471,8.033235,8.586411,91.07355,13.99891,20.95861,0.9645,0.226034,0.940775,0.997052,0.570406,0,2.529591,16.96568
A1993,38.342969,-121.644154,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.706095,16.69376,21.11613,9.988092,30.90466,2.054449,23.7207,2.997279,18.19953,242.9702,0.134885,18.18897,280.0225,8.039981,8.775113,93.13522,14.54127,20.84459,0.930419,0.23034,0.993202,1.02491,0.603196,0,2.652221,17.42208
A1991,38.345671,-121.642859,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,3.673329,16.62521,21.08437,10.0087,30.87512,2.058463,23.77804,3.040905,18.2289,246.3599,0.136691,18.21584,284.2,8.0453,8.917547,94.69276,15.11813,20.76115,0.907292,0.231546,1.040384,1.052125,0.62566,0,2.755052,17.86788
A2062,38.245219,-121.670589,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,14.98915,18.30755,33.29704,9.090615,42.38824,1.879697,21.22424,1.50436,17.32581,131.4405,0.075218,17.31816,153.1795,7.783082,8.591573,89.53572,3.510121,19.28237,0.218371,0.150959,0.029482,0.487185,0.082949,0,0.600521,4.055989
A2045,38.269204,-121.663495,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2018,9.190695,17.4047,26.51889,9.702374,36.21904,1.998816,22.92594,1.715302,17.28201,140.6514,0.080332,17.27322,164.8603,7.946273,8.71509,90.71629,4.076193,20.78407,0.315256,0.150999,0.057802,0.603445,0.101016,0,0.779597,5.756783
