CL ID,"Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",Location,Subregions,"Time Period (Month, Year)",NH4 (?M) (Tline) SA,NO3 (?M) (SUNA) SA,DIN (µM) SA,estDON (?M) SA,TDN (µM) SA,estDOC (mg/L) SA,fDOM (QSU) (WS) SA,fCHL (?g/L) (WS) SA, Temp (?C) (TSG) SA, Cond (?S/cm) (TSG) SA, Salinity (PSU) (TSG) SA, Temp (?C) (EXO) SA,Sp Cond (?S/cm) (EXO) SA,pH (EXO) SA,DO (mg/L) (EXO) SA,DO (%) (EXO) SA,Turb (FNU) (EXO) SA,fDOM (QSU) (EXO) SA,fCHL (?g/L) (EXO) SA,Bluegreen (?g/L) (EXO) SA,Green Algae (?g/L) (FP) SA,Bluegreen (?g/L) (FP) SA,Diatoms (?g/L) (FP) SA,Cryptophyta (?g/L) (FP) SA,Total Conc (?g/L) (FP) SA,? (days) (Picarro) SA
A2281,38.303214,-121.667156,Liberty Cut,Cache Slough Complex,October 2017,1.802416,2.592685,4.173337,10.71863,14.92485,2.196696,25.7528,2.109904,17.21551,122.1162,0.070227,17.30964,142.3288,8.384082,10.24,106.7282,6.49965,30.82263,1.319554,0,1.135274,3.170333,0.764546,0,5.055925,14.7445
A2365,38.304171,-121.692801,Shag Slough,Cache Slough Complex,October 2017,0.075755,3.275453,3.37143,21.77055,25.13741,4.348669,56.49527,6.571906,17.43924,190.2949,0.107577,17.44277,228.1517,7.768815,8.245386,86.1536,8.986792,74.36486,4.389294,0.037924,2.878575,3.860169,2.572211,0,9.297276,38.8535
A2198,38.305491,-121.658284,Toe Drain Canal,Cache Slough Complex,October 2017,4.120396,5.023696,9.006948,10.39685,19.46037,2.134041,24.85773,1.936936,16.6637,116.3934,0.067826,16.6677,138.3567,7.680944,9.044106,92.93729,6.526106,29.08022,1.044874,0,0.380602,2.576603,0.507123,0,3.489106,19.19792
A2279,38.306073,-121.667166,Liberty Cut,Cache Slough Complex,October 2017,1.751425,1.936333,3.734387,10.92325,14.65166,2.236539,26.32199,2.29689,17.14344,124.0011,0.071378,17.24417,144.0088,8.317209,9.975113,103.8118,6.911579,32.25106,1.403869,0,1.161556,3.278978,0.860153,0,5.280578,15.08029
A2363,38.30709,-121.692807,Shag Slough,Cache Slough Complex,October 2017,0.051282,3.287135,3.356492,22.57717,25.933,4.505731,58.73901,6.817704,17.41158,194.699,0.110096,17.41496,232.7553,7.732083,8.118824,84.78584,8.953321,76.89664,4.542557,0.04482,2.91392,3.900601,2.669182,0,9.472977,39.31013
A2196,38.308345,-121.657608,Toe Drain Canal,Cache Slough Complex,October 2017,4.529509,4.581245,9.093405,10.53295,19.63081,2.160541,25.2363,1.857725,16.66743,117.2993,0.068319,16.67075,139.6582,7.703258,9.209261,94.63851,6.710469,29.83477,1.035811,0,0.392926,2.556458,0.495874,0,3.453881,18.29558
A2277,38.30898,-121.667172,Liberty Cut,Cache Slough Complex,October 2017,1.77757,1.634416,3.502038,11.04304,14.53383,2.259862,26.65518,2.429014,17.1234,124.9655,0.07194,17.19776,145.2129,8.234802,9.722486,101.0639,7.223336,32.9018,1.479455,0,1.129275,3.340186,0.947466,0,5.405949,15.11849
A2361,38.309968,-121.692801,Shag Slough,Cache Slough Complex,October 2017,0.045038,3.285396,3.345485,23.41751,26.75885,4.669356,61.07652,7.084174,17.38073,199.0054,0.112572,17.38222,237.8169,7.692983,7.970725,83.1844,9.031465,79.35681,4.720549,0.052778,2.957519,3.958411,2.780505,0,9.693595,39.59201
A2194,38.311178,-121.656906,Toe Drain Canal,Cache Slough Complex,October 2017,4.605501,4.233016,8.852981,10.57313,19.42144,2.168365,25.34807,1.849114,16.69635,117.8313,0.068566,16.70477,140.1403,7.73929,9.299741,95.6434,6.766525,30.04176,1.037967,0,0.439439,2.562273,0.517982,0,3.509065,17.344
A2275,38.311883,-121.667181,Liberty Cut,Cache Slough Complex,October 2017,1.805731,1.397569,3.301448,11.16538,14.4517,2.283685,26.9955,2.536306,17.13114,125.9306,0.07246,17.15958,146.5052,8.150539,9.510546,98.76241,7.479746,33.40564,1.548924,0,1.093326,3.382498,1.046845,0,5.520134,15.04277
A2359,38.312889,-121.692853,Shag Slough,Cache Slough Complex,October 2017,0.073567,3.265214,3.349743,24.98129,28.30009,4.973848,65.4264,7.633747,17.32219,207.4283,0.117426,17.32629,247.1053,7.632064,7.721487,80.49435,9.381858,84.23808,5.104378,0.074034,3.062994,4.101502,2.988944,0,10.15582,39.81018
A2192,38.314033,-121.656257,Toe Drain Canal,Cache Slough Complex,October 2017,4.48967,3.914727,8.397525,10.60548,19.00089,2.174664,25.43805,1.82215,16.72177,118.4382,0.068852,16.73265,140.4635,7.759449,9.298333,95.7038,6.849675,29.95085,1.034095,0,0.410352,2.579628,0.563526,0,3.541728,14.82596
A2273,38.314782,-121.667189,Liberty Cut,Cache Slough Complex,October 2017,1.880296,1.159284,3.10219,11.40358,14.49255,2.330065,27.65808,2.65469,17.14847,127.9363,0.073528,17.15985,148.6029,8.049279,9.342439,97.02766,7.70822,34.33823,1.629949,0,1.064379,3.411687,1.166158,0,5.658767,14.77184
A2357,38.315775,-121.692982,Shag Slough,Cache Slough Complex,October 2017,0.10348,3.235936,3.349805,25.6044,28.91351,5.095176,67.15965,7.92828,17.30161,211.2885,0.119638,17.31075,250.7217,7.612021,7.641745,79.63701,9.643315,86.09559,5.303512,0.087738,3.154752,4.178208,3.083899,0,10.41397,39.80549
A2190,38.31689,-121.655566,Toe Drain Canal,Cache Slough Complex,October 2017,4.449947,4.097969,8.507018,10.61562,19.11365,2.176639,25.46627,1.77531,16.68955,118.2499,0.06879,16.70404,140.4651,7.735867,9.25057,95.15486,6.832254,29.38576,1.004122,0,0.298824,2.535894,0.529564,0,3.354371,14.29538
A2271,38.317689,-121.667196,Liberty Cut,Cache Slough Complex,October 2017,1.902821,1.099697,3.101087,11.532,14.66145,2.355072,28.01531,2.71265,17.1444,129.3233,0.074293,17.16111,149.6401,8.012297,9.288717,96.47877,7.69663,35.14407,1.669642,0,1.091076,3.407696,1.213019,0,5.73382,14.83636
A2355,38.318682,-121.692991,Shag Slough,Cache Slough Complex,October 2017,0.277327,3.197802,3.479768,26.25639,29.78388,5.222129,68.97327,8.264755,17.27086,216.328,0.122539,17.2923,254.4964,7.58187,7.556821,78.72173,10.03714,87.95983,5.468847,0.098467,3.28003,4.226372,3.14351,0,10.65044,39.53422
A2188,38.319735,-121.654905,Toe Drain Canal,Cache Slough Complex,October 2017,4.249592,3.99845,8.23119,10.62271,18.84319,2.17802,25.48599,1.778324,16.69366,118.4329,0.068894,16.70884,140.6306,7.739444,9.224048,94.89137,6.855634,29.4023,0.999065,0,0.272626,2.561629,0.534257,0,3.365241,13.98346
A2269,38.320579,-121.667213,Liberty Cut,Cache Slough Complex,October 2017,1.908132,0.922346,3.169742,11.87376,15.36555,2.421618,28.96597,2.968275,17.12958,133.3514,0.076527,17.15022,152.413,7.931335,9.145146,94.96124,7.569517,36.2085,1.856023,0,1.243837,3.424829,1.365817,0,6.052069,15.36484
A2255,38.321896,-121.685215,Prospect Slough,Cache Slough Complex,October 2017,0.517028,2.436134,2.969162,24.9215,27.87873,4.962205,65.26008,7.808066,17.25005,212.0765,0.120252,17.26806,245.5792,7.646899,7.797394,81.18809,10.80439,82.96658,5.151549,0.105774,3.214876,4.251205,3.070261,0,10.46855,33.68609
A2257,38.321769,-121.688931,Prospect Slough,Cache Slough Complex,October 2017,0.509509,2.881198,3.418797,26.27249,29.63848,5.225263,69.01804,8.444633,17.23039,218.396,0.123823,17.2574,255.4705,7.581501,7.570164,78.80367,10.76511,87.88277,5.471594,0.113505,3.360574,4.254346,3.221029,0,10.80708,36.45626
A2353,38.321738,-121.692938,Shag Slough,Cache Slough Complex,October 2017,0.376163,3.176059,3.545527,26.33571,30.0493,5.237573,69.19389,8.344321,17.2522,217.2273,0.123086,17.278,255.049,7.570285,7.53687,78.48392,10.20399,88.21645,5.453662,0.096445,3.311188,4.209005,3.135903,0,10.65157,39.22805
A2186,38.322591,-121.654255,Toe Drain Canal,Cache Slough Complex,October 2017,3.841049,3.788733,7.637132,10.6601,18.29744,2.1853,25.59,1.808988,16.69343,118.9616,0.069191,16.71029,141.1119,7.735771,9.15539,94.18473,6.886933,30.24373,1.006943,0,0.278075,2.622205,0.518245,0,3.415067,14.01688
A2267,38.323482,-121.667222,Liberty Cut,Cache Slough Complex,October 2017,1.831311,0.794331,3.119732,12.14358,15.81224,2.474154,29.71649,3.172874,17.1284,136.4303,0.078228,17.14498,154.7408,7.8834,9.053738,93.99702,7.516668,36.91229,1.998778,0,1.314672,3.454822,1.500255,0,6.266692,15.8337
A2253,38.324537,-121.68488,Prospect Slough,Cache Slough Complex,October 2017,0.512761,2.370954,2.885857,24.83857,27.76042,4.946058,65.0294,8.092117,17.22308,213.5055,0.121087,17.2494,244.9828,7.618651,7.776773,80.94034,11.4093,82.52245,5.294846,0.106713,3.3063,4.27556,3.122317,0,10.66126,34.02113
A2351,38.324809,-121.693483,Shag Slough,Cache Slough Complex,October 2017,0.484268,3.071988,3.516453,26.06513,29.98916,5.184888,68.44125,8.411921,17.21259,216.8775,0.122983,17.25003,253.2479,7.565285,7.554455,78.60989,10.46279,87.23274,5.33978,0.089342,3.330741,4.161819,3.082014,0,10.56077,38.32776
A2184,38.325448,-121.653554,Toe Drain Canal,Cache Slough Complex,October 2017,3.652569,3.762533,7.402596,10.6436,18.02121,2.182086,25.54409,1.778469,16.68073,118.6704,0.069052,16.6942,140.9785,7.728829,9.128895,93.87717,6.946735,30.31931,0.958126,0,0.229885,2.599741,0.487207,0,3.307719,13.93885
A2265,38.326372,-121.667242,Liberty Cut,Cache Slough Complex,October 2017,1.449149,0.547997,2.596147,13.30107,16.48936,2.699536,32.93623,3.662054,17.16127,146.5664,0.083784,17.16663,166.9997,7.797219,8.852563,91.94371,7.786778,41.11331,2.3597,0,1.565681,3.535092,1.711295,0,6.814946,18.88509
A2251,38.327436,-121.684858,Prospect Slough,Cache Slough Complex,October 2017,0.486947,2.194638,2.680836,24.317,27.03052,4.8445,63.57858,8.003338,17.22367,211.8069,0.120121,17.2561,241.8031,7.623405,7.808533,81.28239,11.51133,80.20963,5.151677,0.094526,3.301863,4.229848,3.022686,0,10.53045,34.05278
A2182,38.328291,-121.652863,Toe Drain Canal,Cache Slough Complex,October 2017,3.287085,3.500238,6.784371,10.67908,17.45271,2.188994,25.64277,1.813219,16.7116,119.2981,0.069354,16.71286,141.6366,7.731656,9.102435,93.64091,7.102925,31.03944,0.98756,0,0.24965,2.615353,0.525806,0,3.376394,13.69354
A2249,38.329038,-121.682719,Prospect Slough,Cache Slough Complex,October 2017,0.446024,1.65717,2.109079,22.81084,24.91573,4.551229,59.38898,7.299377,17.25967,205.6658,0.116579,17.30377,232.7646,7.663294,7.955825,82.89426,11.36991,73.6087,4.614685,0.060983,3.150358,4.0821,2.704598,0,9.920949,33.69717
A2247,38.32905,-121.679072,Prospect Slough,Cache Slough Complex,October 2017,0.433494,1.01926,1.485482,20.4674,21.9928,4.094927,52.87039,6.078691,17.32674,194.5281,0.110189,17.37145,219.9924,7.729229,8.201047,85.56448,10.96371,65.65784,3.905339,0.030202,2.845172,3.905427,2.277181,0,9.007736,32.7568
A2263,38.329293,-121.667258,Liberty Cut,Cache Slough Complex,October 2017,1.170095,0.475525,2.143636,14.12263,16.67305,2.859505,35.2215,3.885462,17.19483,153.1588,0.087374,17.19805,176.0833,7.77529,8.774687,91.19284,8.144038,44.32515,2.526599,0,1.724576,3.571869,1.752125,0,7.066511,21.73846
A2245,38.329448,-121.6758,Prospect Slough,Cache Slough Complex,October 2017,0.439293,0.421205,1.024474,17.86724,19.06698,3.588637,45.63768,5.054737,17.37238,180.162,0.10207,17.40382,205.3615,7.786053,8.45408,88.25526,10.14143,58.02123,3.308515,0.005658,2.497873,3.798096,2.004608,0,8.288247,30.178
A2180,38.331143,-121.652191,Toe Drain Canal,Cache Slough Complex,October 2017,3.121691,3.368394,6.49106,10.70609,17.19105,2.194255,25.71793,1.83337,16.73209,119.7266,0.069558,16.72816,142.1004,7.734088,9.09867,93.63283,7.220462,31.06801,1.010898,0,0.254915,2.623415,0.542848,0,3.407114,13.6221
A2261,38.332197,-121.667274,Liberty Cut,Cache Slough Complex,October 2017,0.657861,0.421003,1.255219,15.61323,16.83463,3.149747,39.36781,4.054271,17.34063,164.8687,0.093579,17.34576,192.9824,7.822366,8.834354,92.10739,8.924578,50.36279,2.687821,0,1.977773,3.576633,1.63241,0,7.225811,27.81293
A2243,38.33233,-121.675706,Prospect Slough,Cache Slough Complex,October 2017,0.252415,0.259672,0.550486,17.68307,18.24129,3.552777,45.12539,4.959549,17.47401,180.9288,0.102258,17.51927,208.3758,7.851137,8.645891,90.48381,10.23208,57.94273,3.229489,0,2.477509,3.756397,1.972996,0,8.207098,32.73128
A2178,38.333988,-121.6515,Toe Drain Canal,Cache Slough Complex,October 2017,2.945994,3.269427,6.210378,10.62977,16.82303,2.179393,25.50562,1.801529,16.7469,119.2201,0.069259,16.73774,141.5288,7.743497,9.114485,93.8118,7.363708,31.38816,0.992942,0,0.215203,2.607691,0.532587,0,3.350505,13.40457
A2259,38.335066,-121.667346,Liberty Cut,Cache Slough Complex,October 2017,0.514577,0.418073,1.000568,15.8631,16.8572,3.1984,40.06286,4.046586,17.41287,167.4064,0.094842,17.4181,195.6641,7.86964,8.950964,93.46838,9.080253,51.32194,2.663995,0,1.997685,3.553803,1.58132,0,7.1549,29.28879
A2241,38.335204,-121.675645,Prospect Slough,Cache Slough Complex,October 2017,0.216495,0.194843,0.422519,17.40173,17.82056,3.497994,44.34277,4.858385,17.53177,179.5582,0.101372,17.57478,207.3773,7.902925,8.821639,92.4293,10.11901,57.19125,3.152005,0,2.445197,3.726703,1.942059,0,8.113428,33.06406
A2239,38.336198,-121.67292,Prospect Slough,Cache Slough Complex,October 2017,0.194723,0.108687,0.308492,16.87095,17.18063,3.394644,42.86635,4.601616,17.59311,176.6591,0.099635,17.61589,204.6579,7.958249,9.051044,94.90305,9.76553,55.34683,2.985897,0,2.339698,3.678341,1.839218,0,7.853528,32.87107
A2237,38.336123,-121.669162,Prospect Slough,Cache Slough Complex,October 2017,0.274954,0.222117,0.505585,16.43786,16.94389,3.310314,41.66163,4.276639,17.54516,172.9467,0.09767,17.55136,201.2165,7.939213,9.077584,95.05281,9.401958,53.44909,2.792446,0,2.144039,3.611207,1.674085,0,7.438051,31.56448
A2176,38.336852,-121.650756,Toe Drain Canal,Cache Slough Complex,October 2017,2.644006,3.03708,5.681787,10.70093,16.37632,2.193249,25.70356,1.854731,16.78392,120.257,0.069775,16.77708,142.4602,7.761615,9.132097,94.07446,7.532978,31.02446,1.056753,0,0.27899,2.634124,0.538362,0,3.453349,13.80359
A2174,38.339709,-121.649785,Toe Drain Canal,Cache Slough Complex,October 2017,2.497463,2.906417,5.40177,10.70971,16.10091,2.194959,25.72798,1.875314,16.79899,120.4526,0.069872,16.79399,142.7067,7.785358,9.15803,94.37354,7.757848,30.7418,1.073278,0,0.310627,2.64316,0.544419,0,3.500634,14.07765
A2172,38.342478,-121.64862,Toe Drain Canal,Cache Slough Complex,October 2017,2.332809,2.684207,5.004735,10.86067,15.86627,2.224354,26.14791,1.983435,16.83883,122.0205,0.070692,16.84052,144.65,7.827719,9.184846,94.7578,8.193092,31.10294,1.145824,0,0.379264,2.699265,0.593406,0,3.670897,15.20427
A2170,38.345183,-121.647351,Toe Drain Canal,Cache Slough Complex,October 2017,2.24558,2.53965,4.77873,10.98389,15.76103,2.248346,26.49065,2.055985,16.86473,123.0713,0.071248,16.86398,146.3786,7.860933,9.213977,95.09849,8.940606,31.49066,1.207659,0,0.414736,2.734888,0.631315,0,3.79042,16.08084
A2168,38.347822,-121.645979,Toe Drain Canal,Cache Slough Complex,October 2017,2.154505,2.43221,4.58002,11.11248,15.6939,2.273385,26.84835,2.134608,16.88746,124.2855,0.071887,16.88518,147.8024,7.880014,9.224405,95.24971,9.432077,32.16516,1.259961,0,0.442207,2.772221,0.667068,0,3.890939,16.777
A2523,38.182775,-121.663043,Cache Slough,Western Delta Tidal Zone,October 2017,15.15989,10.34907,25.77267,8.073702,33.878,1.681689,18.39556,1.823491,16.68657,99.09283,0.058248,16.66672,117.8234,7.441984,8.785422,90.29292,4.290822,21.94608,1.091361,0,0.892524,2.551039,0.673294,0,4.115993,9.060332
A2524,38.181538,-121.664004,Cache Slough,Western Delta Tidal Zone,October 2017,14.95963,10.4681,25.66858,8.018229,33.66529,1.670888,18.24125,1.812854,16.67748,98.72443,0.058061,16.6559,117.4064,7.435277,8.772356,90.14516,4.028791,21.53614,1.076614,0,0.867323,2.513009,0.677056,0,4.064723,8.841854
A2525,38.180325,-121.665015,Cache Slough,Western Delta Tidal Zone,October 2017,14.95963,10.4681,25.66858,8.018229,33.66529,1.670888,18.24125,1.812854,16.67748,98.72443,0.058061,16.6559,117.4064,7.435277,8.772356,90.14516,4.028791,21.53614,1.076614,0,0.867323,2.513009,0.677056,0,4.064723,8.841854
A657,38.176846,-121.664573,Sacramento River,North Delta Tidal Transition Zone,October 2017,15.17005,10.61842,25.97606,7.890357,33.8018,1.645989,17.88556,1.723822,16.66599,97.71767,0.057522,16.64792,116.6126,7.421171,8.74794,89.87665,3.422318,21.08418,1.0245,0,0.731544,2.32884,0.655633,0,3.705514,8.652687
A660,38.17685,-121.668186,Sacramento River,Western Delta Tidal Zone,October 2017,14.78982,10.2259,25.68261,8.011123,33.44316,1.669504,18.22148,2.053116,16.68437,99.19752,0.058308,16.6748,118.4038,7.454231,8.75219,89.97147,4.291803,21.71592,1.36371,0,1.309087,3.074831,0.819726,0,5.196796,8.596294
A658,38.179403,-121.666553,Sacramento River,Western Delta Tidal Zone,October 2017,14.78984,10.41804,25.59928,7.989325,33.46004,1.665259,18.16085,1.892631,16.67496,98.71967,0.058061,16.65716,117.6132,7.439921,8.758183,90.00638,4.035038,21.27096,1.188414,0,1.0202,2.709831,0.734321,0,4.463522,8.69665
A2234,38.33576,-121.66388,Prospect Slough,Cache Slough Complex,October 2017,0.87573,0.813091,1.75846,15.06059,16.81994,3.04214,37.83058,3.670179,17.30934,160.0412,0.090937,17.31457,187.6371,7.845836,8.97421,93.50729,8.741446,48.18784,2.412962,0,1.739581,3.416727,1.393732,0,6.572755,26.83281
A2235,38.335842,-121.665708,Prospect Slough,Cache Slough Complex,October 2017,0.87573,0.813091,1.75846,15.06059,16.81994,3.04214,37.83058,3.670179,17.30934,160.0412,0.090937,17.31457,187.6371,7.845836,8.97421,93.50729,8.741446,48.18784,2.412962,0,1.739581,3.416727,1.393732,0,6.572755,26.83281
A2214,38.349868,-121.645915,Prospect Slough,Cache Slough Complex,October 2017,2.054847,2.312326,4.362021,11.26008,15.62274,2.302123,27.2589,2.225311,16.90575,125.7343,0.072659,16.90342,149.2597,7.894449,9.235275,95.39537,9.973368,32.70045,1.313378,0,0.490581,2.829434,0.697296,0,4.023738,17.27981
A2166,38.350478,-121.644629,Toe Drain Canal,Cache Slough Complex,October 2017,1.944752,2.159035,4.103781,11.47245,15.57488,2.343475,27.84965,2.35186,16.91946,127.8642,0.073817,16.91677,150.9768,7.907564,9.246197,95.52786,10.92158,33.40672,1.388451,0,0.572799,2.887237,0.747047,0,4.230088,17.63512
A2165,38.351817,-121.644052,Toe Drain Canal,Cache Slough Complex,October 2017,1.944752,2.159035,4.103781,11.47245,15.57488,2.343475,27.84965,2.35186,16.91946,127.8642,0.073817,16.91677,150.9768,7.907564,9.246197,95.52786,10.92158,33.40672,1.388451,0,0.572799,2.887237,0.747047,0,4.230088,17.63512
A2163,38.354657,-121.642733,Toe Drain Canal,Cache Slough Complex,October 2017,1.845378,1.901479,3.747331,11.85547,15.60166,2.418055,28.91506,2.550851,16.93197,131.2814,0.075682,16.93652,154.4191,7.923057,9.243465,95.53765,12.4228,35.02444,1.530621,0,0.71995,2.983948,0.839741,0,4.573244,17.98978
A2162,38.356019,-121.642096,Toe Drain Canal,Cache Slough Complex,October 2017,1.84253,1.816375,3.658697,11.98013,15.63754,2.442329,29.26185,2.60047,16.93303,132.2739,0.076226,16.93866,155.6262,7.927864,9.237865,95.48772,12.88527,35.97565,1.576367,0,0.760728,2.999696,0.868665,0,4.652254,18.02914
A2161,38.357381,-121.641463,Toe Drain Canal,Cache Slough Complex,October 2017,1.855021,1.783676,3.639357,12.02969,15.66866,2.451979,29.3997,2.619926,16.92816,132.5931,0.076413,16.93478,156.149,7.930797,9.235331,95.44653,13.14996,36.33709,1.599194,0,0.755545,3.001364,0.88785,0,4.663956,18.10623
A2154,38.366897,-121.636994,Toe Drain Canal,Cache Slough Complex,October 2017,1.838407,1.516408,3.360618,12.34231,15.70098,2.51285,30.26928,2.751236,16.90141,134.8085,0.077699,16.93269,158.9061,7.948172,9.230104,95.39981,14.47327,37.13728,1.738693,0,0.845972,3.080648,0.982995,0,4.951104,18.90092
A2160,38.358744,-121.64083,Toe Drain Canal,Cache Slough Complex,October 2017,1.851159,1.714867,3.566715,12.11903,15.68536,2.469375,29.64821,2.651803,16.924,133.2231,0.076767,16.93257,156.9339,7.935462,9.230047,95.39381,13.45945,37.3157,1.627856,0,0.773292,3.018044,0.913965,0,4.711151,18.18628
A2155,38.36554,-121.63764,Toe Drain Canal,Cache Slough Complex,October 2017,1.835436,1.53717,3.378772,12.31876,15.69612,2.508265,30.20378,2.739279,16.90261,134.6512,0.077605,16.93087,158.6586,7.947515,9.229132,95.38586,14.3453,37.50081,1.723949,0,0.832738,3.07506,0.982628,0,4.914407,18.85822
A2156,38.364182,-121.638287,Toe Drain Canal,Cache Slough Complex,October 2017,1.834497,1.558095,3.394176,12.30627,15.69887,2.505832,30.16904,2.732063,16.90549,134.6323,0.077584,16.92984,158.4413,7.946243,9.228218,95.37788,14.20421,37.90748,1.706366,0,0.821103,3.066829,0.976565,0,4.876885,18.78245
A2159,38.360105,-121.640198,Toe Drain Canal,Cache Slough Complex,October 2017,1.844996,1.658336,3.503897,12.18572,15.68878,2.482361,29.83372,2.677165,16.91819,133.7764,0.077081,16.92982,157.4448,7.93924,9.226882,95.36256,13.67772,38.20494,1.648665,0,0.771212,3.02726,0.937774,0,4.732414,18.34765
A2158,38.361467,-121.639566,Toe Drain Canal,Cache Slough Complex,October 2017,1.851017,1.629958,3.483736,12.21561,15.69901,2.48818,29.91685,2.692455,16.91258,133.9397,0.077182,16.92816,157.7572,7.941824,9.226859,95.35227,13.84954,38.04336,1.667548,0,0.779752,3.041555,0.952191,0,4.766141,18.50424
A2157,38.362824,-121.638932,Toe Drain Canal,Cache Slough Complex,October 2017,1.846256,1.589,3.437669,12.26653,15.70336,2.498095,30.0585,2.714117,16.90845,134.349,0.077418,16.92809,158.1175,7.944593,9.227233,95.36118,14.04385,38.07688,1.687721,0,0.806622,3.055552,0.966696,0,4.827121,18.65404
A2164,38.353222,-121.643403,Toe Drain Canal,Cache Slough Complex,October 2017,1.881654,2.004828,3.887965,11.70938,15.59553,2.389611,28.50872,2.478107,16.92834,130.038,0.075005,16.92899,152.9983,7.917632,9.247434,95.56097,11.88022,34.15498,1.473513,0,0.676741,2.946548,0.805634,0,4.461385,17.88551
A6141,38.243978,-121.681097,Liberty Island,Cache Slough Complex,October 2017,11.82127,8.936122,20.46415,8.774633,29.37353,1.818177,20.34538,1.893848,16.8749,105.7704,0.061705,16.88202,125.3344,7.566014,8.902465,91.93409,5.342253,25.06109,1.111141,0,1.059031,2.841059,0.637546,0,4.541584,8.619088
A2153,38.368255,-121.63635,Toe Drain Canal,Cache Slough Complex,October 2017,1.842371,1.50451,3.351622,12.35698,15.70624,2.515707,30.3101,2.759803,16.90056,134.8933,0.07775,16.93343,159.0669,7.948598,9.230953,95.41032,14.56714,36.88466,1.749779,0,0.854417,3.083969,0.981993,0,4.976699,18.90158
A2066,38.239538,-121.672153,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2017,13.67381,9.052013,22.7253,8.387289,31.11572,1.742749,19.26784,2.341052,16.86572,104.5355,0.061046,16.88117,124.6048,7.541893,8.845648,91.33498,4.878009,22.75373,1.437436,0,1.628542,3.377265,0.862164,0,5.871512,5.877291
A2064,38.242408,-121.671498,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2017,13.24311,8.887911,22.12953,8.45034,30.58354,1.755026,19.44323,2.378312,16.8986,106.9957,0.062351,16.90835,126.4142,7.542437,8.843909,91.36066,4.997472,23.16568,1.429893,0,1.627844,3.413941,0.877856,0,5.928207,5.60954
A2061,38.246601,-121.670154,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2017,12.75615,8.747448,21.50128,8.517683,30.01587,1.768139,19.63055,2.39565,16.9262,109.0773,0.063455,16.93809,128.832,7.546927,8.823608,91.20004,5.137619,23.4919,1.411884,0,1.639059,3.442605,0.876399,0,5.960171,5.469646
A2059,38.249415,-121.669202,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2017,12.43595,8.677382,21.11258,8.563604,29.65897,1.77708,19.75829,2.401038,16.93973,110.451,0.064192,16.95709,131.1019,7.552538,8.802888,91.02234,5.211698,23.75483,1.414681,0,1.629069,3.448829,0.863315,0,5.947487,5.510063
A2057,38.252278,-121.668519,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2017,11.94887,8.618337,20.57061,8.660838,29.21206,1.796013,20.02876,2.36535,16.95052,113.1803,0.065678,16.96711,133.9572,7.559555,8.774107,90.7468,5.326035,24.61725,1.437872,0,1.587726,3.485855,0.82826,0,5.925384,5.561193
A2055,38.255107,-121.667698,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2017,11.54872,8.591105,20.14828,8.705762,28.83892,1.80476,20.15372,2.338221,16.95821,114.9803,0.066659,16.9733,136.1021,7.567705,8.761702,90.63132,5.431358,24.52619,1.437451,0,1.594915,3.514508,0.795567,0,5.93171,6.092507
A2053,38.257932,-121.666857,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2017,11.27141,8.560246,19.83777,8.732884,28.56705,1.810041,20.22916,2.345646,16.97935,117.0452,0.067766,16.99327,138.4135,7.581264,8.761113,90.66489,5.544866,24.72788,1.439326,0,1.606987,3.530978,0.792074,0,5.951424,7.113875
A2051,38.260751,-121.66602,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2017,10.81292,8.455956,19.27537,8.781071,28.0562,1.819424,20.3632,2.41443,17.05285,122.2502,0.070532,17.06866,144.4357,7.614403,8.778701,90.99206,5.804692,25.59942,1.445065,0,1.660756,3.536169,0.80302,0,6.000861,8.902947
A2049,38.263576,-121.665181,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2017,10.56865,8.350883,18.91858,8.815041,27.7326,1.826038,20.45769,2.517022,17.12761,127.1465,0.073123,17.14285,148.9432,7.634715,8.810472,91.46477,5.954293,25.9756,1.476604,0,1.697489,3.519873,0.811243,0,6.028478,8.854269
A2047,38.266402,-121.664344,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2017,9.907681,8.263138,18.17164,8.860456,27.03201,1.834882,20.58402,2.623911,17.21424,133.8776,0.076694,17.22049,153.8299,7.65266,8.86126,92.12743,6.157654,25.90938,1.526841,0,1.733585,3.515633,0.816677,0,6.073515,7.343598
A2044,38.270613,-121.662961,Sacramento Deep Water Shipping Channel,Cache Slough Complex,October 2017,8.744188,8.135248,16.87862,8.920467,25.79907,1.846567,20.75095,2.755673,17.30715,142.9221,0.08153,17.30574,160.3925,7.682587,8.889906,92.58028,6.449008,25.89802,1.608113,0,1.782404,3.54865,0.84994,0,6.196661,6.847706
