CL ID	"Latitude (Decimal Degrees, NAD83)"	"Longitude (Decimal Degrees, NAD83)"	Regions	Location	"Time Period (Month, Year)"	NO3 (uM) (SUNA) SA	NH4 (uM) (Tline) SA	Temp (deg. C) (EXO) SA	Sp Cond (uS/cm) (EXO) SA	pH (EXO) SA	DO (mg/L) (EXO) SA	DO (%sat) (EXO) SA	Turb (FNU) (EXO) SA	fCHL (ug/L) (EXO) SA	fDOM (QSU) (EXO) SA	fCHL (ug/L) (WS) SA	fDOM (QSU) (WS) SA	Temp (deg. C) (TSG) SA	Cond (uS/cm) (TSG) SA	Salinity (PSU) (TSG) SA	Green Algae (ug/L) (FP) SA	Bluegreen (ug/L) (FP) SA	Diatoms (ug/L) (FP) SA	Cryptophyta (ug/L) (FP) SA	Total Conc (ug/L) (FP) SA	Green Algae (%) (FP) SA	Bluegreen (%) (FP) SA	Diatoms (%) (FP) SA	Cryptophyta (%) (FP) SA	estDIN (uM) SA	estDOC (mg-C/L) SA	Orthophosphate (uM) SA
A4820	38.043064	-121.421636	Central Delta tidal zone	Disappointment Slough	10/1/2021	2.29	0.27	21.52	412.26	7.73	7.11	80.60	1.68	1.63	49.04	4.24	54.30	21.56	389.73	0.20	1.95	2.22	1.14	0.00	5.31	36.52	41.20	21.43	0.00	2.56	3.44	3.17
A3690	38.043519	-121.499796	Central Delta tidal zone	San Joaquin River	10/1/2021	9.42	1.27	21.06	531.37	7.78	7.31	82.24	2.56	1.19	35.23	3.44	38.76	21.10	493.60	0.26	1.44	2.32	0.89	0.00	4.66	30.94	46.51	19.24	0.00	10.69	2.68	2.42
A4813	38.042442	-121.430282	Central Delta tidal zone	Disappointment Slough	10/1/2021	2.17	0.26	21.53	406.31	7.69	7.03	79.76	1.64	1.79	48.28	4.50	53.30	21.57	382.43	0.20	2.13	2.30	1.21	0.00	5.64	37.62	40.67	21.54	0.00	2.48	3.40	3.11
A4429	38.043409	-121.575464	Central Delta tidal zone	Old River	10/1/2021	6.05	1.81	20.21	675.99	8.00	7.93	87.78	4.71	0.90	25.72	3.29	27.73	20.22	618.89	0.34	1.58	2.63	0.84	0.00	5.06	31.26	52.46	16.13	0.00	8.81	2.15	1.88
A4964	38.043098	-121.530571	Central Delta tidal zone	Mandeville Reach	10/1/2021	6.63	0.25	20.67	583.95	7.87	7.86	87.69	3.98	1.15	30.16	3.32	32.42	20.67	542.44	0.29	1.86	2.59	0.83	0.00	5.29	35.11	48.92	15.68	0.00	6.87	2.40	2.07
A3534	38.038601	-121.714768	Western Delta tidal zone	San Joaquin River	10/1/2021	7.61	1.18	21.21	5010.22	8.08	8.53	97.57	3.63	1.99	26.21	4.80	27.14	21.24	4693.59	2.73	2.24	2.12	2.09	0.02	6.47	34.62	32.82	32.11	0.21	8.80	2.18	2.60
A4833	38.044060	-121.405681	Central Delta tidal zone	Disappointment Slough	10/1/2021	7.68	0.27	21.61	457.91	7.84	7.51	85.36	1.58	1.63	50.25	4.11	55.99	21.65	432.18	0.22	1.73	2.19	1.08	0.00	5.00	34.68	43.41	21.59	0.00	7.80	3.51	3.41
A3532	38.038827	-121.711256	Western Delta tidal zone	San Joaquin River	10/1/2021	7.52	1.12	21.19	4999.47	8.07	8.49	97.10	3.50	2.11	26.18	4.98	27.10	21.22	4650.69	2.70	2.34	2.15	2.28	0.01	6.79	34.44	31.72	33.42	0.14	8.66	2.18	2.60
A4427	38.044622	-121.578735	Central Delta tidal zone	Old River	10/1/2021	6.23	1.82	20.18	686.99	8.00	7.94	87.84	4.62	0.89	25.58	3.29	27.54	20.20	625.87	0.34	1.59	2.63	0.85	0.00	5.07	31.36	52.04	16.49	0.00	8.89	2.14	1.88
A4967	38.044555	-121.526345	Central Delta tidal zone	Three River Reach	10/1/2021	7.00	0.42	20.76	571.92	7.86	7.76	86.74	3.54	1.21	30.82	3.30	33.40	20.78	530.62	0.28	1.70	2.54	0.92	0.00	5.21	31.23	49.62	17.73	0.00	7.42	2.43	2.11
A4962	38.045044	-121.533300	Central Delta tidal zone	Mandeville Reach	10/1/2021	6.70	0.26	20.67	585.71	7.87	7.86	87.69	4.13	1.04	30.00	3.31	32.28	20.67	544.13	0.29	1.82	2.58	0.82	0.00	5.22	33.45	49.55	15.66	0.00	6.96	2.39	2.07
A3530	38.040153	-121.708128	Western Delta tidal zone	San Joaquin River	10/1/2021	7.47	0.97	21.17	4936.78	8.07	8.48	96.90	3.53	2.15	26.14	5.02	27.08	21.21	4572.48	2.65	2.29	2.19	2.19	0.00	6.68	34.22	32.86	32.62	0.06	8.47	2.18	2.60
A4793	38.045255	-121.448498	Central Delta tidal zone	Disappointment Slough	10/1/2021	2.81	0.26	21.52	390.39	7.60	6.81	77.20	2.19	1.87	45.81	4.73	50.72	21.55	367.83	0.20	2.40	2.31	1.16	0.00	5.87	40.92	39.30	19.72	0.00	3.04	3.26	2.82
A3687	38.044633	-121.503917	Central Delta tidal zone	San Joaquin River	10/1/2021	8.89	1.27	21.03	537.55	7.78	7.32	82.27	2.58	1.11	34.28	3.36	37.60	21.07	498.09	0.26	1.39	2.31	0.88	0.00	4.57	30.61	50.75	19.25	0.00	10.16	2.62	2.37
A3528	38.041833	-121.705234	Western Delta tidal zone	San Joaquin River	10/1/2021	7.42	0.90	21.17	4877.83	8.07	8.47	96.83	3.68	2.06	26.14	4.86	27.10	21.20	4512.42	2.61	2.19	2.20	2.03	0.00	6.43	34.10	34.29	31.43	0.00	8.39	2.18	2.60
A4382	38.046561	-121.499795	Central Delta tidal zone	Little Connection Slough	10/1/2021	9.07	1.32	21.05	533.41	7.78	7.31	82.21	2.58	1.19	34.47	3.38	38.06	21.08	495.26	0.26	1.41	2.30	0.88	0.00	4.59	31.00	52.47	19.17	0.02	10.38	2.63	2.39
A4791	38.047052	-121.451688	Central Delta tidal zone	Disappointment Slough	10/1/2021	3.20	0.26	21.53	389.56	7.59	6.80	77.15	2.01	1.82	45.34	4.66	50.13	21.56	367.07	0.19	2.40	2.25	1.12	0.00	5.77	41.48	38.94	19.50	0.00	3.43	3.24	2.67
A4960	38.047761	-121.534548	Central Delta tidal zone	Mandeville Reach	10/1/2021	6.74	0.35	20.67	590.11	7.88	7.88	87.82	4.19	1.00	29.56	3.26	31.85	20.67	546.90	0.29	1.80	2.55	0.84	0.00	5.18	30.73	48.63	16.29	0.00	7.09	2.36	2.07
A3526	38.043690	-121.702580	Western Delta tidal zone	San Joaquin River	10/1/2021	7.38	0.89	21.17	4803.15	8.07	8.48	96.83	3.74	2.01	26.10	4.79	27.08	21.20	4420.86	2.56	2.17	2.22	2.04	0.00	6.43	33.73	34.63	31.60	0.00	8.36	2.17	2.59
A3685	38.048302	-121.504216	Central Delta tidal zone	San Joaquin River	10/1/2021	8.58	1.26	21.01	538.79	7.79	7.33	82.31	2.63	1.11	33.58	3.33	36.99	21.04	500.55	0.26	1.36	2.27	0.86	0.00	4.49	29.17	50.94	19.09	0.02	9.84	2.58	2.34
A3524	38.044824	-121.699215	Western Delta tidal zone	San Joaquin River	10/1/2021	7.32	0.85	21.20	4451.22	8.09	8.50	97.06	3.64	2.16	25.82	5.10	26.74	21.24	4035.11	2.32	2.29	2.33	2.45	0.08	7.14	32.25	32.89	33.98	0.94	8.27	2.16	2.58
A4402	38.049693	-121.581700	Central Delta tidal zone	Old River	10/1/2021	6.66	1.86	20.17	727.08	8.02	8.03	88.75	4.69	0.87	25.09	3.33	26.94	20.19	654.81	0.35	1.61	2.62	0.90	0.00	5.13	31.23	51.21	17.49	0.00	8.94	2.12	1.87
A840	38.045286	-121.903158	Suisun Bay	Suisun Bay	10/1/2021	12.25	0.25	21.05	16626.63	8.03	8.83	104.96	3.79	4.06	27.87	8.88	29.16	21.12	15394.36	9.78	4.85	0.99	4.50	1.11	11.47	42.54	8.92	38.85	9.62	12.49	2.27	2.81
A3522	38.046610	-121.696290	Western Delta tidal zone	San Joaquin River	10/1/2021	7.33	0.82	21.26	4155.33	8.11	8.53	97.36	3.52	2.38	25.56	5.51	26.43	21.29	3759.98	2.15	2.41	2.41	2.77	0.19	7.77	31.08	31.20	35.42	2.26	8.18	2.14	2.57
A844	38.044871	-121.910399	Suisun Bay	Suisun Bay	10/1/2021	12.50	0.25	21.01	16930.63	8.04	8.83	105.02	3.56	4.25	27.82	9.37	28.98	21.06	15742.65	10.04	5.18	1.08	4.84	0.63	11.74	44.14	9.28	41.05	5.42	12.75	2.27	2.82
A838	38.045307	-121.899414	Suisun Bay	Suisun Bay	10/1/2021	11.76	0.25	21.10	16342.20	8.04	8.87	105.38	3.82	4.54	28.11	9.79	29.45	21.17	15208.11	9.64	5.23	0.84	4.99	1.48	12.55	42.05	6.95	39.04	11.92	11.99	2.28	2.81
A842	38.045144	-121.906778	Suisun Bay	Suisun Bay	10/1/2021	12.49	0.25	21.01	16875.89	8.03	8.83	104.95	3.62	4.02	27.78	8.92	28.99	21.07	15644.13	9.97	4.74	1.10	4.38	0.77	11.00	43.25	10.15	39.51	6.98	12.73	2.26	2.82
A836	38.044968	-121.895472	Suisun Bay	Sacramento River	10/1/2021	11.50	0.25	21.07	16222.18	8.04	8.91	105.75	3.97	5.05	28.29	10.84	29.63	21.14	15148.29	9.61	5.54	0.84	5.54	1.41	13.35	42.13	6.60	40.10	10.97	11.73	2.29	2.81
A847	38.044747	-121.915854	Suisun Bay	Suisun Bay	10/1/2021	12.44	0.25	21.00	16901.61	8.04	8.84	105.09	3.64	4.37	27.86	9.71	29.02	21.05	15703.79	10.01	5.60	1.02	5.20	0.62	12.45	45.11	8.11	41.75	4.98	12.69	2.27	2.83
A4923	38.049909	-121.628634	Central Delta tidal zone	False River	10/1/2021	5.65	1.26	20.05	1151.88	8.11	8.08	89.29	4.02	0.86	25.06	3.02	26.96	20.04	1017.16	0.56	1.23	2.56	0.83	0.00	4.59	26.61	54.65	18.08	0.00	9.24	2.11	1.89
A849	38.045811	-121.919412	Suisun Bay	Suisun Bay	10/1/2021	12.35	0.25	21.00	16873.79	8.04	8.86	105.32	3.80	4.78	27.84	10.49	29.06	21.05	15675.43	9.99	6.16	0.90	5.62	0.69	13.37	46.00	6.86	41.97	5.13	12.60	2.27	2.85
A4958	38.050698	-121.534468	Central Delta tidal zone	Mandeville Reach	10/1/2021	6.73	0.48	20.68	591.59	7.89	7.88	87.84	4.07	1.01	29.33	3.22	31.59	20.69	546.98	0.29	1.77	2.52	0.85	0.00	5.13	29.65	45.20	16.75	0.00	7.22	2.35	2.07
A4782	38.050864	-121.456735	Central Delta tidal zone	Disappointment Slough	10/1/2021	3.98	0.27	21.52	386.06	7.59	6.79	77.02	1.67	1.79	44.28	4.50	48.69	21.56	363.55	0.19	2.37	2.17	1.07	0.00	5.60	42.18	38.62	19.25	0.00	4.23	3.18	2.36
A4921	38.050176	-121.632503	Central Delta tidal zone	False River	10/1/2021	6.29	1.19	20.10	1197.57	8.09	8.11	89.74	4.78	0.91	24.67	3.15	26.62	20.10	1065.07	0.59	1.35	2.59	0.91	0.00	4.82	27.93	48.03	18.87	0.00	9.22	2.09	1.90
A3683	38.050574	-121.506271	Central Delta tidal zone	San Joaquin River	10/1/2021	8.35	1.21	21.00	542.33	7.80	7.38	82.96	2.72	1.04	32.99	3.32	36.17	21.02	504.51	0.27	1.34	2.25	0.86	0.00	4.45	27.00	50.76	19.20	0.01	9.55	2.55	2.28
A834	38.045423	-121.891195	Suisun Bay	Sacramento River	10/1/2021	11.49	0.24	21.08	15759.59	8.05	8.97	106.37	4.73	6.59	28.09	13.74	29.47	21.13	14769.37	9.35	6.55	0.70	7.82	1.26	16.44	41.34	5.29	44.67	8.11	11.73	2.28	2.81
A855	38.047820	-121.930033	Suisun Bay	Suisun Bay	10/1/2021	12.19	0.25	21.02	16927.40	8.05	8.89	105.67	3.61	4.27	27.84	9.14	29.09	21.07	15745.47	10.04	5.71	1.03	5.01	0.70	12.44	45.75	8.70	40.01	5.62	12.52	2.27	2.98
A3520	38.049433	-121.694683	Western Delta tidal zone	San Joaquin River	10/1/2021	7.36	0.78	21.29	3909.55	8.12	8.54	97.56	3.51	2.50	25.36	5.75	26.21	21.32	3573.08	2.04	2.42	2.46	2.85	0.26	8.01	30.31	30.85	35.48	3.10	8.09	2.13	2.56
A859	38.049544	-121.937170	Suisun Bay	Suisun Bay	10/1/2021	11.78	0.24	21.17	16596.13	8.07	8.99	107.14	3.53	3.92	27.86	8.65	28.84	21.19	15699.09	9.98	5.05	1.13	4.21	0.73	11.14	45.38	10.05	37.84	6.53	12.69	2.27	2.99
A4973	38.051443	-121.519943	Central Delta tidal zone	Three River Reach	10/1/2021	8.35	0.96	20.97	545.97	7.84	7.50	84.29	2.83	1.06	32.32	3.33	35.38	20.99	508.09	0.27	1.36	2.37	1.04	0.00	4.79	29.41	50.17	21.51	0.00	9.31	2.53	2.20
A4925	38.051982	-121.625794	Central Delta tidal zone	False River	10/1/2021	4.74	1.31	19.97	1048.01	8.12	8.03	88.52	2.85	0.78	25.65	2.91	27.48	19.96	909.92	0.50	1.18	2.53	0.74	0.00	4.44	26.30	56.81	16.70	0.00	9.25	2.15	1.88
A4400	38.052576	-121.581415	Central Delta tidal zone	Old River	10/1/2021	7.03	1.91	20.15	776.52	8.03	8.10	89.58	4.83	0.87	24.52	3.37	26.37	20.17	692.33	0.38	1.61	2.61	0.93	0.00	5.17	29.73	50.77	18.06	0.00	8.98	2.08	1.87
A857	38.049181	-121.933316	Suisun Bay	Suisun Bay	10/1/2021	11.93	0.25	21.11	16708.64	8.06	8.95	106.51	3.46	3.90	27.88	8.57	28.96	21.15	15690.08	9.98	5.22	1.13	4.36	0.71	11.44	45.68	9.87	38.07	6.17	12.58	2.27	2.99
A4919	38.051979	-121.635222	Central Delta tidal zone	False River	10/1/2021	6.56	1.15	20.12	1215.31	8.09	8.12	89.89	5.15	0.90	24.52	3.22	26.45	20.12	1086.06	0.60	1.40	2.60	0.93	0.00	4.91	28.55	35.95	18.90	0.00	9.19	2.08	1.90
A3681	38.052542	-121.508767	Central Delta tidal zone	San Joaquin River	10/1/2021	8.35	1.17	21.00	541.59	7.81	7.42	83.37	2.78	1.02	32.70	3.32	35.83	21.01	504.25	0.27	1.31	2.27	0.86	0.00	4.46	23.79	51.02	19.37	0.02	9.52	2.54	2.25
A4785	38.052999	-121.456550	Central Delta tidal zone	Disappointment Slough	10/1/2021	3.94	0.36	21.51	378.41	7.59	6.80	77.01	1.66	1.78	43.61	4.48	47.94	21.55	355.13	0.19	2.44	2.22	1.08	0.00	5.73	42.61	38.72	18.84	0.00	4.30	3.14	2.25
A4956	38.053606	-121.534529	Central Delta tidal zone	Mandeville Reach	10/1/2021	6.75	0.61	20.69	593.98	7.90	7.87	87.84	4.00	1.00	29.05	3.18	31.23	20.70	548.38	0.29	1.73	2.50	0.87	0.00	5.08	30.08	44.75	17.15	0.00	7.37	2.34	2.07
A861	38.050978	-121.940242	Suisun Bay	Suisun Bay	10/1/2021	12.13	0.24	21.12	16873.21	8.06	8.93	106.41	3.90	3.69	27.79	8.21	28.79	21.16	15819.83	10.07	4.77	1.22	4.00	0.64	10.62	45.04	11.41	37.62	6.06	12.90	2.27	2.98
A3518	38.052041	-121.693001	Western Delta tidal zone	San Joaquin River	10/1/2021	7.31	0.73	21.25	3696.98	8.11	8.53	97.22	3.87	2.30	25.25	5.34	26.14	21.27	3415.66	1.94	2.21	2.42	2.38	0.19	7.20	30.71	34.15	32.62	2.43	7.95	2.13	2.55
A3679	38.053310	-121.512328	Central Delta tidal zone	San Joaquin River	10/1/2021	8.46	1.12	21.00	543.63	7.83	7.46	83.76	2.82	1.01	32.50	3.33	35.58	21.01	506.29	0.27	1.29	2.32	0.92	0.00	4.56	30.33	51.12	20.20	0.00	9.58	2.53	2.23
A4777	38.053491	-121.462113	Central Delta tidal zone	Disappointment Slough	10/1/2021	4.74	0.33	21.50	387.27	7.59	6.84	77.58	1.56	1.71	43.36	4.34	47.50	21.54	364.37	0.19	2.34	2.21	1.03	0.00	5.56	42.06	39.86	18.62	0.07	5.03	3.13	2.23
A829	38.048132	-121.882212	Western Delta tidal zone	Sacramento River	10/1/2021	12.61	0.28	20.78	15012.94	7.97	8.69	102.21	5.81	2.42	27.69	5.64	29.23	20.85	13974.65	8.86	2.66	1.22	2.95	0.83	7.65	34.50	18.69	34.88	11.92	12.88	2.26	2.84
A4917	38.053814	-121.637760	Central Delta tidal zone	False River	10/1/2021	6.76	1.11	20.13	1239.66	8.08	8.13	89.97	5.37	0.90	24.40	3.27	26.34	20.14	1110.46	0.61	1.44	2.61	0.95	0.00	4.98	28.88	29.98	19.01	0.00	9.16	2.08	1.91
A3675	38.054185	-121.518760	Central Delta tidal zone	San Joaquin River	10/1/2021	8.49	1.03	21.01	542.21	7.84	7.49	84.17	2.81	1.01	32.20	3.37	35.29	21.02	505.27	0.27	1.31	2.32	0.95	0.00	4.57	28.93	50.78	20.75	0.00	9.52	2.53	2.19
A3677	38.054072	-121.515773	Central Delta tidal zone	San Joaquin River	10/1/2021	8.45	1.10	21.00	541.50	7.84	7.48	84.00	2.84	1.00	32.27	3.33	35.38	21.02	504.65	0.27	1.29	2.32	0.91	0.00	4.53	28.81	51.30	20.10	0.02	9.57	2.52	2.21
A3673	38.053894	-121.522612	Central Delta tidal zone	San Joaquin River	10/1/2021	8.39	0.95	21.01	544.13	7.85	7.50	84.32	2.83	1.07	32.10	3.37	35.11	21.02	505.61	0.27	1.31	2.34	1.16	0.00	4.82	27.88	48.70	23.79	0.00	9.35	2.51	2.18
A3671	38.051694	-121.526450	Central Delta tidal zone	San Joaquin River	10/1/2021	7.77	0.79	20.93	554.52	7.87	7.58	85.00	3.09	1.09	31.44	3.23	34.49	20.97	511.20	0.27	1.39	2.38	1.05	0.00	4.85	24.24	49.68	21.52	0.00	8.57	2.47	2.15
A4915	38.054276	-121.641373	Central Delta tidal zone	False River	10/1/2021	6.97	1.04	20.15	1302.85	8.07	8.14	90.14	5.35	1.02	24.31	3.35	26.24	20.16	1165.23	0.64	1.48	2.63	0.99	0.00	5.09	29.16	38.83	19.50	0.00	9.12	2.07	1.92
A827	38.049519	-121.879057	Western Delta tidal zone	Sacramento River	10/1/2021	12.62	0.32	20.77	14741.26	7.95	8.63	101.34	4.90	2.28	27.72	5.36	29.18	20.83	13775.91	8.73	2.55	1.22	2.75	0.78	7.31	34.88	19.12	34.16	11.89	12.93	2.26	2.85
A4927	38.054858	-121.624736	Central Delta tidal zone	False River	10/1/2021	4.32	1.31	19.92	992.17	8.12	8.00	88.11	2.37	0.73	25.88	2.91	27.70	19.93	853.96	0.47	1.22	2.53	0.73	0.00	4.48	27.06	56.31	16.38	0.00	9.24	2.16	1.88
A987	38.052343	-122.119825	Suisun Bay	Suisun Bay	10/1/2021	12.88	2.87	21.40	27810.07	8.07	8.57	107.09	2.95	3.02	26.05	6.83	26.90	21.39	26518.52	17.59	4.32	1.21	3.29	0.25	9.02	47.77	13.64	36.39	2.81	15.75	2.17	3.26
A4363	38.055233	-121.459271	Central Delta tidal zone	Honker Cut	10/1/2021	4.15	0.50	21.49	366.74	7.59	6.82	77.22	1.64	1.76	42.27	4.45	46.35	21.53	341.63	0.18	2.55	2.33	1.08	0.00	5.95	42.87	39.15	18.23	0.02	4.66	3.06	2.14
A3669	38.052219	-121.530202	Central Delta tidal zone	San Joaquin River	10/1/2021	7.49	0.83	20.92	564.26	7.89	7.62	85.42	3.33	1.03	30.52	3.19	33.23	20.95	516.79	0.28	1.36	2.34	1.01	0.00	4.71	23.41	49.68	21.23	0.00	8.32	2.42	2.14
A4398	38.055418	-121.581818	Central Delta tidal zone	Old River	10/1/2021	7.05	1.94	20.15	800.73	8.04	8.12	89.71	4.94	0.86	24.33	3.38	26.19	20.16	714.25	0.39	1.62	2.61	0.96	0.00	5.20	24.69	50.52	18.36	0.00	9.00	2.07	1.87
A4910	38.055493	-121.650143	Central Delta tidal zone	False River	10/1/2021	6.56	0.90	20.14	1393.40	8.12	8.22	90.99	4.02	0.90	24.98	3.37	26.65	20.15	1269.16	0.70	1.50	2.64	1.08	0.00	5.20	28.84	32.73	20.71	0.01	9.04	2.11	1.96
A4913	38.055259	-121.644827	Central Delta tidal zone	False River	10/1/2021	6.87	0.97	20.15	1351.83	8.09	8.17	90.48	4.90	1.02	24.51	3.39	26.32	20.16	1220.36	0.68	1.51	2.63	1.03	0.00	5.17	29.32	41.04	19.99	0.01	9.08	2.08	1.94
A3516	38.054452	-121.690661	Western Delta tidal zone	San Joaquin River	10/1/2021	7.31	0.71	21.19	3589.99	8.10	8.50	96.73	4.21	2.00	25.20	4.85	26.16	21.21	3327.66	1.89	2.02	2.41	2.06	0.09	6.61	30.58	36.95	30.95	1.16	7.96	2.12	2.54
A825	38.050309	-121.875230	Western Delta tidal zone	Sacramento River	10/1/2021	12.54	0.47	20.83	14244.94	7.92	8.53	100.05	4.31	1.85	27.63	4.48	28.99	20.88	13406.39	8.47	2.10	1.26	2.16	0.86	6.36	32.74	20.42	33.07	14.04	13.18	2.26	2.86
A4906	38.056476	-121.655833	Central Delta tidal zone	False River	10/1/2021	6.22	0.76	20.09	1433.51	8.17	8.31	91.91	2.84	0.86	25.42	3.39	27.13	20.11	1285.35	0.72	1.47	2.64	1.12	0.00	5.23	28.07	51.12	21.39	0.00	8.97	2.13	2.00
A4900	38.056458	-121.666885	Central Delta tidal zone	False River	10/1/2021	6.73	0.51	19.97	1634.11	8.16	8.42	92.96	2.57	1.00	25.12	3.50	26.82	20.00	1476.70	0.83	1.90	2.80	0.98	0.00	5.69	33.35	49.04	17.31	0.00	8.91	2.09	2.18
A4902	38.056514	-121.663273	Central Delta tidal zone	False River	10/1/2021	6.50	0.58	19.99	1574.03	8.17	8.47	93.56	2.43	0.99	25.19	3.58	26.92	20.02	1400.53	0.78	1.79	2.78	1.10	0.00	5.69	31.51	48.58	19.42	0.00	8.93	2.11	2.11
A4904	38.056784	-121.659724	Central Delta tidal zone	False River	10/1/2021	6.28	0.67	20.04	1499.14	8.17	8.41	92.99	2.52	0.90	25.34	3.53	27.10	20.07	1325.74	0.74	1.59	2.71	1.15	0.00	5.45	29.03	49.07	21.10	0.00	8.95	2.13	2.05
A863	38.053758	-121.942602	Suisun Bay	Suisun Bay	10/1/2021	12.72	0.24	21.06	17177.30	8.04	8.83	105.16	4.06	3.49	27.72	8.01	28.74	21.13	15896.91	10.13	4.54	1.24	3.77	0.63	10.16	44.57	12.80	36.52	6.26	13.13	2.26	2.98
A4898	38.057335	-121.670252	Central Delta tidal zone	False River	10/1/2021	7.14	0.48	20.08	1772.47	8.13	8.30	91.86	3.83	0.93	24.90	3.41	26.79	20.10	1614.44	0.91	1.80	2.74	0.95	0.00	5.49	32.57	49.72	17.48	0.00	8.87	2.07	2.25
A989	38.054783	-122.117714	Suisun Bay	Suisun Bay	10/1/2021	12.58	2.61	21.70	27301.35	8.10	8.79	110.23	3.08	3.50	26.08	7.63	26.91	21.69	26082.12	17.16	4.92	1.12	3.81	0.37	10.21	48.17	11.43	37.14	3.68	15.18	2.17	3.26
A4929	38.057572	-121.623493	Central Delta tidal zone	False River	10/1/2021	3.76	1.34	19.90	892.82	8.10	7.94	87.32	1.70	0.69	26.23	2.90	28.01	19.92	768.07	0.42	1.24	2.52	0.72	0.00	4.47	27.03	56.29	16.19	0.00	9.24	2.18	1.87
A823	38.052202	-121.872481	Western Delta tidal zone	Sacramento River	10/1/2021	12.49	0.58	20.89	13945.25	7.92	8.48	99.48	4.38	1.61	27.54	3.99	28.87	20.94	13103.15	8.25	1.71	1.27	1.87	0.92	5.75	29.32	22.27	32.47	16.32	13.36	2.25	2.87
A4361	38.058146	-121.459190	Central Delta tidal zone	Honker Cut	10/1/2021	3.45	0.95	21.50	322.81	7.59	6.90	78.16	1.75	1.74	39.08	4.44	42.78	21.54	299.99	0.15	2.85	2.54	1.15	0.00	6.53	43.55	38.96	17.63	0.00	4.40	2.89	2.01
A3514	38.056420	-121.687851	Western Delta tidal zone	San Joaquin River	10/1/2021	7.39	0.72	21.14	3476.35	8.08	8.48	96.43	4.18	1.86	25.16	4.77	26.15	21.17	3219.16	1.83	1.99	2.46	2.04	0.04	6.57	30.35	37.63	30.86	0.57	8.14	2.12	2.50
A4396	38.058325	-121.582219	Central Delta tidal zone	Old River	10/1/2021	6.89	1.97	20.11	827.81	8.09	8.15	90.01	4.83	0.84	24.31	3.36	26.16	20.12	744.08	0.40	1.56	2.61	0.97	0.00	5.16	23.55	52.07	18.88	0.00	9.01	2.09	1.86
A4896	38.058624	-121.673573	Central Delta tidal zone	False River	10/1/2021	7.56	0.43	20.21	1844.22	8.08	8.18	90.88	5.61	0.85	24.53	3.27	26.83	20.22	1692.21	0.95	1.62	2.65	0.93	0.00	5.21	30.89	50.60	18.37	0.00	8.85	2.05	2.30
A821	38.053251	-121.869016	Western Delta tidal zone	Sacramento River	10/1/2021	12.61	0.72	20.95	13568.62	7.91	8.45	99.13	4.46	1.50	27.44	3.81	28.76	20.99	12766.02	8.01	1.50	1.31	1.75	0.83	5.38	27.29	25.19	31.70	16.05	13.48	2.25	2.88
A991	38.057157	-122.115452	Suisun Bay	Suisun Bay	10/1/2021	12.19	2.33	22.02	26714.96	8.13	8.99	113.18	3.28	4.03	26.10	8.52	26.88	22.03	25564.13	16.65	5.54	1.05	4.38	0.55	11.51	48.15	9.47	37.90	4.82	14.43	2.17	3.26
A4894	38.058636	-121.677506	Central Delta tidal zone	False River	10/1/2021	7.97	0.51	20.56	2273.71	8.03	8.15	91.23	7.52	1.04	24.19	3.46	26.72	20.59	2098.20	1.18	1.52	2.50	1.18	0.00	5.22	28.87	48.22	22.66	0.08	8.74	2.05	2.37
A3512	38.058134	-121.684871	Western Delta tidal zone	San Joaquin River	10/1/2021	7.58	0.69	21.11	3323.08	8.07	8.44	95.89	4.56	1.83	24.98	4.81	26.13	21.14	3071.92	1.74	1.99	2.49	2.07	0.05	6.63	29.93	37.85	31.08	0.73	8.29	2.11	2.48
A4931	38.060191	-121.621972	Central Delta tidal zone	False River	10/1/2021	3.47	1.37	19.95	794.30	8.05	7.84	86.29	1.38	0.72	26.44	2.88	28.16	19.98	699.77	0.38	1.22	2.49	0.70	0.00	4.40	26.64	56.65	15.89	0.00	9.23	2.19	1.86
A4941	38.060350	-121.606152	Central Delta tidal zone	False River	10/1/2021	4.49	1.61	20.07	731.88	8.22	8.03	88.56	2.43	0.78	26.19	2.83	27.91	20.07	667.08	0.36	1.01	2.52	0.83	0.00	4.36	23.18	57.55	19.09	0.00	9.15	2.18	1.83
A4359	38.061041	-121.459156	Central Delta tidal zone	Honker Cut	10/1/2021	3.03	1.09	21.54	305.30	7.60	7.00	79.40	1.74	1.75	37.87	4.40	41.37	21.58	284.96	0.14	2.90	2.61	1.23	0.00	6.74	43.07	38.74	18.25	0.00	4.12	2.82	1.96
A3649	38.059775	-121.557267	Central Delta tidal zone	San Joaquin River	10/1/2021	7.25	1.62	20.82	603.29	7.95	7.81	87.43	5.49	0.87	25.95	3.16	28.58	20.83	559.71	0.30	1.38	2.37	0.90	0.00	4.66	29.67	50.84	19.33	0.00	8.98	2.16	2.04
A819	38.053819	-121.865113	Western Delta tidal zone	Sacramento River	10/1/2021	12.69	0.84	21.19	13053.61	7.92	8.49	99.84	4.43	1.49	27.19	3.82	28.45	21.21	12370.81	7.70	1.39	1.28	1.63	0.80	5.10	26.79	25.86	31.37	16.02	13.53	2.23	2.88
A4943	38.060752	-121.602400	Central Delta tidal zone	False River	10/1/2021	4.67	1.64	20.06	733.29	8.25	8.09	89.22	2.67	0.82	26.13	2.89	27.89	20.06	666.92	0.36	1.03	2.53	0.86	0.00	4.42	23.22	56.28	19.44	0.00	9.13	2.17	1.83
