CL ID	"Latitude (Decimal Degrees, NAD83)"	"Longitude (Decimal Degrees, NAD83)"	Regions	Location	"Time Period (Month, Year)"	NO3 (uM) (SUNA) SA	NH4 (uM) (Tline) SA	Temp (deg. C) (EXO) SA	Sp Cond (uS/cm) (EXO) SA	pH (EXO) SA	DO (mg/L) (EXO) SA	DO (%sat) (EXO) SA	Turb (FNU) (EXO) SA	fCHL (ug/L) (EXO) SA	fDOM (QSU) (EXO) SA	fCHL (ug/L) (WS) SA	fDOM (QSU) (WS) SA	Temp (deg. C) (TSG) SA	Cond (uS/cm) (TSG) SA	Salinity (PSU) (TSG) SA	Green Algae (ug/L) (FP) SA	Bluegreen (ug/L) (FP) SA	Diatoms (ug/L) (FP) SA	Cryptophyta (ug/L) (FP) SA	Total Conc (ug/L) (FP) SA	Green Algae (%) (FP) SA	Bluegreen (%) (FP) SA	Diatoms (%) (FP) SA	Cryptophyta (%) (FP) SA	estDIN (uM) SA	estDOC (mg-C/L) SA	Orthophosphate (uM) SA
A901	38.065599	-122.009376	Suisun Bay	Suisun Bay	6/1/2020	30.16	4.07	20.66	8817.45	7.86	8.43	96.77	20.18	1.56	27.27	3.45	31.97	20.72	8221.24	5.02	0.78	1.81	1.83	0.00	4.43	17.51	41.10	41.18	0.00	34.24	2.58	3.12
A3637	38.073087	-121.567128	Central Delta tidal zone	Old River	6/1/2020	20.33	2.13	22.79	215.61	7.96	8.29	96.28	5.99	1.17	29.01	3.34	30.76	22.40	201.62	0.10	0.82	2.40	1.10	0.08	4.40	18.83	54.51	25.06	1.92	22.47	2.71	2.27
A796	38.070144	-121.840356	Western Delta tidal zone	Sacramento River	6/1/2020	27.63	3.80	21.35	902.09	8.01	8.36	94.60	14.22	1.21	22.86	3.10	25.36	21.44	690.48	0.36	0.98	1.81	1.31	0.00	4.11	23.87	44.16	31.84	0.00	30.76	2.28	2.96
A754	38.074026	-121.769971	Western Delta tidal zone	Sacramento River	6/1/2020	26.86	7.79	21.67	910.19	7.88	8.29	94.41	14.19	1.29	22.78	3.35	25.93	21.76	853.13	0.45	0.81	1.53	1.61	0.00	3.97	20.43	38.53	40.53	0.00	34.66	2.27	2.65
A4212	38.076550	-121.502054	Central Delta tidal zone	Little Potato Slough	6/1/2020	27.11	2.97	22.69	175.97	7.75	8.02	92.93	5.91	1.41	30.01	3.66	31.64	22.77	168.21	0.09	2.27	1.85	0.93	0.00	5.04	45.03	36.90	18.29	0.00	30.08	2.78	2.30
A898	38.065472	-122.003965	Suisun Bay	Suisun Bay	6/1/2020	30.10	4.01	20.68	8520.98	7.87	8.45	96.88	22.82	1.66	27.00	3.57	31.85	20.79	7843.08	4.76	0.90	1.84	2.01	0.00	4.74	18.98	38.75	42.42	0.00	34.08	2.56	3.12
A1192	38.070819	-121.947184	Suisun Bay	Honker Bay	6/1/2020	29.54	3.29	21.17	6180.37	7.97	9.13	104.87	26.83	1.64	25.94	3.51	31.46	21.28	5695.34	3.35	1.03	1.91	1.84	0.00	4.78	21.39	40.11	38.42	0.00	32.90	2.49	3.03
A1194	38.070868	-121.943484	Suisun Bay	Honker Bay	6/1/2020	29.26	3.25	21.39	6079.87	7.95	8.97	103.42	29.43	1.82	25.94	3.79	31.67	21.54	5717.58	3.34	1.10	2.00	2.02	0.00	5.12	21.44	39.26	39.35	0.00	32.71	2.49	3.02
A1006	38.072711	-122.095207	Suisun Bay	Suisun Bay	6/1/2020	31.55	4.07	19.92	13673.91	7.91	8.43	97.05	65.47	2.51	24.67	4.53	32.93	20.02	12269.72	7.85	1.77	3.34	2.23	0.00	7.32	24.05	45.68	30.47	0.00	35.63	2.40	3.31
A3635	38.076122	-121.568789	Central Delta tidal zone	San Joaquin River	6/1/2020	20.48	2.46	22.77	214.14	7.96	8.30	96.39	5.89	1.16	28.76	3.32	30.46	22.33	199.85	0.10	0.83	2.37	1.08	0.05	4.33	19.07	54.72	24.43	1.16	22.94	2.69	2.27
A3497	38.077325	-121.680408	Central Delta tidal zone	San Joaquin River	6/1/2020	23.57	1.86	21.49	305.04	8.00	8.40	95.24	5.05	1.08	24.02	3.14	26.69	21.61	280.37	0.14	0.61	1.91	1.18	0.01	3.72	16.51	51.23	31.72	0.22	25.45	2.36	2.76
A752	38.075317	-121.766652	Western Delta tidal zone	Sacramento River	6/1/2020	26.86	7.93	21.69	903.01	7.88	8.29	94.50	15.21	1.38	22.65	3.49	25.90	21.77	843.61	0.45	0.85	1.55	1.70	0.00	4.13	20.60	37.77	41.07	0.00	34.78	2.26	2.64
A1196	38.071474	-121.939826	Suisun Bay	Honker Bay	6/1/2020	29.10	3.30	21.44	5894.40	7.94	8.86	102.16	30.07	1.84	25.91	3.83	31.58	21.62	5580.89	3.25	1.09	2.02	2.03	0.00	5.14	20.97	39.73	39.26	0.00	32.60	2.49	3.02
A4210	38.078970	-121.500244	Central Delta tidal zone	Little Potato Slough	6/1/2020	27.11	3.03	22.65	175.14	7.74	7.99	92.54	6.05	1.37	29.90	3.61	31.59	22.74	167.60	0.09	2.20	1.82	0.94	0.00	4.96	44.32	37.10	18.86	0.00	30.14	2.77	2.28
A3633	38.077527	-121.572690	Central Delta tidal zone	San Joaquin River	6/1/2020	20.16	2.05	22.74	214.59	7.97	8.32	96.55	6.04	1.15	28.41	3.30	30.25	22.46	202.63	0.10	0.81	2.35	1.15	0.06	4.38	18.54	53.61	26.18	1.38	22.20	2.67	2.28
A1008	38.074686	-122.092270	Suisun Bay	Suisun Bay	6/1/2020	31.43	3.95	19.93	13522.24	7.91	8.44	97.05	68.23	2.55	24.52	4.60	33.01	20.03	12088.64	7.72	1.81	3.38	2.30	0.00	7.48	24.09	45.52	30.61	0.00	35.38	2.39	3.31
A750	38.076661	-121.763431	Western Delta tidal zone	Sacramento River	6/1/2020	26.70	8.28	21.73	862.85	7.87	8.30	94.62	17.36	1.58	22.37	3.81	25.76	21.81	810.21	0.43	0.92	1.64	1.97	0.00	4.54	20.22	36.13	43.37	0.00	34.98	2.24	2.62
A1184	38.073076	-121.962275	Suisun Bay	Honker Bay	6/1/2020	29.82	3.15	21.68	7291.50	7.94	8.79	102.20	23.55	1.26	26.44	2.90	30.74	21.77	7006.79	4.13	0.74	1.76	1.55	0.00	4.06	18.30	43.28	38.51	0.00	32.97	2.53	3.10
A3495	38.080105	-121.681103	Central Delta tidal zone	San Joaquin River	6/1/2020	23.05	1.45	21.47	306.23	8.01	8.42	95.39	5.03	1.11	24.28	3.17	27.07	21.58	288.42	0.14	0.58	1.92	1.21	0.02	3.75	15.37	51.16	32.16	0.56	24.51	2.38	2.72
A3631	38.080465	-121.574039	Central Delta tidal zone	Little Potato Slough	6/1/2020	20.53	2.18	22.71	214.47	7.96	8.32	96.47	5.87	1.18	28.48	3.37	30.16	22.29	201.27	0.10	0.82	2.40	1.10	0.08	4.40	18.55	54.52	24.60	1.74	22.71	2.67	2.28
A4208	38.081276	-121.501848	Central Delta tidal zone	Little Potato Slough	6/1/2020	27.14	3.06	22.63	174.76	7.74	7.97	92.31	6.08	1.36	29.88	3.61	31.58	22.73	167.34	0.09	2.15	1.79	0.96	0.00	4.91	43.77	36.91	19.59	0.00	30.20	2.77	2.27
A1160	38.080151	-121.981070	Suisun Bay	Suisun Bay	6/1/2020	30.47	2.68	21.09	7119.86	7.93	8.48	97.36	59.60	2.05	24.12	3.75	31.32	21.19	6468.01	3.84	1.18	2.94	1.81	0.00	5.93	19.94	49.36	30.68	0.00	32.49	2.36	3.10
A748	38.077966	-121.760124	Western Delta tidal zone	Sacramento River	6/1/2020	26.09	8.61	21.80	726.29	7.88	8.23	93.96	15.22	1.50	22.18	3.66	25.23	21.88	689.05	0.36	1.00	1.58	1.90	0.00	4.48	22.27	35.37	42.42	0.00	34.70	2.23	2.61
A1010	38.076624	-122.089267	Suisun Bay	Suisun Bay	6/1/2020	31.39	3.45	20.09	13156.42	7.91	8.48	97.64	58.63	2.97	24.65	5.45	32.65	20.24	11717.75	7.43	2.33	2.98	2.99	0.00	8.28	27.51	37.22	35.44	0.00	34.84	2.40	3.31
A746	38.079584	-121.757026	Western Delta tidal zone	Sacramento River	6/1/2020	25.91	8.71	21.82	679.11	7.88	8.23	93.93	14.19	1.44	22.13	3.57	25.08	21.90	646.98	0.34	1.02	1.55	1.83	0.00	4.40	23.09	35.34	41.46	0.00	34.62	2.22	2.62
A3629	38.083251	-121.573937	Central Delta tidal zone	San Joaquin River	6/1/2020	20.50	2.38	22.69	213.62	7.96	8.31	96.30	5.90	1.18	28.36	3.37	30.04	22.27	200.47	0.10	0.82	2.40	1.11	0.07	4.40	18.76	54.29	24.37	1.52	22.88	2.66	2.29
A1012	38.078565	-122.086253	Suisun Bay	Suisun Bay	6/1/2020	31.43	2.96	20.27	12835.77	7.93	8.51	98.28	48.94	3.42	25.26	6.32	32.64	20.43	11309.13	7.12	2.84	2.71	3.60	0.00	9.13	30.65	30.46	39.03	0.00	34.39	2.45	3.32
A4206	38.083951	-121.502917	Central Delta tidal zone	Little Potato Slough	6/1/2020	27.30	3.10	22.62	174.16	7.73	7.96	92.14	5.95	1.37	29.85	3.60	31.50	22.73	166.81	0.09	2.10	1.76	0.99	0.00	4.87	43.19	30.37	20.35	0.00	30.40	2.77	2.27
A744	38.080898	-121.753821	Western Delta tidal zone	Sacramento River	6/1/2020	25.59	8.85	21.84	589.15	7.89	8.30	94.75	12.73	1.34	21.91	3.45	24.81	21.92	563.50	0.29	0.99	1.52	1.72	0.00	4.25	23.29	35.81	40.48	0.00	34.44	2.21	2.63
A1188	38.073248	-121.954625	Suisun Bay	Honker Bay	6/1/2020	29.95	3.56	21.35	6944.34	7.99	9.18	106.02	18.74	1.18	26.35	2.88	30.57	21.44	6453.91	3.81	0.82	1.57	1.53	0.00	3.93	20.96	40.11	38.93	0.00	33.51	2.52	3.06
A3926	38.083319	-121.683845	Western Delta tidal zone	Threemile Slough	6/1/2020	23.02	1.25	21.46	306.92	8.01	8.42	95.32	5.27	1.13	24.41	3.20	27.25	21.57	287.64	0.15	0.61	1.93	1.19	0.02	3.77	16.31	51.25	31.55	0.50	24.28	2.38	2.74
A1157	38.083332	-121.984785	Suisun Bay	Suisun Bay	6/1/2020	30.41	2.90	21.06	7487.19	7.93	8.40	96.56	59.34	2.02	24.38	3.73	31.52	21.17	6692.08	3.98	1.19	3.04	1.78	0.00	6.02	19.78	50.51	29.59	0.00	33.23	2.38	3.10
A742	38.082427	-121.750674	Western Delta tidal zone	Sacramento River	6/1/2020	25.81	8.88	21.82	588.72	7.88	8.39	95.79	12.30	1.29	21.89	3.38	24.97	21.90	561.73	0.29	0.90	1.53	1.69	0.00	4.13	21.54	37.06	40.79	0.03	34.69	2.21	2.64
A1014	38.080343	-122.082763	Suisun Bay	Suisun Bay	6/1/2020	31.73	2.37	20.52	12073.46	7.95	8.53	98.66	43.26	3.85	26.17	7.07	33.09	20.65	10644.37	6.64	3.10	2.67	3.89	0.00	9.63	32.02	28.09	40.30	0.00	34.11	2.51	3.32
A3491	38.085171	-121.679383	Central Delta tidal zone	San Joaquin River	6/1/2020	22.30	1.38	21.70	282.23	8.00	8.39	95.50	5.44	1.17	25.04	3.21	27.67	21.71	266.85	0.13	0.75	2.07	1.19	0.01	4.04	18.08	51.27	29.87	0.33	23.68	2.43	2.57
A1154	38.084737	-121.989595	Suisun Bay	Suisun Bay	6/1/2020	30.29	4.13	21.04	7947.59	7.92	8.39	96.68	56.52	1.97	24.61	3.71	31.60	21.15	7078.00	4.23	1.15	2.93	1.77	0.00	5.87	19.59	49.90	30.09	0.00	34.42	2.41	3.10
A3627	38.086095	-121.573998	Central Delta tidal zone	San Joaquin River	6/1/2020	20.18	2.90	22.66	211.88	7.95	8.29	96.11	6.00	1.15	28.14	3.33	29.86	22.25	198.69	0.10	0.81	2.36	1.09	0.03	4.30	19.03	54.48	23.56	0.59	23.08	2.65	2.30
A3928	38.086342	-121.684897	Western Delta tidal zone	Threemile Slough	6/1/2020	22.34	1.31	21.78	280.84	7.99	8.38	95.44	6.09	1.19	25.31	3.28	27.90	21.71	264.86	0.14	0.84	2.12	1.12	0.00	4.07	20.22	51.96	27.85	0.00	23.65	2.45	2.71
A1149	38.085520	-121.998937	Suisun Bay	Suisun Cutoff	6/1/2020	30.54	5.19	20.96	8361.16	7.92	8.40	96.72	52.60	1.94	24.93	3.69	31.83	21.07	7620.34	4.59	1.16	2.81	1.82	0.00	5.79	20.15	48.45	31.59	0.00	35.73	2.42	3.10
A4204	38.086713	-121.502804	Central Delta tidal zone	Little Potato Slough	6/1/2020	27.26	3.13	22.62	174.04	7.73	7.94	91.88	5.95	1.36	29.85	3.57	31.47	22.73	166.70	0.09	2.09	1.76	0.98	0.00	4.84	43.15	29.21	20.23	0.00	30.39	2.77	2.26
A1016	38.081580	-122.078658	Suisun Bay	Suisun Bay	6/1/2020	31.66	2.27	20.59	11627.34	7.95	8.50	98.29	45.03	3.71	26.25	6.85	33.30	20.71	10381.64	6.45	2.92	2.77	3.64	0.00	9.29	30.89	30.43	39.05	0.00	33.93	2.52	3.31
A740	38.084370	-121.747922	Western Delta tidal zone	Sacramento River	6/1/2020	26.48	8.89	21.79	637.38	7.87	8.47	96.63	11.94	1.24	22.08	3.32	25.44	21.87	600.85	0.31	0.76	1.55	1.61	0.00	3.96	19.06	39.23	40.60	0.10	35.38	2.22	2.66
A1147	38.087055	-122.002174	Suisun Bay	Suisun Cutoff	6/1/2020	30.54	5.22	20.95	8501.82	7.92	8.40	96.80	49.68	1.88	25.14	3.64	31.74	21.06	7662.44	4.62	1.10	2.74	1.79	0.00	5.62	19.85	48.74	31.38	0.00	35.75	2.44	3.10
A738	38.085898	-121.744755	Western Delta tidal zone	Sacramento River	6/1/2020	26.14	8.96	21.80	595.06	7.87	8.38	95.66	11.85	1.26	21.95	3.36	25.13	21.88	561.63	0.29	0.83	1.54	1.59	0.00	4.00	20.59	38.50	39.74	0.10	35.11	2.21	2.67
A3930	38.089190	-121.685675	Western Delta tidal zone	Threemile Slough	6/1/2020	21.87	1.41	21.96	265.88	7.98	8.36	95.63	6.39	1.21	25.77	3.31	28.17	21.81	253.53	0.13	0.94	2.20	1.09	0.00	4.23	21.89	52.17	26.04	0.00	23.28	2.48	2.65
A3489	38.088275	-121.679829	Central Delta tidal zone	San Joaquin River	6/1/2020	21.19	1.60	22.15	243.85	7.98	8.34	95.76	6.39	1.28	26.38	3.36	28.63	21.97	227.32	0.11	1.11	2.36	1.13	0.00	4.61	23.65	51.25	25.09	0.02	22.79	2.52	2.43
A3625	38.088965	-121.573699	Central Delta tidal zone	San Joaquin River	6/1/2020	19.89	3.39	22.65	210.32	7.95	8.30	96.19	6.04	1.14	27.88	3.31	29.64	22.25	197.22	0.10	0.83	2.31	1.06	0.02	4.23	19.80	54.12	22.66	0.36	23.27	2.63	2.31
A3463	38.087743	-121.638417	Central Delta tidal zone	San Joaquin River	6/1/2020	19.68	2.27	22.57	210.51	7.97	8.31	96.19	5.77	1.32	27.98	3.40	29.76	22.20	194.45	0.10	1.44	2.41	1.07	0.00	4.92	29.20	49.05	21.81	0.00	21.95	2.64	2.33
A1145	38.088489	-122.005416	Suisun Bay	Suisun Cutoff	6/1/2020	30.50	5.12	20.91	8719.52	7.91	8.42	97.00	47.74	1.85	25.19	3.64	31.58	21.02	7887.54	4.76	1.08	2.63	1.78	0.00	5.49	18.98	47.80	26.01	0.00	35.62	2.44	3.10
A3465	38.087775	-121.642141	Central Delta tidal zone	San Joaquin River	6/1/2020	19.84	2.49	22.58	208.95	7.97	8.32	96.33	5.81	1.32	27.72	3.41	29.47	22.20	191.90	0.10	1.43	2.40	1.05	0.00	4.87	29.30	49.35	21.49	0.00	22.33	2.62	2.32
A736	38.087311	-121.741526	Western Delta tidal zone	Sacramento River	6/1/2020	24.99	9.18	21.83	478.99	7.88	8.16	93.17	11.96	1.33	21.62	3.46	24.33	21.92	456.41	0.24	1.00	1.50	1.65	0.00	4.16	23.99	36.18	39.63	0.05	34.18	2.19	2.69
A1019	38.083979	-122.073597	Suisun Bay	Suisun Bay	6/1/2020	31.68	2.11	20.74	11160.94	7.94	8.47	98.14	48.20	3.61	26.40	6.60	33.93	20.84	10157.39	6.28	2.88	2.96	3.38	0.00	9.21	31.06	32.40	36.67	0.00	33.78	2.53	3.28
A3467	38.088724	-121.645425	Central Delta tidal zone	San Joaquin River	6/1/2020	20.09	2.62	22.56	207.95	7.96	8.33	96.31	6.28	1.31	27.43	3.44	29.31	22.21	191.66	0.10	1.38	2.41	1.01	0.00	4.78	28.73	50.33	21.06	0.00	22.71	2.60	2.31
A4202	38.089990	-121.501740	Central Delta tidal zone	Little Potato Slough	6/1/2020	26.87	3.21	22.62	173.75	7.71	7.89	91.30	6.08	1.35	29.85	3.52	31.59	22.73	166.42	0.09	2.13	1.83	0.94	0.00	4.90	43.59	32.72	19.18	0.00	30.08	2.77	2.20
A1143	38.089739	-122.008718	Suisun Bay	Suisun Cutoff	6/1/2020	30.68	4.99	20.89	8878.51	7.91	8.42	97.08	50.57	1.88	24.97	3.68	31.57	21.00	8076.08	4.89	1.13	2.66	1.82	0.00	5.60	14.82	47.50	23.93	0.00	35.67	2.42	3.11
A4200	38.091002	-121.498321	Central Delta tidal zone	Little Potato Slough	6/1/2020	26.80	3.25	22.62	173.84	7.70	7.83	90.62	6.21	1.32	29.89	3.50	31.64	22.72	166.48	0.09	2.09	1.84	0.92	0.00	4.86	43.08	34.62	18.93	0.00	30.05	2.77	2.17
A3932	38.092107	-121.685745	Western Delta tidal zone	Threemile Slough	6/1/2020	21.38	1.54	22.18	249.00	7.97	8.35	95.92	6.65	1.22	26.15	3.32	28.36	21.92	242.21	0.12	1.02	2.27	1.05	0.00	4.34	23.30	52.48	24.33	0.00	22.92	2.51	2.50
A4267	38.092215	-121.491474	Central Delta tidal zone	White Slough	6/1/2020	26.57	3.33	22.62	177.72	7.68	7.64	88.50	6.67	1.32	30.50	3.60	32.23	22.72	170.37	0.09	2.09	2.00	0.94	0.00	5.04	41.77	39.28	18.62	0.00	29.92	2.82	2.00
A3623	38.091670	-121.575185	Central Delta tidal zone	San Joaquin River	6/1/2020	19.76	2.83	22.66	212.74	7.97	8.33	96.52	6.14	1.14	28.06	3.30	29.96	22.26	199.47	0.10	0.82	2.33	1.03	0.01	4.20	19.48	54.72	23.76	0.33	22.59	2.64	2.32
A734	38.089410	-121.738916	Western Delta tidal zone	Sacramento River	6/1/2020	24.22	9.42	21.85	387.16	7.88	8.07	92.11	11.79	1.33	21.29	3.46	23.71	21.94	373.04	0.19	1.09	1.47	1.61	0.00	4.17	26.18	35.13	38.63	0.00	33.64	2.17	2.70
A4198	38.092182	-121.495104	Central Delta tidal zone	Little Potato Slough	6/1/2020	26.51	3.34	22.60	174.50	7.68	7.74	89.54	6.51	1.31	30.04	3.54	31.90	22.70	167.11	0.09	2.10	1.95	0.90	0.00	4.96	42.42	38.98	18.11	0.00	29.85	2.78	2.05
A3487	38.090908	-121.678012	Central Delta tidal zone	San Joaquin River	6/1/2020	20.58	1.75	22.37	225.36	7.97	8.32	95.95	6.69	1.33	27.04	3.43	29.11	22.12	207.76	0.10	1.27	2.49	1.12	0.00	4.88	25.79	51.09	23.06	0.04	22.33	2.57	2.30
A3460	38.088975	-121.633140	Central Delta tidal zone	San Joaquin River	6/1/2020	19.30	1.43	22.50	215.27	7.98	8.28	95.69	6.33	1.36	28.73	3.43	30.89	22.18	205.02	0.10	1.41	2.49	1.09	0.00	4.98	28.22	50.12	21.88	0.00	20.73	2.69	2.35
A3469	38.090099	-121.648685	Central Delta tidal zone	San Joaquin River	6/1/2020	20.33	2.45	22.54	208.12	7.95	8.30	95.92	6.89	1.32	27.52	3.45	29.55	22.23	193.86	0.10	1.30	2.43	0.99	0.00	4.72	27.44	51.54	21.04	0.00	22.78	2.60	2.28
A1141	38.090964	-122.012022	Suisun Bay	Suisun Cutoff	6/1/2020	30.68	4.93	20.86	8945.13	7.91	8.43	97.11	52.06	1.92	24.88	3.70	31.63	20.98	8138.65	4.93	1.14	2.72	1.83	0.00	5.68	16.06	47.87	23.78	0.00	35.62	2.42	3.11
A1021	38.085834	-122.070687	Suisun Bay	Suisun Bay	6/1/2020	31.75	2.25	20.81	11055.19	7.93	8.45	97.93	50.58	3.40	26.66	6.23	34.48	20.92	10122.57	6.25	2.67	3.07	3.09	0.00	8.82	30.04	35.14	34.89	0.00	34.00	2.55	3.27
A4265	38.094010	-121.491990	Central Delta tidal zone	White Slough	6/1/2020	26.36	3.31	22.64	176.61	7.68	7.68	88.99	6.70	1.39	30.47	3.72	32.23	22.75	169.31	0.08	2.21	2.11	0.97	0.00	5.29	41.99	39.47	18.39	0.00	29.72	2.82	1.97
A732	38.090968	-121.735857	Western Delta tidal zone	Sacramento River	6/1/2020	22.76	9.87	21.87	289.41	7.88	8.05	91.96	11.30	1.26	20.75	3.35	23.00	21.96	278.37	0.14	1.19	1.38	1.46	0.00	4.04	29.76	34.27	36.07	0.00	32.63	2.13	2.71
A3485	38.092724	-121.675094	Central Delta tidal zone	San Joaquin River	6/1/2020	20.35	1.82	22.46	218.72	7.97	8.32	96.07	6.67	1.35	27.29	3.45	29.27	22.18	200.85	0.10	1.31	2.54	1.11	0.00	4.97	26.32	51.15	22.44	0.03	22.18	2.59	2.20
A3471	38.092399	-121.650948	Central Delta tidal zone	San Joaquin River	6/1/2020	20.37	2.30	22.54	208.46	7.95	8.28	95.73	7.07	1.31	27.61	3.43	29.66	22.24	194.77	0.10	1.25	2.45	1.00	0.00	4.70	26.59	52.07	21.27	0.00	22.67	2.61	2.26
A1023	38.087952	-122.068354	Suisun Bay	Suisun Bay	6/1/2020	31.56	2.51	20.89	10973.43	7.92	8.39	97.44	54.59	3.12	27.04	5.73	35.37	21.00	10084.27	6.21	2.39	3.24	2.72	0.00	8.35	28.47	39.19	32.36	0.00	34.06	2.57	3.26
A3934	38.094999	-121.685850	Western Delta tidal zone	Threemile Slough	6/1/2020	21.48	1.56	22.20	246.31	7.97	8.35	95.96	6.66	1.20	26.04	3.32	28.27	21.93	240.73	0.12	1.01	2.26	1.05	0.00	4.32	23.27	52.41	24.43	0.00	23.03	2.50	2.43
A3458	38.091132	-121.630393	Central Delta tidal zone	San Joaquin River	6/1/2020	19.36	1.22	22.50	215.44	7.98	8.28	95.64	6.62	1.38	28.84	3.46	31.11	22.18	206.51	0.11	1.41	2.54	1.06	0.00	5.00	28.19	50.76	21.27	0.00	20.58	2.69	2.35
A4196	38.095299	-121.495019	Mokelumne tidal transition zone	Little Potato Slough	6/1/2020	26.23	3.30	22.62	174.10	7.67	7.81	90.40	6.57	1.40	30.08	3.71	32.06	22.73	166.77	0.09	2.24	2.07	0.95	0.00	5.27	42.61	39.41	18.06	0.00	29.61	2.78	2.02
A730	38.092843	-121.732989	Western Delta tidal zone	Sacramento River	6/1/2020	22.33	10.15	21.88	250.95	7.88	8.13	92.78	11.02	1.24	20.47	3.34	22.72	21.97	239.97	0.12	1.25	1.36	1.41	0.00	4.02	31.17	33.84	34.96	0.04	32.48	2.11	2.71
A3483	38.094175	-121.671838	Central Delta tidal zone	San Joaquin River	6/1/2020	20.23	1.90	22.50	215.89	7.96	8.32	96.15	6.48	1.34	27.46	3.45	29.39	22.23	198.59	0.10	1.34	2.55	1.10	0.00	4.99	26.79	51.00	22.08	0.01	22.13	2.60	2.14
A3456	38.093264	-121.628258	Central Delta tidal zone	San Joaquin River	6/1/2020	19.49	1.13	22.50	215.57	7.98	8.28	95.65	6.76	1.38	28.89	3.49	31.24	22.18	207.32	0.11	1.43	2.57	1.04	0.00	5.02	28.40	51.15	20.65	0.00	20.62	2.70	2.36
A3418	38.096456	-121.567293	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	16.90	17.71	22.36	159.86	7.74	8.36	96.22	5.14	1.27	19.82	3.20	21.30	22.39	152.47	0.08	2.03	1.24	1.00	0.00	4.25	47.66	28.39	13.39	0.08	34.62	2.07	2.29
A3475	38.095170	-121.657505	Central Delta tidal zone	San Joaquin River	6/1/2020	20.32	2.02	22.54	211.36	7.95	8.27	95.65	6.81	1.31	27.72	3.38	29.72	22.27	197.42	0.10	1.26	2.46	1.05	0.00	4.77	26.45	51.48	21.95	0.00	22.34	2.62	2.21
A3481	38.095122	-121.668326	Central Delta tidal zone	San Joaquin River	6/1/2020	20.23	1.88	22.51	215.64	7.96	8.32	96.10	6.39	1.33	27.56	3.44	29.49	22.25	198.80	0.10	1.34	2.54	1.10	0.00	4.98	26.89	50.93	22.06	0.02	22.11	2.61	2.14
A1025	38.089726	-122.065374	Suisun Bay	Suisun Bay	6/1/2020	31.56	2.94	21.01	10879.31	7.88	8.28	96.35	67.51	2.81	27.20	5.01	36.73	21.11	10029.90	6.16	2.10	3.58	2.26	0.00	7.94	26.37	45.16	28.43	0.00	34.50	2.58	3.23
A3477	38.095910	-121.661067	Central Delta tidal zone	San Joaquin River	6/1/2020	20.27	1.93	22.54	212.39	7.95	8.28	95.74	6.44	1.33	27.76	3.38	29.74	22.28	197.78	0.10	1.32	2.49	1.08	0.00	4.90	26.94	50.94	22.12	0.00	22.19	2.62	2.17
A3479	38.096151	-121.664825	Central Delta tidal zone	San Joaquin River	6/1/2020	20.30	1.92	22.52	213.52	7.96	8.30	95.92	6.29	1.33	27.69	3.41	29.65	22.27	197.91	0.10	1.34	2.52	1.09	0.00	4.95	27.10	50.87	21.99	0.00	22.22	2.62	2.14
A3936	38.097912	-121.685918	Western Delta tidal zone	Threemile Slough	6/1/2020	21.82	1.83	22.19	238.45	7.96	8.35	95.94	6.54	1.20	25.59	3.31	27.86	21.95	230.40	0.12	1.01	2.22	1.04	0.00	4.27	23.65	52.00	24.44	0.00	23.65	2.47	2.33
A728	38.094915	-121.730428	Western Delta tidal zone	Sacramento River	6/1/2020	23.10	10.32	21.87	261.98	7.87	8.24	94.03	11.02	1.31	20.47	3.46	22.87	21.95	249.65	0.13	1.24	1.41	1.51	0.01	4.18	30.04	33.81	35.85	0.12	33.42	2.11	2.70
A4194	38.097931	-121.495114	Mokelumne tidal transition zone	Little Potato Slough	6/1/2020	25.64	3.08	22.70	173.55	7.67	7.95	92.21	6.64	1.63	30.23	4.11	32.33	22.83	166.47	0.08	2.58	2.35	1.10	0.00	6.02	42.88	39.21	18.18	0.00	28.91	2.78	1.95
A3420	38.096226	-121.570932	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	17.09	16.31	22.37	164.18	7.76	8.35	96.17	5.35	1.24	20.52	3.21	22.04	22.38	156.36	0.08	1.90	1.33	0.98	0.00	4.19	45.16	26.33	13.33	0.04	33.40	2.11	2.32
A3454	38.096232	-121.627492	Central Delta tidal zone	San Joaquin River	6/1/2020	19.27	1.08	22.54	216.10	7.99	8.29	95.82	6.82	1.38	28.97	3.50	31.26	22.18	208.29	0.11	1.42	2.58	1.04	0.00	5.04	28.22	51.16	20.53	0.00	20.36	2.71	2.37
A3416	38.098586	-121.564816	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	16.49	19.35	22.33	155.36	7.71	8.29	95.37	5.10	1.33	19.02	3.22	20.47	22.41	148.52	0.08	2.24	1.14	1.03	0.00	4.39	50.90	26.00	19.11	0.06	35.84	2.01	2.28
A1139	38.094629	-122.013695	Suisun Bay	Grizzly Bay	6/1/2020	30.43	4.79	20.80	9100.09	7.92	8.45	97.29	55.09	1.98	24.89	3.77	31.84	20.94	8268.32	5.02	1.23	2.81	1.85	0.00	5.86	16.41	47.99	31.86	0.00	35.20	2.42	3.12
