CL ID	"Latitude (Decimal Degrees, NAD83)"	"Longitude (Decimal Degrees, NAD83)"	Regions	Location	"Time Period (Month, Year)"	NO3 (uM) (SUNA) SA	NH4 (uM) (Tline) SA	Temp (deg. C) (EXO) SA	Sp Cond (uS/cm) (EXO) SA	pH (EXO) SA	DO (mg/L) (EXO) SA	DO (%sat) (EXO) SA	Turb (FNU) (EXO) SA	fCHL (ug/L) (EXO) SA	fDOM (QSU) (EXO) SA	fCHL (ug/L) (WS) SA	fDOM (QSU) (WS) SA	Temp (deg. C) (TSG) SA	Cond (uS/cm) (TSG) SA	Salinity (PSU) (TSG) SA	Green Algae (ug/L) (FP) SA	Bluegreen (ug/L) (FP) SA	Diatoms (ug/L) (FP) SA	Cryptophyta (ug/L) (FP) SA	Total Conc (ug/L) (FP) SA	Green Algae (%) (FP) SA	Bluegreen (%) (FP) SA	Diatoms (%) (FP) SA	Cryptophyta (%) (FP) SA	estDIN (uM) SA	estDOC (mg-C/L) SA	Orthophosphate (uM) SA
A3149	38.208886	-121.508166	Mokelumne tidal transition zone	North Mokelumne River	8/1/2020	9.14	15.40	25.52	167.84	7.61	7.68	93.87	4.62	2.87	17.76	4.37	22.82	25.62	171.11	0.08	2.02	1.42	1.79	0.00	5.16	39.53	28.99	23.31	0.00	24.54	1.92	2.64
A579	38.209264	-121.557609	North Delta tidal transition zone	Sacramento River	8/1/2020	4.41	14.78	25.52	165.75	7.63	7.69	93.93	2.10	2.72	14.72	4.35	18.38	25.45	158.41	0.08	1.40	0.70	1.74	0.00	3.85	36.47	18.07	45.16	0.00	19.18	1.72	2.02
A3245	38.209582	-121.491324	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	12.27	14.86	25.90	165.65	7.69	8.20	100.85	6.37	4.75	17.60	7.76	22.35	25.98	169.92	0.08	2.62	1.66	4.00	0.00	8.29	32.01	20.19	48.14	0.00	27.13	1.91	2.13
A2542	38.209172	-121.662429	Western Delta tidal zone	Cache Slough	8/1/2020	11.33	8.57	25.62	169.54	7.64	7.06	86.48	3.21	2.16	16.85	3.07	20.81	25.67	172.73	0.08	0.81	1.00	0.80	0.00	2.60	31.16	38.51	30.59	0.08	19.90	1.86	2.54
A3006	38.210451	-121.538411	North Delta tidal transition zone	Georgiana Slough	8/1/2020	6.73	27.15	25.24	166.45	7.46	7.86	95.47	1.82	1.60	14.37	2.33	19.95	25.33	168.81	0.08	0.64	0.57	0.82	0.00	2.02	31.41	29.06	35.08	0.00	33.90	1.69	2.24
A3147	38.210779	-121.505596	Mokelumne tidal transition zone	North Mokelumne River	8/1/2020	8.90	14.58	25.55	167.92	7.63	7.82	95.64	4.86	3.09	17.75	4.74	22.70	25.65	171.27	0.08	2.13	1.50	2.07	0.00	5.60	38.83	30.42	21.46	0.00	23.48	1.92	2.46
A3243	38.211628	-121.493454	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	12.33	14.00	25.94	165.68	7.71	8.31	102.35	6.56	5.16	17.76	8.18	22.45	26.03	170.12	0.08	2.72	1.80	4.25	0.00	8.77	31.20	20.91	48.00	0.00	26.33	1.92	2.10
A3004	38.211738	-121.536040	North Delta tidal transition zone	Georgiana Slough	8/1/2020	6.35	26.60	25.18	165.56	7.47	8.13	98.72	1.95	1.57	14.30	2.32	20.02	25.25	167.25	0.08	0.61	0.57	0.82	0.00	1.97	30.74	29.25	40.39	0.00	32.94	1.68	2.20
A2540	38.211138	-121.665089	Western Delta tidal zone	Cache Slough	8/1/2020	11.20	8.45	25.60	169.63	7.64	7.05	86.30	3.32	2.15	16.90	3.04	20.95	25.66	172.76	0.08	0.78	0.99	0.79	0.00	2.56	30.36	38.96	30.71	0.19	19.65	1.86	2.56
A577	38.212148	-121.557705	North Delta tidal transition zone	Sacramento River	8/1/2020	4.42	14.39	25.52	166.04	7.63	7.67	93.76	2.11	2.73	14.74	4.36	18.37	25.43	156.69	0.08	1.41	0.68	1.73	0.00	3.82	37.02	17.81	45.40	0.00	18.81	1.72	1.99
A3145	38.213268	-121.504687	Mokelumne tidal transition zone	North Mokelumne River	8/1/2020	8.58	14.37	25.51	168.09	7.64	7.89	96.43	4.91	3.04	17.68	4.69	22.60	25.62	171.36	0.08	2.11	1.49	2.06	0.00	5.59	38.55	27.85	24.43	0.00	22.95	1.91	2.37
A3241	38.213866	-121.495791	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	12.40	13.13	25.98	165.74	7.72	8.38	103.23	6.51	5.19	17.94	8.08	22.69	26.07	170.28	0.08	2.83	1.90	4.17	0.00	8.91	31.95	21.83	45.86	0.00	25.54	1.93	2.01
A2538	38.213305	-121.667598	Western Delta tidal zone	Cache Slough	8/1/2020	11.12	8.39	25.60	169.69	7.64	7.04	86.19	3.34	2.14	16.94	3.03	21.00	25.65	172.78	0.08	0.75	0.99	0.78	0.01	2.54	29.65	38.97	30.95	0.28	19.51	1.86	2.57
A3002	38.214231	-121.538282	North Delta tidal transition zone	Georgiana Slough	8/1/2020	6.34	26.07	25.18	165.46	7.47	8.12	98.65	1.85	1.51	14.14	2.27	19.99	25.24	167.14	0.08	0.56	0.58	0.79	0.00	1.92	29.11	30.59	41.71	0.00	32.45	1.68	2.21
A575	38.215038	-121.557754	North Delta tidal transition zone	Sacramento River	8/1/2020	4.48	14.48	25.51	166.12	7.63	7.67	93.67	2.12	2.73	14.76	4.35	18.40	25.42	155.88	0.08	1.42	0.69	1.72	0.00	3.81	37.29	18.02	45.05	0.01	18.96	1.72	1.98
A3000	38.215926	-121.541169	North Delta tidal transition zone	Georgiana Slough	8/1/2020	6.05	24.67	25.17	165.16	7.47	8.18	99.27	1.83	1.48	14.00	2.27	19.88	25.23	166.63	0.08	0.54	0.59	0.78	0.00	1.89	28.25	31.35	41.76	0.00	30.87	1.68	2.20
A3143	38.216099	-121.505462	Mokelumne tidal transition zone	North Mokelumne River	8/1/2020	8.14	14.50	25.43	168.06	7.66	8.03	97.92	5.24	3.01	17.41	4.62	22.42	25.54	171.10	0.08	1.99	1.50	2.06	0.00	5.55	36.20	27.22	30.93	0.00	22.63	1.90	2.18
A3239	38.216262	-121.497762	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	12.37	12.77	25.98	165.85	7.72	8.36	103.08	6.32	4.92	17.98	7.55	22.87	26.07	170.42	0.08	2.80	1.91	3.77	0.00	8.49	33.29	23.25	43.19	0.00	25.14	1.93	1.99
A2536	38.215713	-121.669747	Western Delta tidal zone	Cache Slough	8/1/2020	11.06	8.41	25.60	169.72	7.64	7.04	86.18	3.27	2.13	16.97	3.04	20.98	25.65	172.80	0.08	0.75	0.98	0.80	0.01	2.54	29.41	38.71	31.37	0.28	19.47	1.86	2.59
A573	38.217950	-121.557482	North Delta tidal transition zone	Sacramento River	8/1/2020	4.66	15.17	25.50	166.23	7.62	7.66	93.55	2.14	2.74	14.80	4.33	18.49	25.40	154.41	0.08	1.41	0.71	1.68	0.00	3.80	37.07	18.62	44.32	0.06	19.85	1.71	1.94
A2998	38.218220	-121.543131	North Delta tidal transition zone	Georgiana Slough	8/1/2020	5.75	22.91	25.17	164.92	7.48	8.19	99.46	1.85	1.49	13.95	2.30	19.76	25.23	166.32	0.08	0.54	0.59	0.79	0.00	1.91	28.39	31.06	41.46	0.00	28.88	1.67	2.20
A2534	38.218266	-121.671527	Western Delta tidal zone	Cache Slough	8/1/2020	10.94	8.62	25.61	169.83	7.64	7.05	86.33	3.11	2.12	17.02	3.07	20.95	25.66	172.95	0.08	0.75	0.98	0.82	0.00	2.57	29.35	38.22	32.05	0.03	19.56	1.87	2.61
A3141	38.218785	-121.506720	Mokelumne tidal transition zone	North Mokelumne River	8/1/2020	6.99	15.44	25.23	168.34	7.64	7.96	96.76	5.27	2.60	17.17	3.95	22.21	25.33	170.76	0.08	1.65	1.37	1.69	0.00	4.74	34.87	27.25	27.29	0.00	22.43	1.88	2.15
A3237	38.218856	-121.498854	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	11.92	12.79	25.92	166.16	7.71	8.32	102.44	6.15	4.42	17.90	6.73	22.93	26.01	170.58	0.08	2.62	1.88	3.25	0.00	7.76	33.96	25.22	41.24	0.00	24.71	1.93	1.96
A3235	38.220394	-121.496065	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	11.97	13.48	25.85	166.28	7.71	8.32	102.33	5.86	3.93	17.95	6.02	22.85	25.93	170.43	0.08	2.44	1.77	2.78	0.00	7.01	35.21	25.94	38.64	0.00	25.45	1.93	1.86
A571	38.220840	-121.556949	North Delta tidal transition zone	Sacramento River	8/1/2020	4.73	15.61	25.49	166.31	7.62	7.67	93.65	2.14	2.76	14.80	4.32	18.56	25.39	153.76	0.08	1.41	0.71	1.69	0.00	3.82	36.81	18.64	44.25	0.09	20.40	1.71	1.93
A2996	38.221032	-121.543864	North Delta tidal transition zone	Georgiana Slough	8/1/2020	5.53	20.82	25.18	164.89	7.49	8.21	99.69	1.90	1.51	13.94	2.37	19.64	25.25	166.31	0.08	0.58	0.60	0.82	0.00	1.99	29.02	30.12	41.31	0.00	26.44	1.67	2.18
A2532	38.221011	-121.672769	Western Delta tidal zone	Cache Slough	8/1/2020	10.83	8.76	25.61	170.00	7.64	7.06	86.48	3.07	2.14	17.05	3.08	20.99	25.67	173.14	0.08	0.76	0.99	0.83	0.00	2.59	29.44	38.12	32.11	0.01	19.59	1.87	2.62
A3139	38.221645	-121.507439	Mokelumne tidal transition zone	North Mokelumne River	8/1/2020	6.81	15.72	25.18	168.16	7.64	7.96	96.62	5.48	2.59	17.09	3.89	22.15	25.27	170.39	0.08	1.54	1.36	1.70	0.00	4.63	33.17	29.29	29.01	0.00	22.53	1.87	2.06
A3233	38.222234	-121.493424	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	11.20	14.29	25.71	166.69	7.69	8.22	100.74	5.85	3.43	17.83	5.21	22.74	25.78	170.40	0.08	2.20	1.73	2.30	0.00	6.25	35.42	28.10	36.17	0.01	25.49	1.92	1.81
A2994	38.223160	-121.542526	North Delta tidal transition zone	Georgiana Slough	8/1/2020	5.34	18.94	25.20	164.98	7.50	8.21	99.73	1.95	1.54	13.98	2.45	19.52	25.27	166.51	0.08	0.62	0.60	0.87	0.00	2.08	29.76	28.86	41.55	0.00	24.27	1.67	2.16
A2992	38.223573	-121.538918	North Delta tidal transition zone	Georgiana Slough	8/1/2020	5.19	18.54	25.19	165.29	7.50	8.16	99.06	1.97	1.50	13.73	2.45	19.40	25.26	166.77	0.08	0.63	0.60	0.87	0.00	2.09	30.00	28.90	41.46	0.00	23.70	1.65	2.12
A569	38.223659	-121.556344	North Delta tidal transition zone	Sacramento River	8/1/2020	4.78	15.99	25.50	166.42	7.62	7.71	94.12	2.14	2.82	14.79	4.33	18.67	25.38	153.19	0.08	1.42	0.71	1.71	0.00	3.87	36.58	18.46	44.24	0.08	20.87	1.71	1.91
A2530	38.223796	-121.673915	Western Delta tidal zone	Cache Slough	8/1/2020	10.72	8.93	25.62	170.21	7.64	7.07	86.61	3.07	2.16	17.10	3.09	21.08	25.68	173.42	0.08	0.74	0.99	0.84	0.00	2.58	28.75	38.36	32.49	0.00	19.65	1.88	2.63
A2990	38.224373	-121.535370	North Delta tidal transition zone	Georgiana Slough	8/1/2020	4.95	17.13	25.21	165.70	7.50	8.15	99.02	2.04	1.47	13.53	2.39	19.20	25.28	167.22	0.08	0.62	0.61	0.86	0.00	2.08	29.57	29.42	41.22	0.00	22.07	1.64	2.06
A3231	38.224662	-121.491515	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	10.46	14.93	25.60	167.00	7.67	8.08	98.82	6.15	3.27	17.73	4.89	22.66	25.68	170.37	0.08	2.03	1.75	2.15	0.00	5.95	34.05	29.71	35.83	0.01	25.39	1.92	1.78
A3123	38.225157	-121.507107	Mokelumne tidal transition zone	Snodgrass Slough	8/1/2020	6.31	16.91	25.05	167.54	7.64	7.91	95.82	5.80	2.48	16.97	3.72	21.98	25.13	169.41	0.08	1.25	1.30	1.57	0.00	4.13	29.81	31.93	37.68	0.00	23.22	1.87	1.91
A3135	38.225554	-121.502738	Mokelumne tidal transition zone	North Mokelumne River	8/1/2020	8.30	15.26	25.33	167.17	7.67	8.08	98.41	6.02	3.02	17.25	4.54	22.33	25.41	169.79	0.08	1.71	1.59	2.02	0.00	5.35	31.41	30.84	38.38	0.02	23.56	1.88	1.85
A2988	38.226435	-121.532938	North Delta tidal transition zone	Georgiana Slough	8/1/2020	4.91	16.54	25.22	166.03	7.50	8.17	99.25	2.11	1.45	13.50	2.34	19.15	25.29	167.59	0.08	0.59	0.62	0.83	0.00	2.03	29.08	30.49	40.64	0.00	21.44	1.64	2.01
A567	38.226556	-121.556179	North Delta tidal transition zone	Sacramento River	8/1/2020	4.82	16.06	25.49	166.64	7.62	7.89	96.35	2.13	3.01	14.86	4.26	19.12	25.36	152.31	0.08	1.47	0.73	1.78	0.00	4.00	36.75	18.12	44.42	0.05	20.94	1.72	1.86
A2984	38.226583	-121.526863	North Delta tidal transition zone	Georgiana Slough	8/1/2020	5.19	17.14	25.22	166.77	7.50	8.17	99.26	2.26	1.44	13.67	2.31	19.25	25.30	168.26	0.08	0.60	0.62	0.81	0.00	2.02	29.51	30.47	40.29	0.00	22.34	1.65	1.92
A2528	38.226675	-121.674443	Western Delta tidal zone	Cache Slough	8/1/2020	10.71	8.96	25.62	170.31	7.64	7.07	86.50	3.14	2.16	17.14	3.08	21.16	25.68	173.59	0.08	0.72	1.00	0.83	0.00	2.56	28.17	38.87	32.60	0.02	19.68	1.88	2.64
A3133	38.227327	-121.500084	Mokelumne tidal transition zone	North Mokelumne River	8/1/2020	9.22	14.35	25.41	166.79	7.68	8.17	99.69	6.54	3.24	17.44	4.91	22.47	25.47	169.58	0.08	2.09	1.94	2.19	0.00	6.26	33.12	31.15	35.73	0.05	23.57	1.90	1.77
A2986	38.227224	-121.529891	North Delta tidal transition zone	Georgiana Slough	8/1/2020	5.13	17.02	25.23	166.47	7.50	8.17	99.25	2.21	1.44	13.62	2.30	19.22	25.30	168.00	0.08	0.58	0.62	0.80	0.00	2.00	29.20	30.80	40.22	0.00	22.15	1.65	1.95
A3121	38.227121	-121.509867	Mokelumne tidal transition zone	Snodgrass Slough	8/1/2020	5.53	18.16	24.92	167.14	7.62	7.86	94.96	5.87	2.30	16.92	3.50	21.85	25.00	168.69	0.08	1.03	1.19	1.44	0.00	3.67	27.98	32.32	38.64	0.00	23.69	1.86	1.89
A2982	38.228832	-121.524879	North Delta tidal transition zone	Georgiana Slough	8/1/2020	5.10	16.54	25.24	167.47	7.50	8.21	99.79	2.35	1.47	13.76	2.33	19.25	25.31	168.97	0.08	0.62	0.62	0.83	0.00	2.06	29.91	29.98	40.42	0.00	21.66	1.66	1.87
A565	38.229430	-121.556394	North Delta tidal transition zone	Sacramento River	8/1/2020	4.75	15.99	25.48	166.91	7.63	7.94	96.98	2.13	3.04	15.18	4.29	19.35	25.35	151.97	0.08	1.50	0.71	1.81	0.00	4.04	37.01	17.67	44.69	0.08	20.78	1.75	1.85
A3119	38.229539	-121.510552	Mokelumne tidal transition zone	Snodgrass Slough	8/1/2020	5.20	19.26	24.85	166.65	7.62	7.85	94.79	5.99	2.26	16.92	3.45	21.82	24.92	167.99	0.08	0.94	1.13	1.40	0.00	3.49	26.99	32.37	39.82	0.00	24.46	1.86	1.87
A3128	38.229901	-121.494536	Mokelumne tidal transition zone	Dead Horse Cut	8/1/2020	7.86	15.91	25.12	166.81	7.66	8.04	97.54	7.40	3.06	17.40	4.66	22.25	25.18	168.73	0.08	1.97	2.06	2.17	0.00	6.20	31.39	33.22	35.40	0.02	23.77	1.89	1.72
A2525	38.230731	-121.675434	Cache Slough complex	Cache Slough	8/1/2020	10.80	9.08	25.61	170.32	7.64	7.05	86.31	3.22	2.13	17.19	3.04	21.19	25.68	173.61	0.08	0.69	0.99	0.81	0.00	2.50	27.43	39.68	32.57	0.16	19.88	1.88	2.64
A2980	38.231024	-121.522448	North Delta tidal transition zone	Georgiana Slough	8/1/2020	4.81	15.49	25.24	168.33	7.51	8.25	100.24	2.49	1.52	13.70	2.38	19.19	25.31	169.81	0.08	0.64	0.62	0.87	0.00	2.13	29.99	29.36	41.06	0.00	20.35	1.66	1.84
A3117	38.231265	-121.507772	Mokelumne tidal transition zone	Snodgrass Slough	8/1/2020	5.02	20.50	24.80	166.58	7.62	7.87	94.88	6.45	2.28	16.97	3.49	21.87	24.88	167.67	0.08	0.91	1.10	1.43	0.00	3.44	26.22	31.94	41.64	0.00	25.52	1.86	1.78
A563	38.232116	-121.557743	North Delta tidal transition zone	Sacramento River	8/1/2020	4.59	15.36	25.47	167.52	7.63	7.99	97.52	2.15	3.12	15.52	4.31	19.69	25.33	151.66	0.08	1.54	0.70	1.85	0.00	4.11	37.53	17.14	45.05	0.09	19.90	1.77	1.82
A3126	38.232682	-121.495689	Mokelumne tidal transition zone	Dead Horse Cut	8/1/2020	7.12	17.15	25.00	166.73	7.64	7.99	96.76	7.49	2.89	17.34	4.45	22.15	25.06	168.33	0.08	1.82	1.96	2.12	0.00	5.88	30.64	33.33	36.27	0.00	24.27	1.89	1.71
A3115	38.233009	-121.504826	Mokelumne tidal transition zone	Snodgrass Slough	8/1/2020	4.95	21.85	24.78	166.78	7.62	7.88	95.03	6.91	2.29	17.18	3.59	22.00	24.86	167.70	0.08	0.94	1.09	1.48	0.00	3.52	26.33	30.95	42.52	0.00	26.80	1.87	1.74
A2978	38.233304	-121.520127	North Delta tidal transition zone	Georgiana Slough	8/1/2020	4.25	13.74	25.21	169.67	7.52	8.32	101.09	2.79	1.65	13.57	2.51	19.06	25.27	171.08	0.08	0.69	0.63	0.94	0.00	2.26	30.71	28.01	41.77	0.00	18.12	1.65	1.80
A3113	38.233877	-121.501227	Mokelumne tidal transition zone	Snodgrass Slough	8/1/2020	5.08	22.43	24.78	167.15	7.62	7.88	94.98	7.26	2.37	17.32	3.72	22.18	24.87	168.02	0.08	1.14	1.26	1.62	0.00	4.00	28.23	31.24	41.00	0.00	27.51	1.89	1.71
A561	38.234826	-121.558865	North Delta tidal transition zone	Sacramento River	8/1/2020	4.50	15.00	25.46	168.03	7.63	7.97	97.28	2.15	3.09	15.35	4.41	19.43	25.33	151.28	0.08	1.51	0.68	1.86	0.00	4.05	37.32	16.66	45.83	0.09	19.49	1.76	1.81
A2522	38.234298	-121.678034	Cache Slough complex	Cache Slough	8/1/2020	10.62	8.93	25.60	170.47	7.65	7.05	86.29	3.27	2.13	17.27	3.00	21.35	25.66	173.71	0.08	0.62	1.01	0.80	0.01	2.43	25.38	41.43	32.96	0.22	19.55	1.89	2.65
A2976	38.235530	-121.517824	North Delta tidal transition zone	Georgiana Slough	8/1/2020	4.08	13.31	25.15	170.05	7.54	8.35	101.31	3.31	1.77	13.85	2.70	19.25	25.21	171.35	0.08	0.75	0.68	1.02	0.00	2.44	30.75	27.80	41.77	0.00	17.42	1.66	1.78
A3124	38.235431	-121.496859	Mokelumne tidal transition zone	Dead Horse Cut	8/1/2020	5.91	19.91	24.85	166.87	7.63	7.91	95.49	7.49	2.60	17.31	4.05	22.14	24.93	168.02	0.08	1.48	1.66	1.91	0.00	5.02	29.33	32.99	38.25	0.00	25.82	1.89	1.71
A3111	38.235752	-121.498902	Mokelumne tidal transition zone	Snodgrass Slough	8/1/2020	5.20	21.93	24.79	167.16	7.62	7.88	95.00	7.20	2.39	17.30	3.75	22.17	24.88	168.11	0.08	1.27	1.41	1.70	0.00	4.35	29.12	32.23	39.28	0.00	27.14	1.89	1.71
A559	38.237652	-121.558214	North Delta tidal transition zone	Sacramento River	8/1/2020	4.29	14.13	25.46	168.46	7.63	7.98	97.36	2.18	3.11	15.29	4.38	19.43	25.31	151.70	0.08	1.53	0.68	1.86	0.00	4.08	37.55	16.76	45.56	0.03	18.39	1.76	1.78
A2518	38.237533	-121.683960	Cache Slough complex	Cache Slough	8/1/2020	10.42	8.67	25.54	170.64	7.66	7.15	87.38	3.28	2.19	17.17	2.88	21.61	25.59	173.60	0.08	0.54	1.01	0.78	0.00	2.33	23.07	43.28	33.81	0.00	19.09	1.88	2.65
A2974	38.238340	-121.517514	North Delta tidal transition zone	Georgiana Slough	8/1/2020	3.76	11.63	25.18	171.09	7.54	8.41	102.12	3.55	1.78	13.60	2.75	18.99	25.24	172.38	0.08	0.76	0.67	1.04	0.00	2.47	30.99	26.99	42.00	0.00	15.31	1.64	1.75
A538	38.239358	-121.522704	North Delta tidal transition zone	Sacramento River	8/1/2020	3.99	11.83	25.23	170.66	7.54	8.45	102.74	2.92	1.77	13.47	2.70	18.97	25.28	171.15	0.08	0.80	0.64	1.02	0.00	2.46	32.19	26.63	41.51	0.01	15.66	1.64	1.76
A536	38.239763	-121.518995	North Delta tidal transition zone	Sacramento River	8/1/2020	3.74	11.10	25.20	171.31	7.54	8.44	102.52	3.51	1.76	13.45	2.74	18.91	25.26	172.43	0.08	0.78	0.66	1.03	0.00	2.47	31.60	26.78	41.72	0.00	14.72	1.63	1.75
A557	38.239913	-121.556033	North Delta tidal transition zone	Sacramento River	8/1/2020	3.91	12.76	25.48	169.34	7.63	8.01	97.82	2.19	3.11	15.02	4.35	19.13	25.28	152.65	0.08	1.56	0.67	1.84	0.00	4.08	38.25	16.59	45.26	0.02	16.67	1.74	1.75
A534	38.240572	-121.516747	North Delta tidal transition zone	Sacramento River	8/1/2020	3.71	11.28	25.18	171.31	7.55	8.38	101.75	3.86	1.77	13.59	2.78	18.97	25.25	172.61	0.08	0.77	0.68	1.05	0.00	2.50	30.77	27.11	42.08	0.00	14.90	1.64	1.74
A2366	38.239696	-121.680265	Cache Slough complex	Prospect Slough	8/1/2020	10.05	8.37	25.57	171.09	7.68	7.16	87.56	3.15	2.18	17.44	2.93	21.85	25.61	174.07	0.08	0.51	1.05	0.80	0.00	2.35	21.65	42.84	34.11	0.01	18.43	1.90	2.66
A555	38.241595	-121.553222	North Delta tidal transition zone	Sacramento River	8/1/2020	3.84	12.61	25.49	169.44	7.63	8.03	98.01	2.22	3.11	15.02	4.31	19.16	25.28	153.44	0.08	1.57	0.67	1.83	0.00	4.07	38.37	16.74	45.02	0.03	16.44	1.74	1.74
A553	38.241746	-121.549564	North Delta tidal transition zone	Sacramento River	8/1/2020	3.65	12.16	25.47	169.92	7.62	8.05	98.26	2.36	2.99	14.80	4.16	19.06	25.25	155.81	0.08	1.52	0.67	1.75	0.00	3.95	38.02	17.53	44.89	0.05	15.80	1.72	1.73
A2515	38.241338	-121.687009	Cache Slough complex	Cache Slough	8/1/2020	10.54	8.60	25.53	170.74	7.65	7.13	87.17	3.56	2.17	17.16	2.90	21.60	25.58	173.76	0.08	0.55	1.03	0.78	0.00	2.35	23.22	41.20	30.90	0.00	19.14	1.88	2.65
A2364	38.241663	-121.678119	Cache Slough complex	Prospect Slough	8/1/2020	9.61	8.23	25.58	171.60	7.71	7.12	87.06	3.01	2.15	17.80	2.93	21.99	25.63	174.56	0.08	0.46	1.08	0.81	0.00	2.36	19.62	46.16	34.53	0.10	17.83	1.92	2.69
A532	38.242725	-121.514437	North Delta tidal transition zone	Sacramento River	8/1/2020	3.65	11.42	25.16	171.39	7.55	8.28	100.54	4.39	1.80	13.76	2.83	19.05	25.23	172.76	0.08	0.77	0.71	1.08	0.00	2.56	30.12	27.44	42.33	0.00	15.05	1.65	1.73
A2624	38.244262	-121.690223	Cache Slough complex	Lindsey Slough	8/1/2020	10.51	8.65	25.56	171.05	7.65	7.05	86.23	3.86	2.11	17.36	3.04	21.67	25.63	174.30	0.08	0.59	1.08	0.83	0.00	2.47	23.44	42.15	16.77	0.00	19.18	1.90	2.63
A2362	38.244437	-121.676313	Cache Slough complex	Prospect Slough	8/1/2020	9.16	7.62	25.59	172.26	7.75	7.14	87.44	2.88	2.19	18.09	2.93	22.29	25.63	174.92	0.08	0.42	1.13	0.84	0.00	2.38	17.47	47.33	35.37	0.02	16.78	1.94	2.74
A2512	38.244183	-121.684241	Cache Slough complex	Cache Slough	8/1/2020	10.22	8.30	25.58	171.26	7.67	7.15	87.44	3.55	2.15	17.42	3.00	21.82	25.63	174.29	0.08	0.51	1.07	0.82	0.00	2.40	21.46	39.77	34.77	0.01	18.53	1.90	2.68
A529	38.246402	-121.511513	North Delta tidal transition zone	Sacramento River	8/1/2020	3.56	12.05	25.12	171.28	7.56	8.29	100.50	4.10	1.80	13.82	2.84	19.15	25.19	172.52	0.08	0.82	0.73	1.11	0.00	2.66	30.92	26.98	41.97	0.00	15.61	1.67	1.72
A2360	38.246918	-121.674893	Cache Slough complex	Prospect Slough	8/1/2020	8.88	7.32	25.64	172.42	7.81	7.21	88.30	2.82	2.18	18.34	2.93	22.51	25.67	175.34	0.09	0.40	1.15	0.85	0.00	2.39	16.55	47.95	35.39	0.01	16.19	1.96	2.78
A2508	38.248229	-121.686924	Cache Slough complex	Cache Slough	8/1/2020	10.26	8.66	25.59	171.22	7.66	7.09	86.76	3.73	2.10	17.44	3.01	21.76	25.66	174.48	0.08	0.52	1.08	0.84	0.00	2.43	21.17	44.48	30.59	0.01	18.92	1.90	2.65
A527	38.249283	-121.510872	North Delta tidal transition zone	Sacramento River	8/1/2020	3.45	11.65	25.12	171.47	7.55	8.36	101.43	3.70	1.77	13.64	2.82	19.03	25.18	172.64	0.08	0.81	0.70	1.08	0.00	2.59	31.38	26.48	42.09	0.00	15.10	1.66	1.73
A2358	38.249410	-121.673636	Cache Slough complex	Prospect Slough	8/1/2020	8.48	6.89	25.76	172.44	7.94	7.41	91.01	2.74	2.18	18.65	2.95	23.01	25.77	175.90	0.09	0.39	1.17	0.84	0.00	2.41	16.29	48.61	34.79	0.00	15.37	1.98	2.83
A2506	38.250954	-121.687699	Cache Slough complex	Cache Slough	8/1/2020	10.18	8.76	25.60	171.33	7.67	7.07	86.64	3.74	2.09	17.59	3.03	21.80	25.67	174.65	0.08	0.53	1.10	0.84	0.00	2.47	21.20	44.38	31.76	0.04	18.93	1.91	2.64
A525	38.252094	-121.511866	North Delta tidal transition zone	Sacramento River	8/1/2020	3.26	11.66	25.09	171.58	7.54	8.46	102.61	3.38	1.75	13.61	2.85	18.99	25.14	172.59	0.08	0.78	0.67	1.08	0.00	2.52	30.92	26.26	43.03	0.00	14.92	1.65	1.73
A2356	38.251990	-121.672449	Cache Slough complex	Prospect Slough	8/1/2020	7.89	6.32	25.93	172.43	8.15	7.81	96.22	2.65	2.19	19.03	3.02	23.78	25.93	176.62	0.09	0.46	1.23	0.82	0.00	2.51	18.19	48.95	32.66	0.01	14.21	2.00	2.87
A2504	38.253886	-121.687710	Cache Slough complex	Cache Slough	8/1/2020	10.01	8.72	25.60	171.56	7.68	7.06	86.52	3.75	2.12	17.91	3.04	21.95	25.67	174.91	0.08	0.54	1.11	0.84	0.01	2.52	21.29	43.84	27.10	0.24	18.65	1.93	2.61
A523	38.254601	-121.513545	North Delta tidal transition zone	Sacramento River	8/1/2020	3.19	11.85	25.08	171.56	7.53	8.48	102.76	3.52	1.72	13.63	2.85	19.02	25.13	172.56	0.08	0.74	0.65	1.06	0.00	2.44	30.23	26.50	43.59	0.00	15.03	1.65	1.73
A2354	38.254805	-121.671259	Cache Slough complex	Prospect Slough	8/1/2020	7.55	6.10	26.00	172.37	8.32	8.12	100.12	2.59	2.23	19.27	3.06	24.43	26.04	176.97	0.09	0.49	1.26	0.80	0.00	2.57	19.04	49.66	31.45	0.00	13.66	2.02	2.93
A2502	38.256280	-121.689430	Cache Slough complex	Cache Slough	8/1/2020	9.91	8.68	25.59	171.72	7.68	7.06	86.46	3.75	2.10	18.07	3.05	22.16	25.66	175.17	0.08	0.51	1.15	0.85	0.01	2.52	20.00	45.03	27.78	0.41	18.53	1.94	2.56
