"file","band","value","date"
"S2B_SR_HARMONIZED_indices_20190604T184929.tif","evi",0.0274669378995895,2203-06-25
"S2B_SR_HARMONIZED_indices_20190604T184929.tif","gndvi",0.0436781607568264,2203-06-25
"S2B_SR_HARMONIZED_indices_20190604T184929.tif","ndavi",0.115479119122028,2203-06-25
"S2B_SR_HARMONIZED_indices_20190604T184929.tif","ndvi",0.135000005364418,2203-06-25
"S2B_SR_HARMONIZED_indices_20190604T184929.tif","savi",0.0279310345649719,2203-06-25
"S2B_SR_HARMONIZED_indices_20190604T184929.tif","wavi",0.0161678697913885,2203-06-25
"S2B_SR_HARMONIZED_indices_20190614T184929.tif","mcari",0.0059457840397954,2203-06-25
"S2B_SR_HARMONIZED_indices_20190614T184929.tif","mndwi",0.14804844558239,2203-06-25
"S2B_SR_HARMONIZED_indices_20190614T184929.tif","ndmi",0.0132501944899559,2203-06-25
"S2B_SR_HARMONIZED_indices_20190614T184929.tif","vari",0.0960307270288467,2203-06-25
"S2B_SR_HARMONIZED_indices_20190614T184929.tif","evi",-0.0264594480395317,2203-06-25
"S2B_SR_HARMONIZED_indices_20190614T184929.tif","gndvi",-0.11067708581686,2203-06-25
"S2B_SR_HARMONIZED_indices_20190614T184929.tif","ndavi",-0.108936727046967,2203-06-25
"S2B_SR_HARMONIZED_indices_20190614T184929.tif","ndvi",-0.0650239586830139,2203-06-25
"S2B_SR_HARMONIZED_indices_20190614T184929.tif","savi",-0.02205540984869,2203-06-25
"S2B_SR_HARMONIZED_indices_20190614T184929.tif","wavi",-0.0255625285208225,2203-06-25
"S2B_SR_HARMONIZED_indices_20190704T184929.tif","mcari",0.0167653020471334,2203-06-26
"S2B_SR_HARMONIZED_indices_20190704T184929.tif","mndwi",0.151304349303246,2203-06-26
"S2B_SR_HARMONIZED_indices_20190704T184929.tif","ndmi",0.0615384615957737,2203-06-26
"S2B_SR_HARMONIZED_indices_20190704T184929.tif","vari",0.140138402581215,2203-06-26
"S2B_SR_HARMONIZED_indices_20190704T184929.tif","evi",0.0226466581225395,2203-06-26
"S2B_SR_HARMONIZED_indices_20190704T184929.tif","gndvi",0.00150829565245658,2203-06-26
"S2B_SR_HARMONIZED_indices_20190704T184929.tif","ndavi",-0.000752445426769555,2203-06-26
"S2B_SR_HARMONIZED_indices_20190704T184929.tif","ndvi",0.0666666701436043,2203-06-26
"S2B_SR_HARMONIZED_indices_20190704T184929.tif","savi",0.0199359487742186,2203-06-26
"S2B_SR_HARMONIZED_indices_20190704T184929.tif","wavi",-0.000158002847456373,2203-06-26
"S2B_SR_HARMONIZED_indices_20190714T184929.tif","mcari",0.00638336734846234,2203-06-26
"S2B_SR_HARMONIZED_indices_20190714T184929.tif","mndwi",0.141965672373772,2203-06-26
"S2B_SR_HARMONIZED_indices_20190714T184929.tif","ndmi",0.00990098994225264,2203-06-26
"S2B_SR_HARMONIZED_indices_20190714T184929.tif","vari",0.0708092451095581,2203-06-26
"S2B_SR_HARMONIZED_indices_20190714T184929.tif","evi",-0.0136986300349236,2203-06-26
"S2B_SR_HARMONIZED_indices_20190714T184929.tif","gndvi",-0.0733137801289558,2203-06-26
"S2B_SR_HARMONIZED_indices_20190714T184929.tif","ndavi",-0.0671586692333221,2203-06-26
"S2B_SR_HARMONIZED_indices_20190714T184929.tif","ndvi",-0.0387832708656788,2203-06-26
"S2B_SR_HARMONIZED_indices_20190714T184929.tif","savi",-0.0121140144765377,2203-06-26
"S2B_SR_HARMONIZED_indices_20190714T184929.tif","wavi",-0.0143194338306785,2203-06-26
"S2B_SR_HARMONIZED_indices_20190724T184929.tif","mcari",0.0116670969873667,2203-06-26
"S2B_SR_HARMONIZED_indices_20190724T184929.tif","mndwi",0.328671336174011,2203-06-26
"S2B_SR_HARMONIZED_indices_20190724T184929.tif","ndmi",-0.0992366448044777,2203-06-26
"S2B_SR_HARMONIZED_indices_20190724T184929.tif","vari",0.507692337036133,2203-06-26
"S2B_SR_HARMONIZED_indices_20190724T184929.tif","evi",0.00836662016808987,2203-06-26
"S2B_SR_HARMONIZED_indices_20190724T184929.tif","gndvi",-0.135458171367645,2203-06-26
"S2B_SR_HARMONIZED_indices_20190724T184929.tif","ndavi",-0.11967545747757,2203-06-26
"S2B_SR_HARMONIZED_indices_20190724T184929.tif","ndvi",0.0769230797886848,2203-06-26
"S2B_SR_HARMONIZED_indices_20190724T184929.tif","savi",0.00860632956027985,2203-06-26
"S2B_SR_HARMONIZED_indices_20190724T184929.tif","wavi",-0.0107409432530403,2203-06-26
"S2B_SR_HARMONIZED_indices_20190803T184929.tif","mcari",0.0396354347467422,2203-06-27
"S2B_SR_HARMONIZED_indices_20190803T184929.tif","mndwi",0.0874999985098839,2203-06-27
"S2B_SR_HARMONIZED_indices_20190803T184929.tif","ndmi",0.298076927661896,2203-06-27
"S2B_SR_HARMONIZED_indices_20190803T184929.tif","vari",0.338129490613937,2203-06-27
"S2B_SR_HARMONIZED_indices_20190803T184929.tif","evi",0.0629786401987076,2203-06-27
"S2B_SR_HARMONIZED_indices_20190803T184929.tif","gndvi",0.368421047925949,2203-06-27
"S2B_SR_HARMONIZED_indices_20190803T184929.tif","ndavi",0.398886829614639,2203-06-27
"S2B_SR_HARMONIZED_indices_20190803T184929.tif","ndvi",0.496031731367111,2203-06-27
"S2B_SR_HARMONIZED_indices_20190803T184929.tif","savi",0.0681322664022446,2203-06-27
"S2B_SR_HARMONIZED_indices_20190803T184929.tif","wavi",0.0388156697154045,2203-06-27
"S2B_SR_HARMONIZED_indices_20190813T184929.tif","mcari",0.0672099962830544,2203-06-27
"S2B_SR_HARMONIZED_indices_20190813T184929.tif","mndwi",0.490774899721146,2203-06-27
"S2B_SR_HARMONIZED_indices_20190813T184929.tif","ndmi",0.778135061264038,2203-06-27
"S2B_SR_HARMONIZED_indices_20190813T184929.tif","vari",0.690140843391418,2203-06-27
"S2B_SR_HARMONIZED_indices_20190813T184929.tif","evi",0.165650799870491,2203-06-27
"S2B_SR_HARMONIZED_indices_20190813T184929.tif","gndvi",0.587755084037781,2203-06-27
"S2B_SR_HARMONIZED_indices_20190813T184929.tif","ndavi",0.651804685592651,2203-06-27
"S2B_SR_HARMONIZED_indices_20190813T184929.tif","ndvi",0.764172315597534,2203-06-27
"S2B_SR_HARMONIZED_indices_20190813T184929.tif","savi",0.171880319714546,2203-06-27
"S2B_SR_HARMONIZED_indices_20190813T184929.tif","wavi",0.103332214057446,2203-06-27
"S2B_SR_HARMONIZED_indices_20190823T184919.tif","mcari",0.0386260710656643,2203-06-27
"S2B_SR_HARMONIZED_indices_20190823T184919.tif","mndwi",0.362745106220245,2203-06-27
"S2B_SR_HARMONIZED_indices_20190823T184919.tif","ndmi",0.103448279201984,2203-06-27
"S2B_SR_HARMONIZED_indices_20190823T184919.tif","vari",1.01219511032104,2203-06-27
"S2B_SR_HARMONIZED_indices_20190823T184919.tif","evi",0.013028297573328,2203-06-27
"S2B_SR_HARMONIZED_indices_20190823T184919.tif","gndvi",-0.134693875908852,2203-06-27
"S2B_SR_HARMONIZED_indices_20190823T184919.tif","ndavi",-0.0319634713232517,2203-06-27
"S2B_SR_HARMONIZED_indices_20190823T184919.tif","ndvi",0.308641970157623,2203-06-27
"S2B_SR_HARMONIZED_indices_20190823T184919.tif","savi",0.0145292524248362,2203-06-27
"S2B_SR_HARMONIZED_indices_20190823T184919.tif","wavi",-0.00134125316981226,2203-06-27
"S2B_SR_HARMONIZED_indices_20190902T184919.tif","mcari",0.0975134670734406,2203-06-28
"S2B_SR_HARMONIZED_indices_20190902T184919.tif","mndwi",0.396984934806824,2203-06-28
"S2B_SR_HARMONIZED_indices_20190902T184919.tif","ndmi",0.756592273712158,2203-06-28
"S2B_SR_HARMONIZED_indices_20190902T184919.tif","vari",0.947368443012238,2203-06-28
"S2B_SR_HARMONIZED_indices_20190902T184919.tif","evi",0.143876105546951,2203-06-28
"S2B_SR_HARMONIZED_indices_20190902T184919.tif","gndvi",0.642213642597198,2203-06-28
"S2B_SR_HARMONIZED_indices_20190902T184919.tif","ndavi",0.745554029941559,2203-06-28
"S2B_SR_HARMONIZED_indices_20190902T184919.tif","ndvi",0.857350826263428,2203-06-28
"S2B_SR_HARMONIZED_indices_20190902T184919.tif","savi",0.15535432100296,2203-06-28
"S2B_SR_HARMONIZED_indices_20190902T184919.tif","wavi",0.0950968414545059,2203-06-28
"S2B_SR_HARMONIZED_indices_20190912T184949.tif","mcari",0.0390977784991264,2203-06-28
"S2B_SR_HARMONIZED_indices_20190912T184949.tif","mndwi",0.561224460601807,2203-06-28
"S2B_SR_HARMONIZED_indices_20190912T184949.tif","ndmi",0.742128908634186,2203-06-28
"S2B_SR_HARMONIZED_indices_20190912T184949.tif","vari",0.555066108703613,2203-06-28
"S2B_SR_HARMONIZED_indices_20190912T184949.tif","evi",0.151247799396515,2203-06-28
"S2B_SR_HARMONIZED_indices_20190912T184949.tif","gndvi",0.436464101076126,2203-06-28
"S2B_SR_HARMONIZED_indices_20190912T184949.tif","ndavi",0.501443684101105,2203-06-28
"S2B_SR_HARMONIZED_indices_20190912T184949.tif","ndvi",0.625,2203-06-28
"S2B_SR_HARMONIZED_indices_20190912T184949.tif","savi",0.15100671350956,2203-06-28
"S2B_SR_HARMONIZED_indices_20190912T184949.tif","wavi",0.0862725600600243,2203-06-28
"S2B_SR_HARMONIZED_indices_20191002T185209.tif","mcari",0.0179993472993374,2203-06-29
"S2B_SR_HARMONIZED_indices_20191002T185209.tif","mndwi",0.549668848514557,2203-06-29
"S2B_SR_HARMONIZED_indices_20191002T185209.tif","ndmi",0.714285731315613,2203-06-29
"S2B_SR_HARMONIZED_indices_20191002T185209.tif","vari",0.27173912525177,2203-06-29
"S2B_SR_HARMONIZED_indices_20191002T185209.tif","evi",0.071609728038311,2203-06-29
"S2B_SR_HARMONIZED_indices_20191002T185209.tif","gndvi",0.529175043106079,2203-06-29
"S2B_SR_HARMONIZED_indices_20191002T185209.tif","ndavi",0.529175043106079,2203-06-29
"S2B_SR_HARMONIZED_indices_20191002T185209.tif","ndvi",0.610169470310211,2203-06-29
"S2B_SR_HARMONIZED_indices_20191002T185209.tif","savi",0.0789473652839661,2203-06-29
"S2B_SR_HARMONIZED_indices_20191002T185209.tif","wavi",0.0478442795574665,2203-06-29
"S2B_SR_HARMONIZED_indices_20191012T185319.tif","mcari",0.00740000000223517,2203-06-29
"S2B_SR_HARMONIZED_indices_20191012T185319.tif","mndwi",0.0707070678472519,2203-06-29
"S2B_SR_HARMONIZED_indices_20191012T185319.tif","ndmi",-1,2203-06-29
"S2B_SR_HARMONIZED_indices_20191012T185319.tif","vari",0.136363640427589,2203-06-29
"S2B_SR_HARMONIZED_indices_20191012T185319.tif","evi",-0.0087147057056427,2203-06-29
"S2B_SR_HARMONIZED_indices_20191012T185319.tif","gndvi",-0.709677398204803,2203-06-29
"S2B_SR_HARMONIZED_indices_20191012T185319.tif","ndavi",-0.550000011920929,2203-06-29
"S2B_SR_HARMONIZED_indices_20191012T185319.tif","ndvi",-0.660377383232117,2203-06-29
"S2B_SR_HARMONIZED_indices_20191012T185319.tif","savi",-0.0103898672387004,2203-06-29
"S2B_SR_HARMONIZED_indices_20191012T185319.tif","wavi",-0.00436507957056165,2203-06-29
"S2B_SR_HARMONIZED_indices_20191022T185429.tif","mcari",0.00209297286346555,2203-06-29
"S2B_SR_HARMONIZED_indices_20191022T185429.tif","mndwi",0.442176878452301,2203-06-29
"S2B_SR_HARMONIZED_indices_20191022T185429.tif","ndmi",-0.344262301921844,2203-06-29
"S2B_SR_HARMONIZED_indices_20191022T185429.tif","vari",0.385542154312134,2203-06-29
"S2B_SR_HARMONIZED_indices_20191022T185429.tif","evi",-0.0136071890592575,2203-06-29
"S2B_SR_HARMONIZED_indices_20191022T185429.tif","gndvi",-0.669291317462921,2203-06-29
"S2B_SR_HARMONIZED_indices_20191022T185429.tif","ndavi",-0.644067823886871,2203-06-29
"S2B_SR_HARMONIZED_indices_20191022T185429.tif","ndvi",-0.557894766330719,2203-06-29
"S2B_SR_HARMONIZED_indices_20191022T185429.tif","savi",-0.0156035330146551,2203-06-29
"S2B_SR_HARMONIZED_indices_20191022T185429.tif","wavi",-0.0148495510220528,2203-06-29
"S2B_SR_HARMONIZED_indices_20191101T185529.tif","mcari",0.00514681823551655,2203-06-30
"S2B_SR_HARMONIZED_indices_20191101T185529.tif","mndwi",0.462450593709946,2203-06-30
"S2B_SR_HARMONIZED_indices_20191101T185529.tif","ndmi",-0.123966939747334,2203-06-30
"S2B_SR_HARMONIZED_indices_20191101T185529.tif","vari",0.4140625,2203-06-30
"S2B_SR_HARMONIZED_indices_20191101T185529.tif","evi",-0.0185450110584497,2203-06-30
"S2B_SR_HARMONIZED_indices_20191101T185529.tif","gndvi",-0.497975707054138,2203-06-30
"S2B_SR_HARMONIZED_indices_20191101T185529.tif","ndavi",-0.50597608089447,2203-06-30
"S2B_SR_HARMONIZED_indices_20191101T185529.tif","ndvi",-0.360824733972549,2203-06-30
"S2B_SR_HARMONIZED_indices_20191101T185529.tif","savi",-0.0202156342566013,2203-06-30
"S2B_SR_HARMONIZED_indices_20191101T185529.tif","wavi",-0.0241858698427677,2203-06-30
"S2B_SR_HARMONIZED_indices_20191121T185659.tif","mcari",-0.000291764707071707,2203-06-30
"S2B_SR_HARMONIZED_indices_20191121T185659.tif","mndwi",0.487101674079895,2203-06-30
"S2B_SR_HARMONIZED_indices_20191121T185659.tif","ndmi",0.146464645862579,2203-06-30
"S2B_SR_HARMONIZED_indices_20191121T185659.tif","vari",0.24421052634716,2203-06-30
"S2B_SR_HARMONIZED_indices_20191121T185659.tif","evi",-0.0350180305540562,2203-06-30
"S2B_SR_HARMONIZED_indices_20191121T185659.tif","gndvi",-0.342465758323669,2203-06-30
"S2B_SR_HARMONIZED_indices_20191121T185659.tif","ndavi",-0.236883938312531,2203-06-30
"S2B_SR_HARMONIZED_indices_20191121T185659.tif","ndvi",-0.218241035938263,2203-06-30
"S2B_SR_HARMONIZED_indices_20191121T185659.tif","savi",-0.035803347826004,2203-06-30
"S2B_SR_HARMONIZED_indices_20191121T185659.tif","wavi",-0.0264700651168823,2203-06-30
"S2B_SR_HARMONIZED_indices_20200110T185739.tif","mcari",0.00377999991178513,2202-01-01
"S2B_SR_HARMONIZED_indices_20200110T185739.tif","mndwi",0.855072438716888,2202-01-01
"S2B_SR_HARMONIZED_indices_20200110T185739.tif","ndmi",-0.363636374473572,2202-01-01
"S2B_SR_HARMONIZED_indices_20200110T185739.tif","vari",0.708333313465118,2202-01-01
"S2B_SR_HARMONIZED_indices_20200110T185739.tif","evi",-0.0194307323545218,2202-01-01
"S2B_SR_HARMONIZED_indices_20200110T185739.tif","gndvi",-0.846153855323792,2202-01-01
"S2B_SR_HARMONIZED_indices_20200110T185739.tif","ndavi",-0.792207777500153,2202-01-01
"S2B_SR_HARMONIZED_indices_20200110T185739.tif","ndvi",-0.698113203048706,2202-01-01
"S2B_SR_HARMONIZED_indices_20200110T185739.tif","savi",-0.0217391308397055,2202-01-01
"S2B_SR_HARMONIZED_indices_20200110T185739.tif","wavi",-0.0236709360033274,2202-01-01
"S2B_SR_HARMONIZED_indices_20200209T185529.tif","mcari",0.00837335456162691,2202-01-02
"S2B_SR_HARMONIZED_indices_20200209T185529.tif","mndwi",0.639664828777313,2202-01-02
"S2B_SR_HARMONIZED_indices_20200209T185529.tif","ndmi",0.691387534141541,2202-01-02
"S2B_SR_HARMONIZED_indices_20200209T185529.tif","vari",-0.0543933063745499,2202-01-02
"S2B_SR_HARMONIZED_indices_20200209T185529.tif","evi",0.0408248007297516,2202-01-02
"S2B_SR_HARMONIZED_indices_20200209T185529.tif","gndvi",0.155395686626434,2202-01-02
"S2B_SR_HARMONIZED_indices_20200209T185529.tif","ndavi",0.236335650086403,2202-01-02
"S2B_SR_HARMONIZED_indices_20200209T185529.tif","ndvi",0.123862840235233,2202-01-02
"S2B_SR_HARMONIZED_indices_20200209T185529.tif","savi",0.0412972457706928,2202-01-02
"S2B_SR_HARMONIZED_indices_20200209T185529.tif","wavi",0.048737894743681,2202-01-02
"S2B_SR_HARMONIZED_indices_20200219T185419.tif","mcari",-0.00118269235827029,2202-01-02
"S2B_SR_HARMONIZED_indices_20200219T185419.tif","mndwi",0.707182347774506,2202-01-02
"S2B_SR_HARMONIZED_indices_20200219T185419.tif","ndmi",-0.0392156876623631,2202-01-02
"S2B_SR_HARMONIZED_indices_20200219T185419.tif","vari",0.384030431509018,2202-01-02
"S2B_SR_HARMONIZED_indices_20200219T185419.tif","evi",-0.0347664542496204,2202-01-02
"S2B_SR_HARMONIZED_indices_20200219T185419.tif","gndvi",-0.601036250591278,2202-01-02
"S2B_SR_HARMONIZED_indices_20200219T185419.tif","ndavi",-0.534743189811707,2202-01-02
"S2B_SR_HARMONIZED_indices_20200219T185419.tif","ndvi",-0.459649115800858,2202-01-02
"S2B_SR_HARMONIZED_indices_20200219T185419.tif","savi",-0.0371806994080544,2202-01-02
"S2B_SR_HARMONIZED_indices_20200219T185419.tif","wavi",-0.033202026039362,2202-01-02
"S2B_SR_HARMONIZED_indices_20200330T184929.tif","mcari",0.0463702715933323,2202-01-03
"S2B_SR_HARMONIZED_indices_20200330T184929.tif","mndwi",0.584615409374237,2202-01-03
"S2B_SR_HARMONIZED_indices_20200330T184929.tif","ndmi",0.32919254899025,2202-01-03
"S2B_SR_HARMONIZED_indices_20200330T184929.tif","vari",1.1875,2202-01-03
"S2B_SR_HARMONIZED_indices_20200330T184929.tif","evi",0.0304593592882156,2202-01-03
"S2B_SR_HARMONIZED_indices_20200330T184929.tif","gndvi",0.0373831763863564,2202-01-03
"S2B_SR_HARMONIZED_indices_20200330T184929.tif","ndavi",-0.0326797403395176,2202-01-03
"S2B_SR_HARMONIZED_indices_20200330T184929.tif","ndvi",0.333333343267441,2202-01-03
"S2B_SR_HARMONIZED_indices_20200330T184929.tif","savi",0.0312207005918026,2202-01-03
"S2B_SR_HARMONIZED_indices_20200330T184929.tif","wavi",-0.0027477559633553,2202-01-03
"S2B_SR_HARMONIZED_indices_20200419T184909.tif","mcari",0.00920072384178638,2202-01-04
"S2B_SR_HARMONIZED_indices_20200419T184909.tif","mndwi",0.3177570104599,2202-01-04
"S2B_SR_HARMONIZED_indices_20200419T184909.tif","ndmi",0.107942976057529,2202-01-04
"S2B_SR_HARMONIZED_indices_20200419T184909.tif","vari",0.404761910438538,2202-01-04
"S2B_SR_HARMONIZED_indices_20200419T184909.tif","evi",-0.0025362113956362,2202-01-04
"S2B_SR_HARMONIZED_indices_20200419T184909.tif","gndvi",-0.178272977471352,2202-01-04
"S2B_SR_HARMONIZED_indices_20200419T184909.tif","ndavi",-0.189560443162918,2202-01-04
"S2B_SR_HARMONIZED_indices_20200419T184909.tif","ndvi",-0.0150250419974327,2202-01-04
"S2B_SR_HARMONIZED_indices_20200419T184909.tif","savi",-0.00241114478558302,2202-01-04
"S2B_SR_HARMONIZED_indices_20200419T184909.tif","wavi",-0.0240921787917614,2202-01-04
"S2B_SR_HARMONIZED_indices_20200509T184919.tif","mcari",0.0226038880646229,2202-01-05
"S2B_SR_HARMONIZED_indices_20200509T184919.tif","mndwi",0.107632093131542,2202-01-05
"S2B_SR_HARMONIZED_indices_20200509T184919.tif","ndmi",0.134724855422974,2202-01-05
"S2B_SR_HARMONIZED_indices_20200509T184919.tif","vari",0.301801800727844,2202-01-05
"S2B_SR_HARMONIZED_indices_20200509T184919.tif","evi",0.0539279244840145,2202-01-05
"S2B_SR_HARMONIZED_indices_20200509T184919.tif","gndvi",0.199434235692024,2202-01-05
"S2B_SR_HARMONIZED_indices_20200509T184919.tif","ndavi",0.209700435400009,2202-01-05
"S2B_SR_HARMONIZED_indices_20200509T184919.tif","ndvi",0.324999988079071,2202-01-05
"S2B_SR_HARMONIZED_indices_20200509T184919.tif","savi",0.0553191490471363,2202-01-05
"S2B_SR_HARMONIZED_indices_20200509T184919.tif","wavi",0.0257849507033825,2202-01-05
"S2B_SR_HARMONIZED_indices_20200628T184919.tif","mcari",0.00728939846158028,2202-01-06
"S2B_SR_HARMONIZED_indices_20200628T184919.tif","mndwi",0.11304347962141,2202-01-06
"S2B_SR_HARMONIZED_indices_20200628T184919.tif","ndmi",-0.0329113937914371,2202-01-06
"S2B_SR_HARMONIZED_indices_20200628T184919.tif","vari",0.143507972359657,2202-01-06
"S2B_SR_HARMONIZED_indices_20200628T184919.tif","evi",-0.00461404863744974,2202-01-06
"S2B_SR_HARMONIZED_indices_20200628T184919.tif","gndvi",-0.0847457647323608,2202-01-06
"S2B_SR_HARMONIZED_indices_20200628T184919.tif","ndavi",-0.0943396240472794,2202-01-06
"S2B_SR_HARMONIZED_indices_20200628T184919.tif","ndvi",-0.0192962549626827,2202-01-06
"S2B_SR_HARMONIZED_indices_20200628T184919.tif","savi",-0.00433599716052413,2202-01-06
"S2B_SR_HARMONIZED_indices_20200628T184919.tif","wavi",-0.0151158887892962,2202-01-06
"S2B_SR_HARMONIZED_indices_20200708T184919.tif","mcari",0.0162975862622261,2202-01-07
"S2B_SR_HARMONIZED_indices_20200708T184919.tif","mndwi",0.172566369175911,2202-01-07
"S2B_SR_HARMONIZED_indices_20200708T184919.tif","ndmi",0.255721390247345,2202-01-07
"S2B_SR_HARMONIZED_indices_20200708T184919.tif","vari",0.14224137365818,2202-01-07
"S2B_SR_HARMONIZED_indices_20200708T184919.tif","evi",0.0959245041012764,2202-01-07
"S2B_SR_HARMONIZED_indices_20200708T184919.tif","gndvi",0.222873896360397,2202-01-07
"S2B_SR_HARMONIZED_indices_20200708T184919.tif","ndavi",0.222873896360397,2202-01-07
"S2B_SR_HARMONIZED_indices_20200708T184919.tif","ndvi",0.285053938627243,2202-01-07
"S2B_SR_HARMONIZED_indices_20200708T184919.tif","savi",0.0881232172250748,2202-01-07
"S2B_SR_HARMONIZED_indices_20200708T184919.tif","wavi",0.047768697142601,2202-01-07
"S2B_SR_HARMONIZED_indices_20200718T184919.tif","mcari",0.0180277768522501,2202-01-07
"S2B_SR_HARMONIZED_indices_20200718T184919.tif","mndwi",0.0988735929131508,2202-01-07
"S2B_SR_HARMONIZED_indices_20200718T184919.tif","ndmi",0.0425531901419163,2202-01-07
"S2B_SR_HARMONIZED_indices_20200718T184919.tif","vari",0.160949870944023,2202-01-07
"S2B_SR_HARMONIZED_indices_20200718T184919.tif","evi",0.0391692966222763,2202-01-07
"S2B_SR_HARMONIZED_indices_20200718T184919.tif","gndvi",0.0910973101854324,2202-01-07
"S2B_SR_HARMONIZED_indices_20200718T184919.tif","ndavi",0.0922279804944992,2202-01-07
"S2B_SR_HARMONIZED_indices_20200718T184919.tif","ndvi",0.164640888571739,2202-01-07
"S2B_SR_HARMONIZED_indices_20200718T184919.tif","savi",0.0378492809832096,2202-01-07
"S2B_SR_HARMONIZED_indices_20200718T184919.tif","wavi",0.0149203687906265,2202-01-07
"S2B_SR_HARMONIZED_indices_20200807T184919.tif","mcari",0.0699588879942894,2202-01-08
"S2B_SR_HARMONIZED_indices_20200807T184919.tif","mndwi",0.252631574869156,2202-01-08
"S2B_SR_HARMONIZED_indices_20200807T184919.tif","ndmi",0.681614339351654,2202-01-08
"S2B_SR_HARMONIZED_indices_20200807T184919.tif","vari",1.12068963050842,2202-01-08
"S2B_SR_HARMONIZED_indices_20200807T184919.tif","evi",0.0938147976994514,2202-01-08
"S2B_SR_HARMONIZED_indices_20200807T184919.tif","gndvi",0.5625,2202-01-08
"S2B_SR_HARMONIZED_indices_20200807T184919.tif","ndavi",0.57407408952713,2202-01-08
"S2B_SR_HARMONIZED_indices_20200807T184919.tif","ndvi",0.774530291557312,2202-01-08
"S2B_SR_HARMONIZED_indices_20200807T184919.tif","savi",0.101569630205631,2202-01-08
"S2B_SR_HARMONIZED_indices_20200807T184919.tif","wavi",0.0559566803276539,2202-01-08
"S2B_SR_HARMONIZED_indices_20200827T184919.tif","mcari",0.0033733332529664,2202-01-08
"S2B_SR_HARMONIZED_indices_20200827T184919.tif","mndwi",0.300589382648468,2202-01-08
"S2B_SR_HARMONIZED_indices_20200827T184919.tif","ndmi",-0.163398697972298,2202-01-08
"S2B_SR_HARMONIZED_indices_20200827T184919.tif","vari",0.412280708551407,2202-01-08
"S2B_SR_HARMONIZED_indices_20200827T184919.tif","evi",-0.0165764167904854,2202-01-08
"S2B_SR_HARMONIZED_indices_20200827T184919.tif","gndvi",-0.303149610757828,2202-01-08
"S2B_SR_HARMONIZED_indices_20200827T184919.tif","ndavi",-0.315280467271805,2202-01-08
"S2B_SR_HARMONIZED_indices_20200827T184919.tif","ndvi",-0.144927531480789,2202-01-08
"S2B_SR_HARMONIZED_indices_20200827T184919.tif","savi",-0.016623567789793,2202-01-08
"S2B_SR_HARMONIZED_indices_20200827T184919.tif","wavi",-0.0295450426638126,2202-01-08
"S2B_SR_HARMONIZED_indices_20200906T184919.tif","mcari",0.0147037394344807,2202-01-09
"S2B_SR_HARMONIZED_indices_20200906T184919.tif","mndwi",0.513260543346405,2202-01-09
"S2B_SR_HARMONIZED_indices_20200906T184919.tif","ndmi",0.503974556922913,2202-01-09
"S2B_SR_HARMONIZED_indices_20200906T184919.tif","vari",0.332378208637238,2202-01-09
"S2B_SR_HARMONIZED_indices_20200906T184919.tif","evi",0.0504094026982784,2202-01-09
"S2B_SR_HARMONIZED_indices_20200906T184919.tif","gndvi",0.0628019347786903,2202-01-09
"S2B_SR_HARMONIZED_indices_20200906T184919.tif","ndavi",0.0426540300250053,2202-01-09
"S2B_SR_HARMONIZED_indices_20200906T184919.tif","ndvi",0.19695320725441,2202-01-09
"S2B_SR_HARMONIZED_indices_20200906T184919.tif","savi",0.0458692349493504,2202-01-09
"S2B_SR_HARMONIZED_indices_20200906T184919.tif","wavi",0.00743187451735139,2202-01-09
"S2B_SR_HARMONIZED_indices_20200916T184939.tif","mcari",0,2202-01-09
"S2B_SR_HARMONIZED_indices_20200916T184939.tif","mndwi",-1,2202-01-09
"S2B_SR_HARMONIZED_indices_20200916T184939.tif","ndmi",-0.428571432828903,2202-01-09
"S2B_SR_HARMONIZED_indices_20200916T184939.tif","vari",0,2202-01-09
"S2B_SR_HARMONIZED_indices_20200916T184939.tif","evi",0,2202-01-09
"S2B_SR_HARMONIZED_indices_20200916T184939.tif","gndvi",0,2202-01-09
"S2B_SR_HARMONIZED_indices_20200916T184939.tif","ndavi",0,2202-01-09
"S2B_SR_HARMONIZED_indices_20200916T184939.tif","ndvi",0,2202-01-09
"S2B_SR_HARMONIZED_indices_20200916T184939.tif","savi",0,2202-01-09
"S2B_SR_HARMONIZED_indices_20200916T184939.tif","wavi",0,2202-01-09
"S2B_SR_HARMONIZED_indices_20201006T185249.tif","mcari",0.0213565565645695,2202-01-10
"S2B_SR_HARMONIZED_indices_20201006T185249.tif","mndwi",0.429735243320465,2202-01-10
"S2B_SR_HARMONIZED_indices_20201006T185249.tif","ndmi",0.387308537960052,2202-01-10
"S2B_SR_HARMONIZED_indices_20201006T185249.tif","vari",0.484162896871567,2202-01-10
"S2B_SR_HARMONIZED_indices_20201006T185249.tif","evi",0.0340682454407215,2202-01-10
"S2B_SR_HARMONIZED_indices_20201006T185249.tif","gndvi",0.022284122183919,2202-01-10
"S2B_SR_HARMONIZED_indices_20201006T185249.tif","ndavi",-0.00944669358432293,2202-01-10
"S2B_SR_HARMONIZED_indices_20201006T185249.tif","ndvi",0.201309323310852,2202-01-10
"S2B_SR_HARMONIZED_indices_20201006T185249.tif","savi",0.0328818410634995,2202-01-10
"S2B_SR_HARMONIZED_indices_20201006T185249.tif","wavi",-0.00121929973829538,2202-01-10
"S2B_SR_HARMONIZED_indices_20201016T185359.tif","mcari",0,2202-01-10
