Timestamp (PST) DS	Station Abbrev. DS	Station ID DS	Chla (ug/L) DS	Chla Rmk DS	Pheophytin (ug/L) DS	Pheophytin Rmk DS	5 micron Chla (ug/L) DS	5 micron Chla Rmk DS	5 micron Pheophytin (ug/L) DS	5 micron Pheophytin Rmk DS	NH4 (mg-N/L) DS lab reported	NH4 Rmk DS	NO2 (mg-N/L) DS lab reported	NO2 Rmk DS	NO2 + NO3 (mg-N/L) DS lab reported	NO2 + NO3 Rmk DS	PO4 (mg-P/L) DS lab reported	PO4 Rmk DS	TDN (mg-N/L) DS lab reported	TDN Rmk DS	TDP (mg-P/L) DS lab reported	TDP Rmk DS	NH4 (uM) DS	NO2 (uM) DS	NO2 + NO3 (uM) DS	PO4 (uM) DS	TDN (uM) DS	TDP (uM) DS	estDIN (uM) DS	estDON (uM) DS	H2O Delta 18O (per mil) DS	H2O Delta 2H (per mil) DS	DOC (mg-C/L) DS	DOC Rmk DS	Peak fDOM (RU) DS	Peak fDOM Rmk DS	UV Slope Ratio DS	UV Slope Ratio Rmk DS	A254 (AU/cm) DS	A254 Rmk DS	A280 (AU/cm) DS	A280 Rmk DS	A370 (AU/cm) DS	A370 Rmk DS	A412 (AU/cm) DS	A412 Rmk DS	A440 (AU/cm) DS	A440 Rmk DS	Sag 275-295 nm DS	Sag 275-295 nm Rmk DS	Sag 290-350 nm DS	Sag 290-350 nm Rmk DS	Sag 350-400 nm DS	Sag 350-400 nm Rmk DS	Sag 412-676 nm DS	Sag 412-676 nm Rmk DS	Peak A (RU) DS	Peak A Rmk DS	Peak B (RU) DS	Peak B Rmk DS	Peak C (RU) DS	Peak C Rmk DS	Peak D (RU) DS	Peak D Rmk DS	Peak M (RU) DS	Peak M Rmk DS	Peak N (RU) DS	Peak N Rmk DS	Peak T (RU) DS	Peak T Rmk DS	FI DS	FI Rmk DS	HIX DS	HIX Rmk DS	Picophytoplankton PC-Rich Sphere Tally DS	Picophytoplankton PC-Rich Sphere Density (cells/mL) DS	Picophytoplankton PC-Rich Sphere Total Biovolume (um3/mL) DS	Picophytoplankton PC-Rich Tally DS	Picophytoplankton PC-Rich Density (cells/mL) DS	Picophytoplankton PC-Rich Total Biovolume (um3/mL) DS	Picophytoplankton PE-Rich Sphere Tally DS	Picophytoplankton PE-Rich Sphere Density (cells/mL) DS	Picophytoplankton PE-Rich Sphere Total Biovolume (um3/mL) DS	Picophytoplankton PE-Rich Tally DS	Picophytoplankton PE-Rich Density (cells/mL) DS	Picophytoplankton PE-Rich Total Biovolume (um3/mL) DS	Picophytoplankton Total Tally DS	Picophytoplankton Total Density (cells/mL) DS	Picophytoplankton Total Biovolume (um3/mL) DS	Picophytoplankton lab comment
10/17/2022 08:50	3MSJ	380504121405601	NA	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.002	E	0.0674	NA	0.037	NA	0.26	NA	0.045	NA	1.00	0.14	4.81	1.19	18.56	1.45	5.81	12.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 09:13	1	10/17/2022-01	NA	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.001	E	0.0476	NA	0.038	NA	NA	NA	NA	NA	0.86	0.07	3.40	1.23	NA	NA	4.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 09:17	2	10/17/2022-02	NA	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.001	E	0.0444	NA	0.027	NA	NA	NA	NA	NA	1.00	0.07	3.17	0.87	NA	NA	4.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 09:21	3	10/17/2022-03	NA	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.001	<	0.0289	NA	0.026	NA	NA	NA	NA	NA	0.93	0.04	2.07	0.84	NA	NA	2.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 09:25	4	10/17/2022-04	NA	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.001	<	0.018	NA	0.025	NA	NA	NA	NA	NA	0.79	0.04	1.31	0.81	NA	NA	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 09:29	PPT	11313460	8.4	NA	3.7	NA	4.8	NA	1.9	NA	0.012	E	0.001	<	0.011	NA	0.032	NA	0.26	NA	0.053	NA	0.86	0.04	0.79	1.03	18.56	1.71	1.64	16.92	NA	NA	2.2	NA	0.188	NA	2.8	NA	0.062	NA	0.0455	NA	0.0088	NA	0.0039	E	0.0020	E	0.0184	NA	0.0179	NA	0.0204	NA	0.0271	NA	0.5603	NA	0.0761	NA	0.276	NA	0.1095	NA	0.2875	NA	0.2041	NA	0.1427	NA	1.527	NA	0.8560	<	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 09:48	5	10/17/2022-05	NA	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.001	E	0.0302	NA	0.043	NA	NA	NA	NA	NA	0.93	0.07	2.15	1.39	NA	NA	3.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 09:52	6	10/17/2022-06	NA	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.001	E	0.0378	NA	0.042	NA	NA	NA	NA	NA	0.93	0.07	2.70	1.36	NA	NA	3.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 09:55	SJW	380131121280501	6.7	NA	2.6	NA	4.3	NA	1.5	NA	0.016	E	0.002	E	0.0797	NA	0.037	NA	0.28	NA	0.054	NA	1.14	0.14	5.69	1.19	19.99	1.74	6.83	13.16	NA	NA	2.6	NA	0.254	NA	3.5	NA	0.091	NA	0.0693	NA	0.0177	NA	0.0092	NA	0.0062	E	0.0173	NA	0.0153	NA	0.0162	NA	0.0150	<	0.7552	NA	0.2769	NA	0.378	NA	0.1501	NA	0.3924	NA	0.2964	NA	0.2610	NA	1.511	NA	0.8281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 10:12	7	10/17/2022-07	NA	NA	NA	NA	NA	NA	NA	NA	0.020	E	0.002	E	0.223	NA	0.120	NA	NA	NA	NA	NA	1.43	0.14	15.92	3.87	NA	NA	17.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 10:16	TRN	11311300	2.4	NA	1.7	NA	1.0	NA	0.7	NA	0.030	NA	0.006	NA	0.577	NA	0.147	NA	1.06	NA	0.191	NA	2.14	0.43	41.19	4.75	75.67	6.17	43.33	32.34	NA	NA	4.2	NA	0.413	NA	2.6	NA	0.113	NA	0.0812	NA	0.0148	NA	0.0062	E	0.0032	E	0.0183	NA	0.0188	NA	0.0209	NA	0.0279	NA	1.2130	NA	0.1652	NA	0.628	NA	0.2299	NA	0.6583	NA	0.4466	NA	0.2745	NA	1.551	NA	0.8685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 10:29	8	10/17/2022-08	NA	NA	NA	NA	NA	NA	NA	NA	0.032	NA	0.006	NA	0.563	NA	0.274	NA	NA	NA	NA	NA	2.28	0.43	40.19	8.84	NA	NA	42.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 10:33	SJRBC	375831121223701	2.5	NA	1.4	NA	1.0	NA	0.6	NA	0.045	A	0.013	NA	0.844	NA	0.263	A	1.32	NA	0.308	NA	3.21	0.93	60.25	8.49	94.23	9.94	63.47	30.77	NA	NA	4.0	NA	0.339	NA	2.3	NA	0.093	NA	0.0662	NA	0.0108	NA	0.0042	E	0.0019	E	0.0194	NA	0.0202	NA	0.0225	NA	NA	<	0.9806	NA	0.2327	NA	0.528	NA	0.1801	NA	0.6052	NA	0.4521	NA	0.3469	NA	1.655	NA	0.8100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 10:48	9	10/17/2022-09	NA	NA	NA	NA	NA	NA	NA	NA	0.068	NA	0.014	NA	0.861	NA	0.348	NA	NA	NA	NA	NA	4.85	1.00	61.47	11.23	NA	NA	66.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 11:01	SJRST	375615121200501	1.8	NA	1.0	NA	0.3	NA	0.3	NA	0.052	NA	0.008	NA	0.647	NA	0.231	NA	1.01	NA	0.222	NA	3.71	0.57	46.19	7.46	72.10	7.17	49.90	22.20	NA	NA	2.7	NA	0.207	NA	2.2	NA	0.059	NA	0.0430	NA	0.0071	NA	0.0025	E	9.00E-04	E	0.0193	NA	0.0199	NA	0.0242	NA	NA	<	0.5457	NA	0.1732	NA	0.313	NA	0.1092	NA	0.3446	NA	0.2687	NA	0.2228	NA	1.635	NA	0.7918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 11:41	14MSJ	375949121251001	NA	NA	NA	NA	NA	NA	NA	NA	0.032	NA	0.007	NA	0.539	NA	0.229	NA	0.93	NA	0.244	NA	2.28	0.50	38.48	7.39	66.39	7.88	40.76	25.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 11:51	10	10/17/2022-10	NA	NA	NA	NA	NA	NA	NA	NA	0.034	NA	0.008	NA	0.715	NA	0.249	NA	NA	NA	NA	NA	2.43	0.57	51.04	8.04	NA	NA	53.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 11:55	11	10/17/2022-11	NA	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.002	E	0.0806	NA	0.073	NA	NA	NA	NA	NA	0.71	0.14	5.76	2.36	NA	NA	6.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 11:59	14MILE	380232121241801	3.1	NA	1.0	NA	0.7	NA	0.3	NA	0.013	E	0.001	E	0.0365	NA	0.054	NA	0.30	NA	0.070	NA	0.93	0.07	2.61	1.74	21.42	2.26	3.53	17.88	NA	NA	3.6	NA	0.317	NA	2.9	NA	0.107	NA	0.0780	NA	0.0147	NA	0.0061	E	0.0031	E	0.0181	NA	0.0183	NA	0.0208	NA	0.0288	NA	0.9910	NA	0.0822	NA	0.477	NA	0.1851	NA	0.4928	NA	0.3323	NA	0.2138	NA	1.509	NA	0.8719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 12:14	12	10/17/2022-12	NA	NA	NA	NA	NA	NA	NA	NA	0.015	E	0.001	E	0.0484	NA	0.045	NA	NA	NA	NA	NA	1.07	0.07	3.45	1.45	NA	NA	4.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 12:24	13	10/17/2022-13	NA	NA	NA	NA	NA	NA	NA	NA	0.016	E	0.002	E	0.157	NA	0.057	NA	NA	NA	NA	NA	1.14	0.14	11.21	1.84	NA	NA	12.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 12:29	DSSJ	380217121290301	NA	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.002	E	0.0743	NA	0.055	NA	0.29	NA	0.061	NA	1.00	0.14	5.30	1.78	20.70	1.97	6.30	14.40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 12:48	14	10/17/2022-14	NA	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.001	<	0.001	E	0.021	NA	NA	NA	NA	NA	0.32	0.04	0.06	0.68	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 12:54	LPS	11336790	9.0	NA	2.3	NA	4.2	NA	2.5	NA	0.009	<	0.001	E	0.020	NA	0.025	NA	0.18	NA	0.035	NA	0.32	0.07	1.43	0.81	12.85	1.13	1.75	11.10	NA	NA	2.2	NA	0.204	NA	2.8	NA	0.062	NA	0.0449	NA	0.0083	NA	0.0031	E	0.0013	E	0.0184	NA	0.0182	NA	0.0231	NA	NA	<	0.5833	NA	0.1345	NA	0.293	NA	0.1220	NA	0.2893	NA	0.1968	NA	0.1366	NA	1.497	NA	0.8647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 13:21	15	10/17/2022-15	NA	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.002	E	0.119	NA	0.027	NA	NA	NA	NA	NA	0.79	0.14	8.50	0.87	NA	NA	9.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 13:25	16	10/17/2022-16	NA	NA	NA	NA	NA	NA	NA	NA	0.009	E	0.001	E	0.0890	NA	0.035	NA	NA	NA	NA	NA	0.64	0.07	6.35	1.13	NA	NA	6.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 13:28	SMS	380831121301301	9.0	NA	3.3	NA	3.3	NA	3.1	NA	0.009	<	0.001	<	0.018	NA	0.032	NA	0.18	NA	0.038	NA	0.32	0.04	1.29	1.03	12.85	1.23	1.61	11.24	NA	NA	2.4	NA	0.225	NA	2.8	NA	0.067	NA	0.0488	NA	0.0087	NA	0.0031	E	0.0013	E	0.0186	NA	0.0185	NA	0.0239	NA	NA	<	0.6607	NA	0.1825	NA	0.329	NA	0.1359	NA	0.3259	NA	0.2187	NA	0.1606	NA	1.474	NA	0.8544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 13:41	17	10/17/2022-17	NA	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.001	<	0.001	E	0.037	NA	NA	NA	NA	NA	0.32	0.04	0.09	1.19	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 13:44	SYC	380831121281201	4.0	NA	1.7	NA	1.9	NA	0.9	NA	0.009	E	0.001	<	0.005	E	0.028	NA	0.18	NA	0.032	NA	0.64	0.04	0.36	0.90	12.85	1.03	1.00	11.85	NA	NA	2.4	NA	0.173	NA	2.8	NA	0.067	NA	0.0485	NA	0.0088	NA	0.0033	E	0.0014	E	0.0187	NA	0.0185	NA	0.0232	NA	NA	<	0.5258	NA	0.1003	NA	0.257	NA	0.1056	NA	0.2684	NA	0.1904	NA	0.1447	NA	1.493	NA	0.8521	<	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 14:10	18	10/17/2022-18	NA	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.001	<	0.001	E	0.036	NA	NA	NA	NA	NA	0.32	0.04	0.07	1.16	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 14:21	19	10/17/2022-19	NA	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.001	E	0.0799	NA	0.024	NA	NA	NA	NA	NA	0.79	0.07	5.70	0.77	NA	NA	6.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 14:27	20	10/17/2022-20	NA	NA	NA	NA	NA	NA	NA	NA	0.009	E	0.001	E	0.138	NA	0.022	NA	NA	NA	NA	NA	0.64	0.07	9.85	0.71	NA	NA	10.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 14:38	21	10/17/2022-21	NA	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.001	E	0.0858	NA	0.019	NA	NA	NA	NA	NA	0.71	0.07	6.13	0.61	NA	NA	6.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 14:55	NFM	11336685	1.8	NA	0.8	NA	0.4	NA	0.2	NA	0.014	E	0.001	E	0.160	NA	0.025	NA	0.28	NA	0.028	NA	1.00	0.07	11.42	0.81	19.99	0.90	12.42	7.57	NA	NA	1.5	NA	0.086	NA	2.4	NA	0.034	NA	0.0245	NA	0.0032	E	5.00E-04	E	0.0047	<	0.0213	NA	0.0215	NA	0.0356	NA	NA	<	0.2290	NA	0.1555	NA	0.125	NA	0.0483	NA	0.1343	NA	0.1031	NA	0.0985	NA	1.565	NA	0.7572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 15:18	22	10/17/2022-22	NA	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.001	E	0.168	NA	0.027	NA	NA	NA	NA	NA	0.93	0.07	11.99	0.87	NA	NA	12.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 15:22	23	10/17/2022-23	NA	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.001	E	0.101	NA	0.025	NA	NA	NA	NA	NA	0.93	0.07	7.21	0.81	NA	NA	8.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 15:27	24	10/17/2022-24	NA	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.002	E	0.204	NA	0.026	NA	NA	NA	NA	NA	0.93	0.14	14.56	0.84	NA	NA	15.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 15:32	NMR	380837121333401	1.4	NA	0.6	NA	0.3	NA	0.1	NA	0.016	E	0.002	E	0.201	NA	0.027	NA	0.33	NA	0.035	NA	1.14	0.14	14.35	0.87	23.56	1.13	15.49	8.07	NA	NA	1.5	NA	0.091	NA	2.4	NA	0.036	NA	0.0257	NA	0.0032	E	0.0035	<	0.0047	<	0.0212	NA	0.0217	NA	0.0371	NA	NA	<	0.2572	NA	0.0539	NA	0.132	NA	0.0541	NA	0.1444	NA	0.1123	NA	0.0814	NA	1.524	NA	0.8168	<	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 15:46	25	10/17/2022-25	NA	NA	NA	NA	NA	NA	NA	NA	0.017	E	0.002	E	0.186	NA	0.031	NA	NA	NA	NA	NA	1.21	0.14	13.28	1.00	NA	NA	14.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 15:51	26	10/17/2022-26	NA	NA	NA	NA	NA	NA	NA	NA	0.015	E	0.002	E	0.165	NA	0.030	NA	NA	NA	NA	NA	1.07	0.14	11.78	0.97	NA	NA	12.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/17/2022 16:00	SJS	380500121351901	NA	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.001	E	0.0392	NA	0.029	NA	0.19	NA	0.037	NA	0.86	0.07	2.80	0.94	13.56	1.19	3.66	9.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
